ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,recent_5d_growth
603663,20240126,20260314,20251031,26.49,50.09,89.09,88,35.62,40.62,9.66,46.47,20.23,32.13,28.37,48,39,1.23,152.92,83.59,236.51,-1.65
002856,20240126,20260314,20251031,11.25,13.65,21.33,88,12.2,11.89,10.49,14.04,18.4,6.49,13.13,42,44,0.95,116.6,92.56,209.16,-2.22
600135,20240126,20260314,20251031,7.55,10.63,40.79,88,9.87,7.7,1.06,3.31,3.18,17.62,5.68,46,40,1.15,135.87,95.74,231.61,5.77
688196,20241220,20260107,20251031,49.88,59.55,19.39,47,59.05,0.85,5.31,28.89,5.27,6.96,12.7,21,25,0.84,72.35,50.92,123.26,8.49
603489,20241220,20260107,20251031,27.96,29.65,6.04,47,29.9,-0.84,8.37,7.8,13.66,9.23,9.96,23,22,1.05,47.1,39.84,86.94,-4.01
000338,20240126,20260314,20251031,14.96,24.88,66.31,88,17.4,42.99,20.52,20.32,13.5,16.98,17.65,48,39,1.23,138.12,82.43,220.56,-6.68
603638,20240126,20260314,20251031,18.61,22.11,18.81,88,19.15,15.46,2.2,-0.75,6.39,5.7,3.27,49,38,1.29,76.93,57.69,134.62,1.1
002078,20240126,20260314,20251031,14.12,16.3,15.44,88,15.49,5.23,1.2,9.07,5.74,6.59,6.0,46,39,1.18,59.77,44.3,104.06,-1.57
603155,20241220,20260107,20251031,15.83,17.98,13.58,47,17.11,5.08,8.59,14.02,17.37,13.9,13.92,23,23,1.0,62.5,47.02,109.52,4.17
603190,20241220,20260107,20251031,25.17,26.51,5.32,47,26.49,0.08,2.78,1.07,1.99,7.07,2.89,24,22,1.09,32.62,26.93,59.55,-0.67
603317,20241220,20260107,20251031,11.94,12.71,6.45,47,12.75,-0.31,3.85,13.48,7.62,3.77,7.85,25,21,1.19,31.49,24.58,56.07,0.79
600693,20240126,20260314,20251031,6.2,12.23,97.26,88,18.39,-33.5,8.39,61.29,57.74,140.65,65.52,48,38,1.26,254.75,170.92,425.67,-4.9
688221,20241220,20260107,20251031,15.94,24.04,50.82,47,21.2,13.4,-3.58,8.41,24.91,26.6,14.6,23,23,1.0,105.76,59.38,165.15,33.41
300058,20240126,20260314,20251030,6.76,14.98,121.6,89,13.82,8.39,18.93,17.31,61.69,35.95,34.68,47,41,1.15,253.43,156.15,409.58,-10.67
300648,20240126,20260314,20251030,42.19,57.81,37.02,89,53.55,7.96,3.15,15.64,17.73,19.93,14.63,44,43,1.02,137.0,100.4,237.4,-8.31
603629,20241220,20260107,20251030,24.34,28.04,15.2,48,27.65,1.41,25.06,13.39,7.23,16.27,14.45,25,21,1.19,57.16,40.88,98.05,4.01
300427,20240126,20260314,20251029,6.58,13.81,109.88,90,12.71,8.65,3.5,6.69,36.93,103.34,34.45,46,42,1.1,268.17,174.44,442.6,-13.25
600586,20240126,20260314,20251029,5.15,6.25,21.36,90,5.64,10.82,9.9,31.26,10.49,10.49,16.6,41,44,0.93,140.74,114.77,255.51,-3.7
300189,20240126,20260314,20251029,4.74,8.26,74.26,90,7.07,16.83,8.86,11.18,22.15,20.89,15.95,52,37,1.41,222.74,153.81,376.55,-1.31
002984,20241220,20260107,20251029,18.83,21.9,16.3,49,22.1,-0.9,3.24,11.42,7.33,15.4,9.35,26,22,1.18,42.58,26.54,69.11,2.72
000007,20240126,20260314,20251029,7.99,13.69,71.34,90,11.52,18.84,7.38,14.64,18.52,27.16,16.86,51,37,1.38,127.95,70.03,197.98,3.48
300005,20240126,20260314,20251029,9.11,14.56,59.82,90,11.11,31.05,5.71,16.25,15.81,14.16,13.59,56,31,1.81,127.49,76.45,203.94,-2.41
002196,20240126,20260314,20251028,9.92,14.36,44.76,91,15.07,-4.71,17.34,46.47,29.94,32.56,32.9,46,44,1.05,180.51,134.62,315.13,-4.2
600191,20240126,20260314,20251028,7.94,12.95,63.1,91,12.91,0.31,14.74,18.51,30.73,59.07,29.53,49,40,1.23,136.06,82.24,218.3,-3.57
603122,20241220,20260107,20251028,7.35,22.14,201.22,47,23.13,-4.28,46.53,125.85,201.5,258.5,159.21,27,19,1.42,217.81,95.04,312.84,-14.85
300228,20240126,20260314,20251028,7.97,10.75,34.88,91,9.89,8.7,3.51,3.76,2.89,13.68,5.43,52,37,1.41,132.75,97.32,230.07,-2.18
301119,20241220,20260107,20251028,41.36,56.0,35.4,50,51.37,9.01,5.8,9.21,11.58,14.05,10.21,23,26,0.88,74.43,41.29,115.72,13.09
301136,20241220,20260107,20251027,12.4,19.63,58.31,51,20.35,-3.54,1.69,14.84,9.68,116.69,31.03,26,24,1.08,152.71,95.42,248.13,0.05
000993,20240126,20260314,20251027,10.54,14.15,34.25,92,12.04,17.52,1.52,31.88,10.44,34.16,19.83,49,42,1.17,137.7,102.11,239.82,-7.21
002595,20240126,20260314,20251027,63.87,90.71,42.02,92,85.03,6.68,4.81,8.81,4.82,16.64,8.38,50,40,1.25,105.47,67.34,172.81,-3.5
600969,20240126,20260314,20251027,7.66,10.72,39.95,92,10.28,4.28,1.83,7.05,11.36,19.84,9.86,56,32,1.75,105.67,68.75,174.42,-0.19
301059,20241220,20260107,20251027,11.57,12.57,8.64,51,12.86,-2.26,4.32,9.33,5.1,10.03,7.2,27,23,1.17,37.1,28.09,65.19,-0.79
300508,20240126,20260314,20251024,31.98,40.8,27.58,93,36.54,11.66,4.13,3.63,6.0,9.07,5.53,46,45,1.02,131.71,101.53,233.25,-1.4
300053,20240126,20260314,20251024,13.24,17.52,32.33,93,18.76,-6.61,1.96,7.63,7.4,24.4,9.78,46,45,1.02,174.91,137.32,312.23,-4.89
600237,20240126,20260314,20251024,8.07,10.18,26.15,93,9.17,11.01,-1.98,-0.37,3.84,1.12,0.87,44,45,0.98,112.9,85.6,198.5,-1.26
688095,20241220,20260107,20251024,72.96,97.8,34.05,52,97.16,0.66,22.67,38.71,32.81,19.2,29.83,25,26,0.96,98.98,63.91,162.9,12.52
200429,20240126,20260314,20251024,8.34,8.93,7.07,93,8.69,2.76,3.0,4.92,2.76,4.32,3.77,49,36,1.36,25.7,18.68,44.38,2.76
000547,20240126,20260314,20251024,7.98,31.03,288.85,93,33.08,-6.2,7.77,8.4,72.68,134.34,52.75,57,35,1.63,300.71,148.43,449.15,-3.33
603499,20241220,20260107,20251024,17.72,20.43,15.29,52,20.9,-2.25,-2.77,-3.39,13.04,10.89,4.52,30,21,1.43,49.89,34.38,84.27,0.99
003041,20241220,20260107,20251024,28.53,55.31,93.87,47,54.98,0.6,17.0,30.7,106.98,50.89,54.88,30,16,1.88,137.4,64.27,201.67,10.98
300762,20241220,20260107,20251024,24.93,41.54,66.63,52,43.1,-3.62,4.09,-0.72,6.06,23.99,7.22,33,16,2.06,101.62,46.61,148.23,7.2
688435,20241220,20260107,20251023,34.11,49.51,45.15,53,48.2,2.72,3.2,32.95,62.71,48.52,39.04,24,28,0.86,111.7,68.39,180.09,10.1
603212,20241220,20260107,20251023,11.2,14.5,29.46,53,14.04,3.28,4.46,6.25,21.61,19.11,13.07,29,22,1.32,77.06,48.12,125.19,2.47
300518,20240126,20260314,20251023,13.52,21.11,56.14,94,19.45,8.53,14.72,18.2,20.41,23.3,19.19,46,46,1.0,155.9,105.08,260.98,11.99
002255,20240126,20260314,20251022,8.93,13.5,51.18,95,13.02,3.69,3.81,20.94,41.66,34.83,26.51,46,48,0.96,172.29,122.46,294.75,3.37
603355,20240126,20260314,20251022,24.22,31.56,30.31,95,32.32,-2.35,11.31,6.81,18.91,38.4,17.66,49,44,1.11,126.92,96.02,222.94,-1.28
600039,20240126,20260314,20251022,8.83,9.95,12.71,95,9.99,-0.4,0.36,9.88,7.05,6.93,6.54,47,46,1.02,61.95,48.73,110.68,-0.6
688699,20241220,20260107,20251021,35.82,46.56,29.98,55,45.2,3.01,13.46,18.37,14.85,34.62,19.58,28,26,1.08,90.46,59.69,150.15,5.29
002931,20241220,20260107,20251021,16.08,42.2,162.44,50,34.87,21.02,12.31,3.54,27.18,30.97,17.87,25,24,1.04,161.43,57.23,218.66,46.43
300849,20241220,20260107,20251021,14.76,15.79,6.98,55,15.76,0.19,1.42,0.68,7.38,5.76,3.85,26,25,1.04,46.95,39.02,85.98,1.41
301355,20241220,20260107,20251021,12.0,13.68,14.0,55,13.39,2.17,1.0,2.08,11.92,12.75,6.95,33,21,1.57,69.12,52.82,121.94,0.74
605099,20241220,20260107,20251021,31.11,36.75,18.13,55,35.93,2.28,4.69,11.06,15.75,18.61,12.7,32,22,1.45,54.66,36.79,91.45,4.61
300978,20241220,20260107,20251021,11.28,12.72,12.77,55,12.65,0.55,1.68,2.66,8.87,9.57,5.71,31,22,1.41,62.2,48.1,110.3,2.0
300906,20241220,20260107,20251021,29.25,35.68,21.98,55,35.54,0.39,3.52,21.68,20.96,20.62,17.62,28,25,1.12,78.18,55.09,133.27,0.56
000863,20240126,20260314,20251021,3.76,5.61,49.2,96,6.1,-8.03,2.66,3.46,35.11,40.43,20.19,59,33,1.79,158.38,111.04,269.41,-0.36
300385,20240126,20260314,20251021,5.34,13.43,151.5,96,6.3,113.17,3.18,5.99,17.04,24.16,12.38,52,42,1.24,181.93,81.18,263.11,4.11
001209,20241220,20260107,20251021,18.49,20.48,10.76,55,20.83,-1.68,3.68,6.0,18.98,13.57,10.94,26,28,0.93,67.55,53.76,121.31,0.74
603999,20240126,20260314,20251021,6.56,7.29,11.13,96,7.02,3.85,1.37,5.64,6.55,20.88,8.11,49,43,1.14,87.64,74.33,161.97,-1.35
002451,20240126,20260314,20251021,6.89,11.05,60.38,96,10.48,5.44,1.02,2.76,108.56,52.98,44.2,53,39,1.36,187.66,130.65,318.31,-4.49
603890,20241220,20260107,20251021,12.85,16.51,28.48,55,16.45,0.36,10.74,17.35,15.64,27.24,17.49,26,25,1.04,84.11,55.95,140.06,-0.36
601369,20240126,20260314,20251021,8.46,11.51,36.05,96,9.99,15.22,2.25,3.78,9.22,10.17,6.38,50,41,1.22,94.0,61.03,155.03,-4.88
301329,20241220,20260107,20251021,19.95,23.2,16.29,55,23.72,-2.19,4.56,6.37,8.37,16.04,8.54,29,24,1.21,69.74,52.09,121.83,-0.26
300268,20240126,20260314,20251021,10.6,14.29,34.81,96,12.8,11.64,1.89,6.7,24.81,30.66,15.96,47,47,1.0,126.55,92.18,218.74,-2.52
003018,20241220,20260107,20251021,11.87,16.65,40.27,55,17.14,-2.86,1.6,4.63,15.25,90.14,24.31,33,20,1.65,138.12,95.32,233.44,2.78
300516,20240126,20260314,20251021,39.08,60.86,55.73,96,86.33,-29.5,-0.61,4.61,1.64,28.15,7.38,49,45,1.09,219.85,159.26,379.11,-5.42
002758,20240126,20260314,20251021,9.13,10.89,19.28,96,9.94,9.56,0.22,5.59,10.84,8.0,6.57,55,38,1.45,76.22,56.84,133.06,0.74
603378,20241220,20260107,20251021,6.14,6.74,9.77,55,6.75,-0.15,22.48,32.08,24.1,15.31,24.41,28,25,1.12,87.78,73.33,161.11,-0.3
688031,20241220,20260107,20251021,51.6,140.68,172.64,55,105.27,33.64,18.97,40.81,33.72,27.36,31.62,27,27,1.0,182.95,71.16,254.11,44.23
603700,20241220,20260107,20251021,12.03,13.45,11.8,55,13.82,-2.68,2.66,8.48,10.64,7.9,7.85,31,20,1.55,35.32,23.54,58.85,1.51
301349,20241220,20260107,20251020,37.75,48.18,27.63,56,48.06,0.25,6.49,29.27,56.87,36.53,34.45,28,27,1.04,87.76,59.4,147.16,1.54
301300,20241220,20260107,20251020,39.01,44.01,12.82,56,43.63,0.87,1.31,8.46,14.87,15.97,10.46,30,24,1.25,81.12,65.05,146.17,2.68
300964,20241220,20260107,20251020,44.06,56.85,29.03,56,56.56,0.51,2.66,30.93,23.69,21.33,21.18,31,24,1.29,90.41,60.72,151.12,1.39
002264,20240126,20260314,20251020,6.73,8.97,33.28,97,8.97,0.0,2.82,2.08,14.26,41.6,13.79,47,46,1.02,196.49,156.97,353.46,-3.96
002278,20240126,20260314,20251020,10.19,12.5,22.67,97,12.6,-0.79,41.71,22.87,19.63,11.78,23.45,45,51,0.88,165.29,136.88,302.16,-8.29
002795,20240126,20260314,20251020,5.17,7.66,48.16,97,6.23,22.95,2.13,0.97,17.99,34.24,12.96,43,49,0.88,157.21,111.27,268.48,-2.3
300446,20240126,20260314,20251020,17.33,22.0,26.95,97,24.71,-10.97,4.67,15.35,20.95,12.35,14.29,47,49,0.96,157.22,125.54,282.77,-2.65
301279,20241220,20260107,20251020,22.59,32.5,43.87,56,33.75,-3.7,2.92,16.6,24.61,33.07,19.56,32,23,1.39,99.89,58.74,158.63,2.62
300626,20240126,20260314,20251020,12.66,19.46,53.71,97,15.05,29.3,2.37,5.61,3.87,17.85,6.89,47,47,1.0,176.21,125.23,301.44,-0.71
301205,20241220,20260107,20251020,89.91,168.63,87.55,56,169.31,-0.4,6.42,28.4,12.78,39.78,21.59,27,28,0.96,158.17,85.14,243.32,-1.46
002729,20240126,20260314,20251020,14.28,19.41,35.91,97,16.15,20.19,4.2,0.91,9.73,15.61,7.15,52,44,1.18,106.05,72.02,178.06,11.3
002639,20240126,20260314,20251020,10.83,20.71,91.23,97,19.55,5.93,0.65,2.12,31.76,25.95,15.48,54,41,1.32,219.58,143.84,363.43,-2.95
002218,20240126,20260314,20251020,3.57,6.0,68.07,97,4.24,41.51,-0.28,2.24,28.85,10.36,11.34,53,43,1.23,203.55,141.31,344.86,-6.83
300668,20241220,20260107,20251020,17.87,30.6,71.24,56,29.02,5.44,6.32,5.82,8.95,9.07,7.51,33,21,1.57,79.25,22.55,101.8,6.32
300876,20241220,20260107,20251020,27.69,35.19,27.09,56,34.66,1.53,21.7,16.76,14.88,17.12,17.26,25,30,0.83,80.27,53.58,133.85,-3.75
003004,20241220,20260107,20251020,19.29,25.94,34.47,56,23.52,10.29,4.56,8.76,19.18,12.49,11.79,33,22,1.5,64.23,33.17,97.4,20.99
300343,20240126,20260314,20251020,4.85,6.75,39.18,97,6.06,11.39,5.15,5.15,29.48,28.66,17.15,57,35,1.63,106.75,70.73,177.48,0.45
603991,20240126,20260314,20251020,66.48,100.77,51.58,97,74.22,35.77,0.62,-0.86,7.82,6.23,3.46,50,45,1.11,119.71,74.72,194.44,0.58
002935,20241220,20260107,20251020,16.5,22.58,36.85,56,22.1,2.17,1.76,6.48,20.0,9.94,10.28,31,23,1.35,72.15,38.55,110.71,5.76
688048,20241220,20260107,20251020,69.68,129.38,85.68,56,128.25,0.88,7.61,3.56,17.7,70.35,21.97,24,31,0.77,182.55,106.55,289.11,-0.08
688455,20241220,20260107,20251020,14.57,20.41,40.08,56,20.07,1.69,3.09,10.09,19.08,17.23,12.82,31,24,1.29,68.77,33.38,102.14,2.0
603408,20241220,20260107,20251020,11.49,13.08,13.84,56,13.02,0.46,0.78,5.22,12.45,13.23,8.1,33,22,1.5,58.62,43.67,102.29,-5.63
002788,20240126,20260314,20251020,8.34,14.5,73.86,97,20.65,-29.78,1.08,2.4,40.17,16.07,16.2,48,46,1.04,205.41,139.32,344.73,-2.09
300720,20241220,20260107,20251020,23.32,33.74,44.68,56,34.78,-2.99,5.79,11.45,24.06,23.71,16.55,32,22,1.45,92.88,52.64,145.52,0.27
600686,20240126,20260314,20251020,13.06,16.83,28.87,97,17.21,-2.21,7.89,15.93,24.35,22.28,18.12,46,50,0.92,148.54,116.83,265.38,0.72
301231,20241220,20260107,20251017,24.71,31.31,26.71,57,31.0,1.0,53.91,33.55,32.09,36.99,37.87,22,33,0.67,123.0,90.68,213.68,4.33
603365,20241220,20260107,20251015,18.49,20.19,9.19,59,20.12,0.35,-2.22,2.65,18.93,14.76,8.98,29,28,1.04,48.09,38.07,86.16,-3.81
000595,20240126,20260314,20251015,4.92,6.51,32.32,100,5.61,16.04,2.85,2.64,11.38,14.02,7.58,52,41,1.27,98.62,68.24,166.86,2.52
300555,20240126,20260314,20251015,10.95,13.19,20.46,100,14.39,-8.34,2.19,5.57,9.95,8.68,6.83,46,53,0.87,113.79,91.44,205.22,-3.72
688336,20241220,20260107,20251015,52.97,63.03,19.0,59,62.26,1.24,15.22,12.5,21.32,23.45,17.88,25,33,0.76,98.91,75.7,174.6,4.58
603232,20240126,20260314,20251015,16.39,23.37,42.59,100,23.18,0.82,1.16,35.51,47.1,64.86,37.99,49,50,0.98,213.17,165.94,379.1,-8.35
300269,20240126,20260314,20251015,4.87,8.6,76.59,100,6.83,25.92,4.93,9.45,10.27,21.36,11.17,53,44,1.2,200.73,131.09,331.83,2.38
002279,20240126,20260314,20251015,7.35,8.77,19.32,100,8.23,6.56,2.59,1.36,1.09,37.96,8.85,45,53,0.85,147.52,123.49,271.01,-1.68
603233,20241220,20260107,20251015,16.78,18.12,7.99,59,17.76,2.03,9.24,6.67,11.03,6.02,8.36,31,26,1.19,39.83,31.38,71.21,2.2
603759,20241220,20260107,20251014,8.3,10.64,28.19,60,10.59,0.47,3.01,16.63,73.01,26.14,32.72,35,23,1.52,89.19,59.95,149.14,2.41
688615,20241220,20260107,20251014,164.77,246.84,49.81,60,246.2,0.26,1.53,7.62,23.85,26.77,15.1,32,27,1.19,98.48,54.09,152.57,16.97
600901,20241220,20260107,20251014,5.67,6.32,11.46,60,6.15,2.76,0.71,5.47,10.41,11.11,7.13,27,30,0.9,36.29,24.87,61.16,3.1
601857,20240126,20260314,20251014,8.33,12.05,44.66,101,10.07,19.66,3.48,10.08,18.49,17.41,12.75,55,44,1.25,103.53,63.64,167.16,-6.73
603778,20240126,20260314,20251014,3.58,20.49,472.35,98,19.36,5.84,20.67,24.3,62.29,125.98,55.31,61,36,1.69,400.34,201.88,602.22,15.63
601187,20241220,20260107,20251014,6.55,7.24,10.53,60,7.33,-1.23,3.21,1.37,11.45,3.51,5.19,27,29,0.93,45.6,34.49,80.09,-2.43
002293,20240126,20260314,20251014,8.5,10.2,20.0,101,9.8,4.08,2.47,4.47,16.24,9.76,8.66,54,42,1.29,73.5,53.66,127.16,2.82
688227,20241220,20260107,20251013,33.15,72.28,118.04,61,70.5,2.52,2.41,19.16,2.14,47.87,16.45,31,29,1.07,170.34,80.91,251.26,13.19
300710,20241220,20260107,20251013,20.28,32.0,57.79,51,30.62,4.51,6.56,8.68,30.28,24.61,17.92,27,23,1.17,105.3,53.99,159.28,3.23
002787,20240126,20260314,20251013,8.51,12.76,49.94,102,12.49,2.16,10.81,12.57,39.84,15.75,21.03,51,48,1.06,139.82,93.86,233.68,-2.45
600257,20240126,20260314,20251010,5.29,6.61,24.95,103,6.61,0.0,5.48,7.37,12.29,20.98,11.19,54,46,1.17,107.83,82.25,190.09,-1.93
002919,20241220,20260107,20251010,16.64,22.94,37.86,62,22.39,2.46,5.17,7.27,8.29,30.77,11.86,34,26,1.31,90.04,54.44,144.49,0.61
000582,20240126,20260314,20251010,8.54,11.19,31.05,103,9.36,19.55,1.64,5.16,5.52,2.94,4.12,55,46,1.2,84.96,56.0,140.96,1.27
601700,20240126,20260314,20251009,4.62,6.3,36.36,104,5.53,13.92,4.98,2.38,15.15,9.31,8.12,57,44,1.3,147.58,110.33,257.9,0.48
600759,20240126,20260314,20251009,2.31,7.02,203.9,104,3.04,130.92,0.87,8.23,22.08,19.05,13.08,56,45,1.24,272.41,147.17,419.58,-15.63
000905,20240126,20260314,20251009,8.15,11.7,43.47,104,12.79,-8.52,3.07,16.92,43.1,37.22,26.06,54,49,1.1,194.36,148.31,342.67,-4.88
603938,20241220,20260107,20251009,14.54,20.89,43.67,63,19.42,7.57,9.97,35.49,29.71,34.32,28.42,34,26,1.31,125.56,82.58,208.15,6.96
601611,20240126,20260314,20251009,9.73,19.21,97.43,104,13.98,37.41,27.13,15.93,41.01,23.95,27.3,53,49,1.08,215.08,136.82,351.9,11.49
301246,20241220,20260107,20251009,14.71,22.8,55.0,63,25.23,-9.63,18.29,14.14,31.07,34.94,24.21,31,31,1.0,137.07,84.59,221.66,-6.94
300055,20240126,20260314,20251009,6.01,10.74,78.7,104,8.07,33.09,17.3,18.14,29.62,43.59,26.51,59,43,1.37,134.36,72.38,206.74,-2.81
002538,20240126,20260314,20250930,5.27,7.87,49.34,105,6.49,21.26,3.23,3.04,11.76,25.05,10.1,54,46,1.17,114.85,71.51,186.37,-0.51
603169,20240126,20260314,20250930,8.07,12.8,58.61,105,10.98,16.58,7.81,0.12,30.61,21.07,15.0,62,40,1.55,173.26,119.24,292.5,15.21
600970,20240126,20260314,20250930,8.93,11.35,27.1,105,10.27,10.52,4.48,6.83,4.82,2.35,4.86,57,45,1.27,75.84,50.49,126.33,3.94
002318,20240126,20260314,20250929,24.4,32.9,34.84,106,28.99,13.49,7.46,4.39,4.67,6.8,5.57,56,48,1.17,112.68,79.46,192.14,-6.03
002748,20240126,20260314,20250929,10.16,12.69,24.9,106,12.91,-1.7,-2.07,3.35,22.15,33.66,13.97,57,47,1.21,158.19,128.42,286.61,-3.5
002927,20241220,20260107,20250929,14.79,21.11,42.73,65,20.53,2.83,2.43,4.94,6.15,37.53,11.32,38,26,1.46,134.02,91.85,225.87,7.92
001229,20241220,20260107,20250929,33.32,42.1,26.35,65,43.43,-3.06,2.94,7.74,8.19,22.33,9.83,36,28,1.29,78.67,52.64,131.31,-2.12
300970,20241220,20260107,20250929,14.87,19.54,31.41,65,20.1,-2.79,1.28,1.28,15.74,22.46,9.85,39,25,1.56,71.6,42.48,114.07,-9.37
301292,20241220,20260107,20250929,20.31,62.15,206.01,65,68.5,-9.27,30.18,53.72,53.77,279.71,94.22,34,30,1.13,281.6,146.16,427.76,-9.28
300423,20240126,20260314,20250929,7.33,10.28,40.25,106,8.54,20.37,7.78,2.46,9.82,13.78,8.0,47,55,0.85,179.04,135.61,314.65,-7.47
603556,20240126,20260314,20250929,27.9,39.65,42.11,106,35.35,12.16,9.32,0.79,27.56,26.88,15.74,54,49,1.1,127.85,88.55,216.39,-4.04
002160,20240126,20260314,20250929,4.28,5.59,30.61,106,5.26,6.27,3.74,2.57,33.18,44.16,20.3,54,49,1.1,174.97,139.32,314.29,-2.61
603353,20241220,20260107,20250926,16.35,29.1,77.98,66,27.97,4.04,3.61,9.48,31.99,71.44,27.45,32,33,0.97,137.39,73.45,210.84,8.95
002836,20240126,20260314,20250926,9.27,14.3,54.26,107,15.17,-5.74,8.74,11.65,38.08,39.48,24.56,51,54,0.94,186.04,134.13,320.18,2.88
000902,20240126,20260314,20250926,14.03,18.39,31.08,107,15.69,17.21,3.99,2.0,5.99,13.97,5.99,58,46,1.26,87.17,57.85,145.02,0.27
000600,20240126,20260314,20250926,7.1,10.19,43.52,107,8.51,19.74,12.39,31.41,27.04,19.58,23.93,59,42,1.4,110.98,71.88,182.86,6.37
600262,20240126,20260314,20250926,21.72,26.93,23.99,107,26.7,0.86,8.56,3.41,32.87,21.73,16.94,49,57,0.86,144.59,117.3,261.89,-2.6
300437,20240126,20260314,20250926,8.7,20.77,138.74,107,17.05,21.82,6.21,10.0,14.02,97.36,27.92,56,48,1.17,289.36,181.47,470.83,7.17
002899,20241220,20260107,20250925,22.04,28.75,30.44,67,27.25,5.5,5.85,6.72,8.3,10.21,7.72,38,28,1.36,74.12,45.84,119.96,2.2
603568,20240126,20260314,20250925,19.23,28.83,49.92,108,25.61,12.57,6.5,13.52,12.74,24.08,13.99,57,50,1.14,106.87,63.88,170.75,4.15
301137,20241220,20260107,20250925,36.31,52.97,45.88,67,49.1,7.88,26.96,27.18,40.46,25.61,30.81,31,35,0.89,156.55,109.4,265.95,10.68
000155,20240126,20260314,20250924,10.12,15.16,49.8,109,12.18,24.47,1.98,4.55,20.55,21.25,12.18,59,46,1.28,137.52,92.47,229.99,3.76
600783,20240126,20260314,20250924,12.92,21.57,66.95,109,22.26,-3.1,4.64,8.36,16.95,13.16,11.15,56,52,1.08,225.58,161.75,387.32,-3.53
000969,20240126,20260314,20250924,13.15,22.65,72.24,109,21.44,5.64,3.12,51.86,78.86,46.39,49.12,55,51,1.08,194.16,130.78,324.94,-4.63
603703,20240126,20260314,20250924,11.31,13.33,17.86,109,14.64,-8.95,-0.71,3.27,12.73,3.71,5.4,52,55,0.95,144.81,121.78,266.58,-3.41
603156,20241220,20260107,20250924,23.25,31.09,33.72,68,28.02,10.96,26.75,26.28,22.84,18.45,23.78,36,27,1.33,97.41,63.97,161.38,18.94
002348,20240126,20260314,20250924,3.71,8.71,134.77,104,6.16,41.4,4.58,8.36,16.98,29.92,14.5,62,38,1.63,181.96,89.73,271.69,1.16
600236,20240126,20260314,20250924,6.39,9.84,53.99,109,7.89,24.71,2.03,11.11,16.59,14.71,11.66,54,49,1.1,119.63,72.59,192.22,-5.66
002967,20241220,20260107,20250924,18.87,23.12,22.55,68,22.31,3.63,-0.72,11.15,11.36,10.41,8.69,34,33,1.03,66.8,44.64,111.43,5.23
688625,20241220,20260107,20250924,32.96,51.96,57.65,68,42.38,22.61,15.17,15.59,14.68,24.7,17.06,41,26,1.58,93.48,45.18,138.67,26.15
000510,20240126,20260314,20250924,5.2,16.83,223.65,109,12.13,38.75,8.46,7.88,5.0,23.46,10.25,60,47,1.28,281.54,150.44,431.98,-12.53
300448,20240126,20260314,20250924,6.58,8.59,30.55,109,7.93,8.32,5.17,7.29,11.4,12.61,9.16,55,52,1.06,150.69,116.87,267.56,-25.04
002208,20240126,20260314,20250924,6.86,15.54,126.53,109,12.92,20.28,13.7,56.56,85.86,70.41,59.55,58,49,1.18,258.54,162.83,421.37,-2.08
600312,20240126,20260314,20250924,15.91,23.04,44.8,109,17.99,28.07,4.27,10.12,14.5,15.45,11.33,62,46,1.35,125.4,84.43,209.83,-7.99
600219,20240126,20260314,20250924,3.54,7.37,107.96,109,5.5,34.0,4.51,9.88,21.73,43.17,19.02,61,42,1.45,170.52,90.95,261.47,-1.07
605056,20241220,20260107,20250922,14.72,16.74,13.72,70,17.14,-2.33,7.0,16.37,11.14,15.29,12.71,35,34,1.03,68.75,54.22,122.97,1.09
002785,20240126,20260314,20250919,31.24,44.3,41.81,112,36.28,22.11,-2.53,19.75,8.93,14.92,11.08,57,54,1.06,160.5,119.35,279.85,0.34
603931,20241220,20260107,20250918,27.4,34.7,26.64,72,31.94,8.64,11.35,9.74,3.14,16.24,9.38,32,38,0.84,111.04,82.9,193.95,11.0
601179,20240126,20260314,20250917,6.49,17.65,171.83,114,9.45,86.77,-0.66,4.11,8.27,36.92,10.97,60,52,1.15,231.41,121.84,353.26,-12.49
603398,20241220,20260107,20250916,6.96,9.02,29.6,74,8.68,3.92,11.78,35.34,12.07,13.22,19.22,36,36,1.0,146.83,115.13,261.95,6.49
301629,20241220,20260107,20250916,164.18,255.0,55.32,74,236.99,7.6,14.64,35.46,15.66,16.03,21.47,37,36,1.03,144.64,93.15,237.79,17.88
603097,20241220,20260107,20250916,22.25,29.31,31.73,74,28.33,3.46,0.22,2.25,7.42,24.81,7.91,37,36,1.03,98.67,67.55,166.22,2.02
603730,20241220,20260107,20250915,5.85,8.89,51.97,75,8.61,3.25,1.37,3.59,19.66,33.5,13.95,41,33,1.24,103.23,58.55,161.78,2.07
300726,20241220,20260107,20250912,37.15,51.06,37.44,76,51.4,-0.66,7.59,4.31,1.08,15.24,6.18,33,42,0.79,120.99,83.0,203.99,0.35
603933,20241220,20260107,20250911,16.07,24.2,50.59,77,25.38,-4.65,5.1,7.34,13.01,31.3,13.39,43,33,1.3,170.17,120.32,290.49,-9.94
301557,20241220,20260107,20250911,74.0,123.33,66.66,77,126.06,-2.17,-0.24,8.59,21.68,23.05,13.64,43,32,1.34,117.06,62.21,179.27,-6.55
