ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
NOK,20240126,20260418,20251002,4.88,10.31,111.27,111.27,136,6.51,58.37,5.94,15.78,50.2,43.85,29.75,78,56,1.39,191.22,108.92,300.14,26,60,-0.58
AMGN,20240126,20260418,20251001,298.5,355.3,19.03,19.03,137,327.64,8.44,-0.99,-1.56,-2.15,13.38,1.37,73,63,1.16,91.5,72.04,163.54,15,60,1.57
MRK,20240126,20260418,20250930,83.93,119.07,41.87,41.87,138,106.45,11.86,5.8,2.11,4.85,3.36,3.92,67,70,0.96,103.25,66.31,169.56,26,60,-0.9
DBVT,20240126,20260418,20250930,10.0,21.34,113.4,113.4,138,19.05,12.02,32.9,64.3,59.9,35.8,51.0,61,75,0.81,323.21,226.1,549.31,9,60,-3.61
BG,20240126,20260418,20250926,81.97,123.01,50.07,50.07,139,92.64,32.78,1.28,-0.85,17.96,15.62,8.51,70,68,1.03,114.02,70.93,184.94,27,60,-0.73
NGG,20240126,20260418,20250926,71.55,86.92,21.48,21.48,140,78.7,10.44,1.37,2.49,7.2,6.62,4.5,77,61,1.26,73.67,53.22,126.9,33,60,-2.28
CNX,20240126,20260418,20250924,31.56,38.67,22.53,22.53,142,36.46,6.06,1.77,6.37,1.3,8.62,4.38,74,66,1.12,123.87,100.8,224.67,16,60,-1.58
PDFS,20240126,20260418,20250918,21.84,43.97,101.33,101.33,146,29.55,48.8,16.58,20.05,26.83,33.79,24.14,79,66,1.2,221.16,143.33,364.49,29,60,8.14
ERIC,20240126,20260418,20250918,8.07,11.37,40.89,40.89,146,9.5,19.68,1.61,3.35,19.58,25.15,12.23,73,69,1.06,119.1,80.68,199.78,19,60,-5.49
PRO,20240126,20260418,20250918,16.39,23.25,41.85,41.85,57,0.0,0.0,39.78,39.9,40.02,40.27,39.99,30,20,1.5,44.01,2.6,46.61,10,60,0.09
POR,20240126,20260418,20250917,42.3,52.41,23.9,23.9,147,48.46,8.15,2.08,4.02,2.67,8.44,4.11,81,65,1.25,73.32,51.0,124.32,30,60,-0.93
FORM,20240126,20260418,20250916,31.9,137.21,330.13,330.13,148,59.19,131.81,18.18,13.64,26.27,37.21,23.05,85,61,1.39,326.5,164.87,491.37,36,60,7.01
AMAT,20240126,20260418,20250911,170.15,396.94,133.29,133.29,151,268.87,47.63,4.69,18.39,27.83,29.63,20.73,92,58,1.59,226.4,134.53,360.93,37,60,0.31
NWN,20240126,20260418,20250910,41.47,54.04,30.31,30.31,152,46.74,15.62,0.31,5.09,6.27,13.21,6.11,92,55,1.67,78.84,51.38,130.23,32,60,-0.99
COM,20240126,20260418,20250910,28.32,33.45,18.11,18.11,152,29.61,12.97,1.02,0.46,2.05,1.91,1.34,90,59,1.53,48.06,31.05,79.1,34,60,0.81
IMOS,20240126,20260418,20250908,17.9,47.09,163.07,163.07,154,30.54,54.19,-1.01,8.27,12.57,13.52,8.75,85,67,1.27,273.1,164.51,437.6,21,60,15.11
HECO,20240126,20260418,20250905,34.48,49.39,43.24,43.24,73,42.35,16.62,16.71,24.83,32.11,18.68,24.16,42,28,1.5,131.48,89.0,220.48,13,60,31.08
SNA,20240126,20260418,20250904,328.77,380.27,15.66,15.66,156,350.95,8.35,-1.4,0.79,5.01,1.16,1.69,81,74,1.09,80.13,64.47,144.6,16,60,-0.38
HAL,20240126,20260418,20250904,22.47,37.15,65.33,65.33,156,29.6,25.51,0.58,-0.98,10.81,-0.36,2.99,85,70,1.21,161.98,107.52,269.5,32,60,-3.78
ELON,20240126,20260418,20250903,13.57,21.88,61.24,61.24,21,0.0,0.0,9.51,58.95,46.5,0.0,33.54,14,6,2.33,87.34,33.69,121.03,6,60,-3.57
EXAS,20240126,20260418,20250903,49.27,104.91,112.93,112.93,138,101.74,3.12,12.46,7.45,11.04,22.91,12.62,84,50,1.68,108.58,28.23,136.81,29,60,1.02
MQT,20240126,20260418,20250903,9.64,10.29,6.74,6.74,118,10.0,2.9,2.49,4.98,4.05,5.81,4.37,54,46,1.17,24.48,17.81,42.29,11,60,0.78
VTVT,20240126,20260418,20250902,18.4,38.12,107.17,107.17,157,39.6,-3.74,1.96,10.92,24.67,18.48,14.76,88,68,1.29,328.75,237.97,566.72,28,60,2.75
MVT,20240126,20260418,20250829,10.33,11.0,6.49,6.49,120,10.7,2.8,1.36,3.97,2.9,4.36,3.2,63,46,1.37,28.1,21.64,49.74,15,60,0.46
DJP,20240126,20260418,20250828,34.18,46.69,36.6,36.6,160,37.67,23.94,1.05,1.4,3.45,4.8,2.62,98,59,1.66,94.4,61.8,156.2,37,60,-1.21
TENX,20240126,20260418,20250827,5.92,14.45,144.09,144.09,161,11.05,30.77,1.69,3.38,9.8,32.26,10.74,83,74,1.12,324.64,215.8,540.45,22,60,-0.34
LENS,20240126,20260418,20250827,29.79,46.33,55.52,55.52,152,38.81,19.38,2.92,6.61,14.0,23.2,11.41,96,55,1.75,137.7,90.41,228.11,40,60,0.04
HP,20240126,20260418,20250826,18.95,33.64,77.52,77.52,162,29.94,12.36,12.03,5.65,15.04,25.22,13.66,89,71,1.25,193.74,131.08,324.81,38,60,-5.88
VICR,20240126,20260418,20250822,50.95,218.05,327.97,327.97,164,116.86,86.59,2.32,1.67,3.79,-3.77,1.35,101,62,1.63,369.84,203.36,573.19,26,60,17.09
MUR,20240126,20260418,20250822,24.06,36.87,53.24,53.24,164,32.49,13.48,2.87,3.62,10.31,26.56,10.07,88,74,1.19,225.95,175.31,401.26,32,60,-5.51
ASX,20240126,20260418,20250822,9.86,28.59,189.96,189.96,164,16.86,69.57,1.12,6.19,16.23,12.37,9.42,99,63,1.57,225.37,112.6,337.98,38,60,7.68
GMRE,20240126,20260418,20250822,7.33,35.98,390.86,390.86,125,33.89,6.17,0.68,3.68,2.73,347.07,71.47,64,58,1.1,478.52,75.36,553.88,19,60,-0.25
CBON,20240126,20260418,20250821,22.2,23.65,6.53,6.53,150,22.88,3.37,1.4,0.95,1.13,0.72,1.05,81,54,1.5,17.66,11.29,28.95,31,60,-0.04
VRNT,20240126,20260418,20250821,19.31,20.51,6.21,6.21,68,0.0,0.0,5.54,5.44,5.08,5.02,5.27,28,32,0.88,10.95,4.72,15.66,1,60,1.13
XOM,20240126,20260418,20250821,109.23,146.44,34.07,34.07,165,122.65,19.4,3.22,2.9,4.3,1.89,3.18,95,68,1.4,115.18,83.87,199.04,29,60,-4.06
CLMT,20240126,20260418,20250820,13.84,32.21,132.73,132.73,166,19.55,64.76,15.61,21.1,35.62,33.09,26.76,98,66,1.48,198.9,108.81,307.71,23,60,-2.1
HTHT,20240126,20260418,20250820,35.16,55.67,58.33,58.33,166,47.99,16.0,3.75,4.21,8.7,11.72,6.97,87,77,1.13,143.63,94.78,238.41,35,60,5.48
PSCE,20240126,20260418,20250820,38.96,56.89,46.02,46.02,166,44.0,29.3,4.44,5.01,8.24,10.91,7.04,95,69,1.38,128.76,88.54,217.3,33,60,-4.83
LXP,20240126,20260418,20250819,8.65,51.66,497.23,497.23,167,49.58,4.2,1.73,2.43,6.24,3.58,3.66,84,76,1.11,500.26,77.02,577.28,10,60,5.24
MOV,20240126,20260418,20250818,16.16,28.41,75.8,75.8,168,21.01,35.22,7.43,13.06,23.45,16.77,15.79,88,78,1.13,173.3,112.53,285.82,34,60,6.09
SEE,20240126,20260418,20250815,31.58,42.15,33.47,33.47,162,41.52,1.52,0.44,2.06,7.35,8.99,4.71,83,71,1.17,76.6,45.51,122.1,17,60,0.12
HASI,20240126,20260418,20250815,27.64,40.64,47.03,47.03,169,31.82,27.72,-1.01,1.12,1.12,10.38,2.55,89,79,1.13,139.63,97.65,237.28,29,60,4.5
SNDK,20240126,20260418,20250814,46.68,920.99,1872.99,1872.99,170,275.24,234.61,-4.88,3.77,80.59,101.99,44.73,104,65,1.6,619.52,279.88,899.4,64,60,-3.31
FOLD,20240126,20260418,20250813,7.19,14.46,101.11,101.11,171,14.27,1.33,2.09,4.59,10.43,16.13,8.15,79,66,1.2,127.93,52.13,180.06,32,60,0.0
UTHR,20240126,20260418,20250813,309.72,588.38,89.97,89.97,171,496.72,18.45,1.13,-0.16,28.02,41.66,16.92,90,80,1.12,176.81,103.71,280.51,22,60,1.86
GSK,20240126,20260418,20250813,39.13,58.35,49.12,49.12,171,49.63,17.57,1.25,1.79,3.5,2.68,2.37,93,76,1.22,127.03,84.68,211.72,22,60,-1.0
JAZZ,20240126,20260418,20250813,117.12,203.42,73.69,73.69,171,173.15,17.48,1.78,6.73,8.35,10.65,7.01,96,74,1.3,151.64,91.45,243.09,24,60,4.15
IEZ,20240126,20260418,20250813,17.83,28.84,61.75,61.75,171,21.68,33.03,-0.9,3.7,8.3,9.87,5.39,95,73,1.3,143.2,92.35,235.55,47,60,-2.76
ZYME,20240126,20260418,20250812,13.02,27.8,113.52,113.52,172,26.62,4.43,7.91,11.9,16.97,25.65,15.37,93,78,1.19,243.78,157.31,401.1,19,60,6.23
ANDE,20240126,20260418,20250812,40.02,72.11,80.18,80.18,172,53.05,35.93,-4.95,3.15,-0.15,-3.55,-0.8,101,70,1.44,163.81,101.38,265.19,43,60,-2.62
NTCT,20240126,20260418,20250812,22.62,33.55,48.32,48.32,172,26.85,24.95,-0.13,2.3,10.65,14.99,6.86,93,77,1.21,139.1,96.78,235.88,26,60,2.76
HI,20240126,20260418,20250812,23.43,31.98,36.49,36.49,125,31.72,0.82,8.02,8.24,6.36,4.65,6.91,63,48,1.31,90.15,54.69,144.84,18,60,0.28
OIH,20240126,20260418,20250812,237.22,400.69,68.91,68.91,172,295.99,35.37,0.76,6.19,7.08,10.35,6.2,98,73,1.34,150.06,94.7,244.76,47,60,-3.0
IHE,20240126,20260418,20250812,67.0,88.79,32.52,32.52,172,84.87,4.62,3.73,4.54,6.78,5.06,5.15,98,73,1.34,83.42,54.28,137.7,43,60,1.63
XES,20240126,20260418,20250812,65.91,115.57,75.35,75.35,172,85.0,35.96,0.11,4.82,4.79,10.38,4.98,99,72,1.38,154.88,95.62,250.5,44,60,-3.22
IX,20240126,20260418,20250812,25.45,32.23,26.64,26.64,172,29.49,9.29,2.28,2.04,3.89,5.74,3.38,92,76,1.21,110.39,84.78,195.17,33,60,3.83
SPNS,20240126,20260418,20250811,28.77,43.45,51.03,51.03,90,0.0,0.0,48.38,48.66,49.46,49.46,49.0,47,29,1.62,51.72,2.83,54.55,20,60,0.07
MG,20240126,20260418,20250811,9.03,17.85,97.67,97.67,173,12.92,38.16,0.33,6.42,7.53,8.31,5.91,93,75,1.24,191.29,116.86,308.15,39,60,4.69
VIAV,20240126,20260418,20250808,10.93,44.13,303.75,303.75,174,18.15,143.14,-1.19,-1.28,6.68,11.99,3.78,94,78,1.21,301.52,148.27,449.79,47,60,6.39
PPBI,20240126,20260418,20250808,21.72,24.49,12.75,12.75,16,0.0,0.0,8.47,4.93,0.0,0.0,3.17,9,4,2.25,17.15,4.75,21.9,8,60,0.78
FSFG,20240126,20260418,20250808,25.59,33.98,32.79,32.79,121,31.82,6.79,5.98,2.46,5.63,7.19,5.06,60,60,1.0,103.74,72.11,175.85,8,60,4.97
SPVU,20240126,20260418,20250808,50.92,61.3,20.38,20.38,135,57.49,6.63,2.93,4.24,6.62,7.56,5.36,72,61,1.18,50.94,31.96,82.9,29,60,0.15
NGL,20240126,20260418,20250808,4.5,13.13,191.78,191.78,174,9.9,32.63,9.56,9.78,27.78,47.33,22.65,98,70,1.4,252.38,135.02,387.4,26,60,1.0
FTXH,20240126,20260418,20250808,26.39,34.87,32.13,32.13,172,33.12,5.28,3.64,5.38,7.09,6.67,5.8,85,86,0.99,85.18,56.32,141.5,40,60,1.99
APA,20240126,20260418,20250807,19.46,35.74,83.66,83.66,175,25.36,40.93,5.65,4.52,20.45,22.82,13.18,91,82,1.11,231.05,162.89,393.93,35,60,-9.5
CMDT,20240126,20260418,20250807,26.1,32.24,23.52,23.52,175,27.51,17.19,0.19,0.11,2.64,3.83,1.63,101,72,1.4,67.37,45.66,113.03,14,60,-1.38
RIO,20240126,20260418,20250807,60.77,100.15,64.8,64.8,175,81.43,22.99,4.61,-0.25,2.78,1.99,2.08,105,69,1.52,144.41,91.74,236.16,38,60,0.96
BOTJ,20240126,20260418,20250807,13.94,23.11,65.78,65.78,170,18.54,24.65,1.79,3.66,11.12,9.97,6.79,91,69,1.32,130.12,77.0,207.11,21,60,6.25
EBR,20240126,20260418,20250807,7.88,11.03,39.97,39.97,66,0.0,0.0,5.46,-2.79,5.08,16.88,5.16,43,20,2.15,65.33,30.64,95.97,24,60,4.75
ECPG,20240126,20260418,20250807,39.44,80.75,104.74,104.74,175,55.91,44.43,5.73,4.89,6.24,16.86,7.86,97,75,1.29,186.44,110.11,296.55,37,60,3.16
SQM,20240126,20260418,20250807,38.67,88.8,129.64,129.64,175,69.73,27.35,20.12,14.71,14.46,11.51,15.08,96,77,1.25,269.91,177.16,447.07,29,60,1.34
EBR,20240126,20260418,20250807,8.39,11.68,39.21,39.21,66,0.0,0.0,6.67,-1.31,3.34,16.33,5.21,43,21,2.05,70.57,36.03,106.6,19,60,3.45
UFCS,20240126,20260418,20250806,28.72,40.38,40.6,40.6,176,35.58,13.49,6.48,6.41,5.99,10.27,7.07,92,82,1.12,133.22,96.08,229.29,22,60,1.18
SNDX,20240126,20260418,20250805,12.57,24.23,92.76,92.76,177,21.3,13.76,-0.48,26.25,28.24,19.65,20.18,90,86,1.05,252.67,177.4,430.07,27,60,-0.08
UBR,20240126,20260418,20250805,18.89,42.12,122.98,122.98,166,27.0,56.0,8.1,11.91,17.58,26.2,15.71,98,66,1.48,251.35,161.83,413.18,31,60,-1.86
AA,20240126,20260418,20250805,29.62,65.62,121.54,121.54,177,56.54,16.06,-0.98,0.03,4.46,13.03,3.76,91,85,1.07,280.74,190.56,471.3,38,60,-10.49
AXL,20240126,20260418,20250805,4.43,9.0,103.16,103.16,127,6.49,38.67,25.06,25.28,34.54,41.31,31.22,71,51,1.39,186.25,108.75,295.01,21,60,11.39
LSCC,20240126,20260418,20250805,56.14,117.06,108.51,108.51,177,78.65,48.84,7.91,12.63,18.9,17.81,14.6,92,83,1.11,249.42,166.04,415.46,31,60,8.63
NWPX,20240126,20260418,20250805,42.06,81.65,94.13,94.13,177,63.03,29.54,17.69,21.66,22.28,23.59,21.44,92,82,1.12,191.35,119.62,310.97,34,60,-7.06
MT,20240126,20260418,20250805,31.04,62.06,99.94,99.94,177,47.2,31.48,6.38,10.89,4.51,11.98,8.29,99,77,1.29,206.25,130.94,337.19,36,60,1.34
WSBF,20240126,20260418,20250804,13.32,18.54,39.19,39.19,178,16.46,12.64,2.25,5.71,12.54,14.19,8.76,91,82,1.11,111.9,76.78,188.68,20,60,-0.11
EZPW,20240126,20260418,20250804,14.74,30.54,107.19,107.19,178,20.06,52.24,3.66,9.02,13.09,17.16,10.8,100,76,1.32,173.94,97.27,271.21,53,60,3.14
HSII,20240126,20260418,20250804,43.52,59.01,35.59,35.59,90,0.0,0.0,3.95,9.54,16.75,14.84,11.64,47,39,1.21,55.78,22.77,78.55,17,60,0.1
RPV,20240126,20260418,20250804,91.69,109.42,19.34,19.34,178,104.47,4.74,0.72,3.78,7.01,7.53,4.89,95,81,1.17,65.88,47.59,113.47,34,60,0.9
NGS,20240126,20260418,20250804,24.12,38.1,57.96,57.96,178,34.39,10.79,2.74,1.24,8.46,12.23,5.9,104,73,1.42,156.47,107.13,263.6,37,60,-2.41
DLX,20240126,20260418,20250804,15.93,30.62,92.22,92.22,178,22.19,37.99,20.15,21.09,23.41,23.35,22.05,88,86,1.02,181.91,110.19,292.1,23,60,6.32
ENS,20240126,20260418,20250804,91.18,199.0,118.25,118.25,178,150.73,32.02,4.85,7.84,12.58,18.12,10.72,111,65,1.71,191.02,108.18,299.2,56,60,2.26
BRZU,20240126,20260418,20250804,56.49,127.64,125.95,125.95,178,81.71,56.21,6.62,9.44,18.78,26.77,15.14,101,76,1.33,259.46,168.59,428.06,27,60,-2.04
EWZ,20240126,20260418,20250804,26.93,41.16,52.84,52.84,178,32.2,27.83,3.27,4.72,9.54,13.29,7.59,102,74,1.38,132.34,87.41,219.75,32,60,-0.87
RDIV,20240126,20260418,20250804,48.38,55.49,14.7,14.7,178,52.7,5.29,0.39,2.85,7.54,7.77,4.75,88,89,0.99,64.55,50.2,114.75,27,60,1.07
DGII,20240126,20260418,20250804,31.7,54.98,73.44,73.44,178,43.16,27.39,0.47,1.7,9.53,12.62,5.99,97,79,1.23,191.29,131.57,322.86,19,60,-0.25
VALE,20240126,20260418,20250801,9.71,17.43,79.51,79.51,178,13.26,31.45,2.88,2.06,5.56,9.89,4.84,105,68,1.54,163.17,101.13,264.3,46,60,2.77
TJX,20240126,20260418,20250801,126.0,157.48,24.98,24.98,178,154.28,2.07,4.75,5.52,8.83,10.7,7.4,92,85,1.08,89.01,65.64,154.65,18,60,-2.55
EWM,20240126,20260418,20250801,23.98,29.16,21.6,21.6,179,27.42,6.35,1.67,4.38,4.8,6.21,4.33,103,73,1.41,74.59,54.28,128.88,23,60,1.64
NYMT,20240126,20260418,20250801,6.58,7.11,8.05,8.05,22,0.0,0.0,0.91,3.8,7.29,0.0,3.51,10,10,1.0,17.92,9.91,27.83,3,60,-0.7
PLPC,20240126,20260418,20250731,154.33,318.6,106.44,106.44,180,211.93,50.33,1.39,14.24,23.59,28.7,17.37,107,72,1.49,257.34,176.45,433.79,37,60,2.24
FCFS,20240126,20260418,20250730,130.22,206.77,58.79,58.79,181,156.78,31.89,2.35,6.37,13.08,11.76,8.66,104,76,1.37,141.08,92.13,233.21,37,60,1.11
CAPN,20240126,20260418,20250729,10.37,10.97,5.79,5.79,139,10.65,3.0,0.1,0.58,0.58,0.96,0.56,50,39,1.28,17.55,11.83,29.38,9,60,-0.27
VTR,20240126,20260418,20250729,66.83,85.1,27.34,27.34,182,77.33,10.05,2.17,2.51,1.33,2.14,2.01,95,82,1.16,83.11,57.84,140.95,39,60,0.82
ERJ,20240126,20260418,20250729,49.6,64.48,30.0,30.0,68,0.0,0.0,16.55,16.47,12.72,21.35,16.34,34,32,1.06,72.15,43.95,116.09,7,60,0.33
ARWR,20240126,20260418,20250728,16.2,69.51,329.07,329.07,183,67.79,2.54,-1.67,1.36,31.67,67.72,23.12,103,77,1.34,352.39,190.55,542.94,37,60,8.97
FTAI,20240126,20260418,20250725,117.18,259.13,121.14,121.14,184,210.35,23.19,17.43,17.83,24.67,31.42,22.52,98,85,1.15,281.97,189.6,471.57,32,60,-0.91
ROST,20240126,20260418,20250725,138.33,227.82,64.69,64.69,184,182.74,24.67,-1.29,4.93,5.27,9.12,4.63,109,72,1.51,117.61,65.72,183.33,45,60,3.11
SXI,20240126,20260418,20250724,163.2,278.4,70.59,70.59,185,224.86,23.81,1.18,18.62,22.92,26.16,17.93,98,86,1.14,187.68,129.58,317.26,35,60,2.19
PXJ,20240126,20260418,20250723,25.86,41.62,60.94,60.94,186,29.92,39.1,2.01,-0.77,-3.05,3.21,-0.1,106,78,1.36,142.88,92.77,235.65,45,60,-2.39
CMRE,20240126,20260418,20250723,9.83,17.47,77.72,77.72,186,15.68,11.42,-0.81,11.9,12.61,21.06,11.4,105,78,1.35,179.52,118.44,297.96,47,60,-0.46
AZN,20240126,20260418,20250723,73.0,204.8,180.55,180.55,186,91.57,123.65,1.34,2.03,8.96,12.48,6.06,96,89,1.08,229.12,91.16,320.28,31,60,1.27
RIG,20240126,20260418,20250722,2.89,5.94,105.54,105.54,187,4.24,40.09,5.88,-2.77,2.08,5.88,2.14,104,74,1.41,278.28,195.3,473.58,29,60,-10.54
WMT,20240126,20260418,20250721,95.67,127.5,33.27,33.27,188,112.76,13.07,1.88,2.95,4.53,1.37,2.89,102,84,1.21,115.45,84.68,200.12,28,60,2.35
CBL,20240126,20260418,20250721,26.8,43.86,63.66,63.66,188,36.93,18.77,2.09,-0.9,13.36,18.84,7.92,104,81,1.28,148.48,96.59,245.08,45,60,4.73
GRC,20240126,20260418,20250716,37.03,68.26,84.34,84.34,191,48.14,41.79,2.08,11.61,15.31,17.28,11.95,106,83,1.28,177.8,112.51,290.32,39,60,-5.4
JNJ,20240126,20260418,20250716,164.78,234.54,42.34,42.34,190,207.35,13.11,1.91,2.02,4.85,7.11,3.86,105,84,1.25,88.85,52.65,141.5,57,60,-1.64
INFR,20240126,20260418,20250715,26.35,27.74,5.28,5.28,69,27.66,0.29,2.09,1.56,0.04,1.71,1.24,36,31,1.16,26.13,20.7,46.83,9,60,-0.11
NERV,20240126,20260418,20250714,1.78,6.73,278.09,278.09,193,3.92,71.68,11.8,19.66,-1.12,37.08,15.34,93,90,1.03,573.73,350.96,924.69,16,60,18.07
NMM,20240126,20260418,20250711,40.1,70.02,74.61,74.61,194,51.39,36.25,2.24,6.78,10.35,16.46,8.88,106,87,1.22,179.45,119.93,299.38,36,60,0.16
SHIP,20240126,20260418,20250710,6.76,14.69,117.31,117.31,195,9.12,61.07,0.0,3.55,10.36,9.17,6.01,108,82,1.32,235.4,151.21,386.62,41,60,0.75
TER,20240126,20260418,20250710,98.62,380.38,285.7,285.7,195,207.56,83.26,-6.73,-5.67,6.35,11.05,1.07,116,78,1.49,334.8,184.8,519.6,49,60,2.77
YCS,20240126,20260418,20250710,42.83,52.05,21.53,21.53,195,51.08,1.9,2.03,0.54,1.75,2.12,1.52,114,75,1.52,89.28,68.63,157.91,26,60,-2.95
EVOK,20240126,20260418,20250709,6.99,11.0,57.37,57.37,113,0.0,0.0,-26.61,-37.2,-22.03,-12.3,-25.55,51,54,0.94,283.36,176.18,459.54,10,60,0.64
USM,20240126,20260418,20250708,64.35,77.01,19.67,19.67,25,0.0,0.0,8.22,8.55,13.02,0.0,8.11,13,11,1.18,27.86,9.32,37.18,7,60,5.97
ALB,20240126,20260418,20250708,70.22,197.75,181.61,181.61,197,143.93,37.39,2.35,9.87,-2.36,18.33,6.39,115,80,1.44,364.39,244.52,608.91,40,60,6.64
SWX,20240126,20260418,20250708,74.71,90.99,21.79,21.79,197,80.15,13.52,3.84,5.46,6.67,2.98,5.0,105,90,1.17,93.31,72.39,165.69,30,60,-0.44
LIT,20240126,20260418,20250708,39.7,83.23,109.65,109.65,197,66.27,25.59,2.14,7.05,4.51,16.52,7.2,115,81,1.42,198.28,119.67,317.95,49,60,4.01
NAT,20240126,20260418,20250702,2.68,6.03,125.0,125.0,200,3.37,78.93,-1.12,0.37,4.1,6.72,2.46,110,76,1.45,223.54,136.95,360.49,42,60,3.25
GNK,20240126,20260418,20250702,13.8,24.46,77.25,77.25,200,18.44,32.65,0.72,6.23,14.78,20.8,10.61,111,87,1.28,195.31,133.3,328.61,42,60,2.13
GTLS,20240126,20260418,20250702,168.15,208.3,23.88,23.88,200,206.23,1.0,0.4,0.41,18.45,18.22,9.38,111,85,1.31,43.3,20.36,63.66,39,60,0.23
PSCM,20240126,20260418,20250702,72.98,103.46,41.76,41.76,150,85.26,21.35,2.27,3.84,6.82,6.15,4.88,81,68,1.19,116.21,79.08,195.29,26,60,-0.1
PDS,20240126,20260418,20250702,50.82,83.59,64.48,64.48,200,73.68,13.45,0.53,-1.26,10.23,9.39,4.68,109,89,1.22,185.72,131.72,317.45,47,60,-10.09
VLY+,20240126,20260418,20250701,9.19,13.52,47.12,47.12,201,11.69,15.65,4.9,0.33,3.16,6.09,3.24,105,93,1.13,151.97,110.03,262.0,40,60,3.13
HES,20240126,20260418,20250701,141.15,148.97,5.54,5.54,12,0.0,0.0,6.43,5.29,0.0,0.0,2.87,7,4,1.75,9.8,4.23,14.02,4,60,-2.77
SB,20240126,20260418,20250701,3.64,6.64,82.42,82.42,201,4.83,37.47,3.3,10.16,15.11,15.93,11.43,102,90,1.13,178.7,114.57,293.27,32,60,1.37
CENX,20240126,20260418,20250701,18.1,62.24,243.87,243.87,201,40.94,52.03,2.65,10.61,23.37,29.61,16.65,110,90,1.22,367.62,227.61,595.23,48,60,-8.39
VLY,20240126,20260418,20250701,9.19,13.09,42.44,42.44,200,11.69,11.98,4.9,0.33,3.16,6.09,3.24,104,93,1.12,148.68,110.03,258.71,40,60,0.23
ESSA,20240126,20260418,20250630,19.4,20.61,6.24,6.24,17,0.0,0.0,5.41,6.55,0.0,0.0,3.05,10,6,1.67,14.15,7.87,22.02,5,60,0.39
IROQ,20240126,20260418,20250627,25.0,26.55,6.2,6.2,149,26.99,-1.63,-2.88,0.0,0.0,1.44,-0.29,78,55,1.42,44.29,37.74,82.02,18,60,-4.84
CMA,20240126,20260418,20250627,59.46,88.67,49.13,49.13,150,88.65,0.02,7.27,6.66,14.35,12.45,10.25,80,69,1.16,121.82,78.73,200.55,29,60,-5.88
CMA+,20240126,20260418,20250627,59.46,88.67,49.13,49.13,150,88.65,0.02,7.27,6.66,14.35,12.45,10.25,80,69,1.16,121.82,78.73,200.55,29,60,-5.88
TINY,20240126,20260418,20250626,44.07,71.41,62.04,62.04,131,55.4,28.9,4.58,3.4,0.61,14.25,4.97,71,59,1.2,153.83,101.43,255.26,23,60,5.87
WNS,20240126,20260418,20250626,59.17,76.48,29.25,29.25,79,0.0,0.0,10.06,26.48,26.38,26.47,23.16,46,27,1.7,28.9,2.15,31.05,18,60,0.24
DBJP,20240126,20260418,20250626,75.89,108.43,42.88,42.88,203,95.53,13.5,-0.09,-0.22,5.32,5.55,2.62,112,90,1.24,109.86,72.61,182.48,37,60,1.9
CADE,20240126,20260418,20250626,31.97,42.11,31.72,31.72,151,43.22,-2.57,6.38,11.51,9.6,6.19,8.85,80,66,1.21,118.54,88.21,206.75,29,60,-1.86
ODP,20240126,20260418,20250625,17.85,28.0,56.86,56.86,117,0.0,0.0,10.25,3.87,5.38,7.62,6.35,59,51,1.16,139.1,85.69,224.79,11,60,0.11
TAN,20240126,20260418,20250624,33.41,55.13,65.01,65.01,206,51.6,6.84,2.54,13.98,20.08,9.13,12.55,107,98,1.09,207.03,151.7,358.73,32,60,0.42
TSEM,20240126,20260418,20250624,42.65,226.45,430.95,430.95,206,121.74,86.01,1.64,4.43,14.49,17.54,9.51,111,94,1.18,383.47,200.4,583.86,66,60,8.11
DJD,20240126,20260418,20250624,52.23,60.92,16.64,16.64,206,57.25,6.41,1.84,2.6,3.31,2.13,2.57,101,100,1.01,61.64,45.8,107.43,33,60,2.04
MKSI,20240126,20260418,20250623,92.07,278.59,202.58,202.58,207,168.36,65.47,8.84,10.98,12.24,2.1,9.15,115,91,1.26,316.91,194.74,511.65,51,60,1.98
VAMO,20240126,20260418,20250623,29.85,35.06,17.45,17.45,191,34.44,1.8,1.07,2.08,2.21,3.28,2.16,103,85,1.21,64.83,48.2,113.04,36,60,-0.51
CDTX,20240126,20260418,20250623,44.95,221.38,392.5,392.5,137,221.03,0.16,10.01,7.45,26.92,38.95,20.1,75,58,1.29,314.53,112.51,427.04,25,60,0.26
PRLB,20240126,20260418,20250623,39.16,64.51,64.73,64.73,207,51.35,25.63,3.37,3.52,-0.1,10.7,3.84,105,101,1.04,212.74,154.24,366.98,17,60,2.69
ISTR,20240126,20260418,20250623,18.83,28.7,52.42,52.42,207,26.21,9.5,5.1,16.94,17.9,14.55,14.38,105,98,1.07,140.89,96.01,236.9,25,60,0.67
CIEN,20240126,20260418,20250623,75.44,507.43,572.63,572.63,207,246.06,106.22,8.85,6.22,13.3,22.84,12.19,129,77,1.68,411.88,203.22,615.1,73,60,5.74
PKE,20240126,20260418,20250623,13.91,34.51,148.09,148.09,207,21.26,62.32,5.46,7.91,42.92,30.41,22.42,109,95,1.15,251.27,152.94,404.2,34,60,8.35
