breakthrough_date,breakthrough_price,breakthrough_ratio,final_gain,ma120,success,ts_code,volume_ratio
20240805,8.68,1.8879,3.11,8.52,False,sz300254,3.1374
20240927,4.81,1.3645,6.03,4.75,False,sz300160,1.6492
20250627,21.64,1.1814,-2.36,21.39,False,sz001256,1.7585
20240930,34.21,3.4894,-2.22,33.06,False,sz002812,2.513
20250624,16.17,0.9247,5.81,16.02,False,sz301019,0.5305
20240819,3.9,0.8555,-10.26,3.87,False,sz300464,5.7672
20240805,1.31,0.0318,-0.76,1.31,False,sz300237,1.767
20240806,2.42,2.9459,-0.83,2.35,False,sz000078,0.7142
20240913,8.12,3.5959,-3.08,7.84,False,sz002871,2.8074
20250916,164.18,2.152,37.56,160.72,True,sz301629,1.3582
20251028,44.05,1.0534,8.22,43.59,False,sz300698,0.5113
20240731,3.05,0.2163,-2.62,3.04,False,sz000036,1.3346
20251020,39.01,4.6525,3.15,37.27,False,sz301300,1.594
20250813,76.37,0.5748,4.64,75.94,False,sz300751,2.0776
20241008,3.84,4.3986,-14.58,3.68,False,sz002042,5.2299
20240826,7.5,0.2936,-0.56,7.48,False,sz000551,0.6986
20240927,5.55,3.021,10.81,5.39,False,sz300084,1.9379
20240927,11.66,5.1156,11.24,11.09,False,sz300455,2.2703
20240930,10.26,7.0038,-8.68,9.58,False,sz002493,4.592
20250825,21.8,0.9322,-3.58,21.6,False,sz300900,2.1199
20240820,1.88,4.5655,12.23,1.8,False,sz002309,2.0207
20241128,13.57,0.0098,-0.52,13.57,False,sz002840,1.7078
20250624,35.71,1.617,1.51,35.14,False,sz301182,2.9238
20251015,8.13,0.569,-1.48,8.08,False,sz300887,0.8841
20240815,4.63,1.0752,-7.78,4.58,False,sz000007,0.5741
20240730,6.24,7.0381,6.57,5.83,False,sz300381,5.1346
20250724,229.41,0.4119,-0.38,228.47,False,sz300760,1.8047
20240806,4.34,3.2166,-16.13,4.2,False,sz002347,2.2491
20240731,59.79,1.0688,-5.12,59.16,False,sz000333,1.4978
20240815,13.56,5.8541,5.31,12.81,False,sz002577,11.208
20240809,15.86,2.3892,2.02,15.49,False,sz000819,1.619
20240731,3.46,1.099,-2.02,3.42,False,sz200025,2.0913
20240926,3.86,0.4503,8.29,3.84,False,sz002010,2.415
20240920,7.58,0.1034,12.01,7.57,False,sz000503,3.8348
20240930,10.27,3.9535,-4.28,9.88,False,sz002643,3.6389
20250905,18.61,2.7741,-0.11,18.11,False,sz300963,0.7039
20240926,1106.2,0.3034,23.31,1102.85,True,sz399243,1.3508
20250703,24.91,3.7415,2.29,24.01,False,sz300684,2.8792
20240924,11.83,2.1332,30.1,11.58,True,sz002823,0.8738
20240905,3.88,1.1229,-5.67,3.84,False,sz300098,1.4891
20251110,60.46,2.9829,-1.27,58.71,False,sz002891,1.5998
20240819,29.35,0.516,-3.51,29.2,False,sz000963,1.9593
20240930,17.74,14.8598,-3.16,15.44,False,sz300351,2.7928
20240910,65.83,1.2164,5.7,65.04,False,sz300502,1.4066
20240927,2.24,4.3033,-0.45,2.15,False,sz002397,2.0243
20240930,9.19,1.0668,-8.81,9.09,False,sz300636,3.6617
20251128,15.13,0.1302,-0.26,15.11,False,sz003013,0.636
20240924,6.67,1.1411,59.82,6.59,True,sz300065,2.5968
20240930,6.96,4.3089,-7.18,6.68,False,sz000703,2.5844
20250630,33.43,0.9677,2.3,33.11,False,sz301266,1.1781
20240926,6.82,0.0712,16.13,6.82,False,sz300485,1.2282
20240927,5.49,2.2794,20.94,5.37,True,sz002443,2.9031
20241008,2.39,0.0977,6.69,2.39,False,sz002124,4.1725
20240731,11.93,1.9063,-7.88,11.71,False,sz000887,1.0524
20250624,32.77,0.7021,2.7,32.55,False,sz002975,1.0096
20240913,15.72,0.0923,2.16,15.71,False,sz002273,1.1151
20251020,89.91,0.9037,8.79,89.1,False,sz301205,0.709
20250717,10.91,1.3642,5.04,10.76,False,sz300654,2.3325
20250624,24.01,1.5517,1.37,23.64,False,sz301456,1.5437
20240926,4335.97,0.4128,24.03,4318.14,True,sz399813,1.7064
20240731,41.42,1.2777,-0.85,40.89,False,sz002714,0.929
20251021,48.12,1.6808,1.37,47.32,False,sz301131,0.7742
20240927,4.82,1.874,3.53,4.73,False,sz300048,2.8424
20250625,29.76,0.3093,-1.74,29.67,False,sz301382,1.8837
20240731,8.76,1.1195,-7.64,8.67,False,sz300561,1.256
20251021,22.65,0.3696,0.75,22.57,False,sz300834,0.6897
20251021,36.29,0.0276,4.68,36.28,False,sz301418,0.4398
20250624,5.04,0.7228,-4.56,5.0,False,sz001330,1.6622
20240805,5.28,2.4364,-4.17,5.15,False,sz002693,10.5523
20240927,4.31,2.3773,3.02,4.21,False,sz002696,2.1693
20240927,2035.84,2.6302,4.31,1983.67,False,sz399991,1.631
20240801,9.74,0.2659,-7.29,9.71,False,sz300650,0.8173
20240927,2771.44,2.6983,4.81,2698.62,False,sz399676,2.3336
20240927,5.87,2.3522,3.75,5.73,False,sz000905,3.6201
20251015,39.46,0.6019,2.0,39.22,False,sz301387,0.4672
20240815,7.06,0.0851,5.81,7.05,False,sz300337,0.6763
20240925,4352.5,0.1618,24.36,4345.47,True,sz399638,1.917
20240801,4.84,0.1362,-6.2,4.83,False,sz300184,2.765
20240819,3.19,5.4458,-16.61,3.03,False,sz002425,3.3019
20250630,49.0,0.5569,0.8,48.73,False,sz002970,1.3565
20240927,1164.08,5.3941,3.26,1104.5,False,sz399008,2.4094
20250624,12.48,0.3242,5.21,12.44,False,sz001318,0.3113
20240927,14.27,2.075,5.05,13.98,False,sz300549,2.9024
20240927,10.37,1.9423,2.41,10.17,False,sz000155,3.4872
20240919,7.45,3.1582,2.55,7.22,False,sz002215,1.1676
20240930,14.99,2.9545,-5.74,14.56,False,sz300480,3.8235
20250708,34.93,0.3863,-0.23,34.8,False,sz301119,0.7874
20250805,14.95,0.2846,0.33,14.91,False,sz001356,0.4164
20240926,5.33,0.6483,21.39,5.3,True,sz300507,1.7489
20240731,5.22,2.1139,-3.64,5.11,False,sz002408,1.033
20240930,7.96,6.8026,-4.65,7.45,False,sz002608,3.3487
20240927,5.26,2.706,6.46,5.12,False,sz300154,2.4626
20240924,15.56,0.3854,52.89,15.5,True,sz300433,1.4361
20240926,5523.92,1.9122,9.52,5420.28,False,sz399415,1.7265
20251217,33.05,0.5723,2.33,32.86,False,sz300748,0.8374
20240927,10.42,0.861,-5.09,10.33,False,sz002646,4.4881
20241023,2.04,6.9136,27.45,1.91,True,sz000506,0.015
20240930,15.28,8.2632,-5.17,14.11,False,sz002868,0.7896
20240930,8.35,3.2407,-7.18,8.09,False,sz002015,3.9123
20250905,26.96,1.6709,3.23,26.52,False,sz301063,0.7677
20240925,2.92,1.7126,8.22,2.87,False,sz000632,2.0148
20251208,37.4,2.9953,-2.86,36.31,False,sz300706,1.2739
20240905,1.69,2.0737,3.55,1.66,False,sz002321,5.2981
20240927,7.0,2.2123,5.86,6.85,False,sz300179,3.3336
20240926,1.71,2.2472,5.26,1.67,False,sz002076,2.0042
20240920,4.36,2.3351,6.43,4.26,False,sz000565,6.9348
20240926,3.12,0.9371,8.97,3.09,False,sz002342,2.1917
20240930,7.89,8.1872,-8.88,7.29,False,sz002511,5.0623
20240925,7.31,0.9576,27.77,7.24,True,sz000002,2.7084
20240808,6.57,0.0431,-0.76,6.57,False,sz000798,1.6537
20250624,26.72,2.8876,2.13,25.97,False,sz301187,0.8861
20240930,4.78,5.4276,10.46,4.53,False,sz300137,6.1665
20240930,13.39,6.4221,-4.26,12.58,False,sz002845,2.4845
20240930,7.9,6.5659,-8.1,7.41,False,sz002038,5.4161
20251119,33.59,2.1516,-6.73,32.88,False,sz300905,1.5024
20240927,25.74,2.0187,0.82,25.23,False,sz000831,3.762
20240731,11.87,0.5088,-3.29,11.81,False,sz300203,1.104
20240911,18.39,0.8763,-2.99,18.23,False,sz300648,1.4679
20240927,6443.84,5.059,5.9,6133.55,False,sz399989,2.8176
20240920,4.84,0.6028,8.68,4.81,False,sz002114,1.0375
20240925,2.75,0.0136,9.46,2.75,False,sz000407,2.409
20250806,11.04,5.3703,3.17,10.48,False,sz301256,3.4247
20250808,18.37,2.3849,0.38,17.94,False,sz300829,3.0912
20240926,4.3,0.5401,19.51,4.28,False,sz300055,3.2048
20240930,18.37,5.0952,-9.8,17.48,False,sz002709,2.5084
20250908,17.37,0.0669,-0.63,17.36,False,sz300867,0.5381
20240731,3.33,5.4827,31.53,3.16,True,sz000953,2.8552
20250709,45.79,0.1513,0.9,45.72,False,sz301086,0.996
20260324,16.88,5.1397,-1.66,16.05,False,sz001300,1.125
20240927,15.24,6.6922,12.73,14.28,False,sz300036,3.0978
20240731,19.75,1.6544,4.61,19.43,False,sz002597,3.1707
20240920,7.8,3.7177,17.31,7.52,False,sz300551,3.8503
20250624,39.99,0.0288,0.95,39.98,False,sz301428,1.5042
20260209,43.19,13.4777,5.09,38.06,False,sz300804,7.7828
20240930,5.79,6.7855,8.98,5.42,False,sz000930,4.1702
20240927,4.7,1.038,2.13,4.65,False,sz002724,1.949
20250820,49.09,1.1445,-0.84,48.53,False,sz301101,1.8694
20240802,2.9,4.0421,-7.24,2.79,False,sz300078,5.6201
20250625,14.68,0.3898,-3.34,14.62,False,sz002945,4.3802
20240906,3.15,3.568,-4.76,3.04,False,sz000750,4.3475
20251010,5.39,1.6677,-0.93,5.3,False,sz300664,1.2961
20251125,30.06,1.5003,-3.43,29.62,False,sz301235,0.7657
20240918,5.76,1.0748,3.99,5.7,False,sz002243,2.8622
20260120,78.6,8.1929,1.46,72.65,False,sz301035,3.768
20240927,3.36,2.573,0.59,3.28,False,sz200625,4.1629
20240927,1731.66,6.1793,3.83,1630.88,False,sz399397,2.7888
20240930,9.3,5.5174,-8.17,8.82,False,sz000983,3.188
20250630,38.26,3.1765,-2.77,37.08,False,sz301552,1.8713
20240930,8.74,2.8124,-7.44,8.5,False,sz000037,5.1668
20240930,2.14,9.4349,-5.14,1.96,False,sz002377,4.1774
20250626,88.39,2.9376,2.55,85.87,False,sz301628,2.7878
20260206,27.98,0.0623,0.64,27.96,False,sz001234,0.7011
20240819,8.24,11.5901,-10.19,7.38,False,sz300465,10.5241
20240730,32.16,0.6487,-3.86,31.95,False,sz300236,1.1337
20240923,5.98,0.7384,14.38,5.94,False,sz002339,2.8826
20240930,27.25,0.4997,-1.32,27.11,False,sz002813,3.2498
20250714,39.3,0.1225,1.09,39.25,False,sz301018,1.4091
20240912,10.42,1.9927,-4.32,10.22,False,sz300255,1.5573
20251222,11.68,2.8894,33.9,11.35,True,sz301056,2.6952
20240802,10.33,0.2442,0.39,10.3,False,sz002020,0.9021
20240801,8.43,1.87,-1.54,8.28,False,sz000829,2.5046
20240902,3.19,1.4201,-14.11,3.15,False,sz002547,2.0038
20240801,8.18,3.4573,-4.28,7.91,False,sz300581,4.5893
20240930,46.72,7.8492,-8.39,43.32,False,sz002311,3.0946
20240927,999.42,5.4581,1.63,947.69,False,sz399971,2.3686
20240731,4.28,0.7711,-1.87,4.25,False,sz002676,1.1036
20240823,43.52,1.2207,5.74,43.0,False,sz002025,0.6334
20240927,2250.07,4.1536,9.49,2160.34,False,sz399696,2.104
20240927,6.91,4.277,7.38,6.63,False,sz300403,3.0228
20250904,13.43,0.8094,2.01,13.32,False,sz300778,0.649
20250908,29.64,0.202,1.82,29.58,False,sz002990,0.5227
20240731,10.74,12.445,-5.59,9.55,False,sz300399,2.7962
20240920,1.78,1.1459,12.36,1.76,False,sz002638,1.3984
20260416,32.64,1.1351,1.93,32.27,False,sz300935,1.757
20240801,10.99,2.1621,-9.46,10.76,False,sz000801,5.8441
20241008,15.14,7.3361,-15.66,14.1,False,sz300233,4.8148
20240927,15.62,7.1147,12.93,14.58,False,sz000032,2.3526
20240930,11.6,7.4057,-13.02,10.8,False,sz002521,3.7028
20240926,8916.65,0.2174,17.43,8897.31,False,sz399001,1.7815
20240924,3.43,4.0235,53.94,3.3,True,sz300080,2.0582
20240927,10.3,2.5787,2.72,10.04,False,sz000555,3.3169
20240930,31.19,8.6366,-5.99,28.71,False,sz002415,4.5398
20251103,35.05,0.3554,-7.56,34.93,False,sz301230,2.0592
20240812,8.53,3.0235,5.04,8.28,False,sz002246,4.2334
20250630,15.01,2.3802,-1.33,14.66,False,sz002889,2.2066
20240930,12.87,13.8309,2.72,11.31,False,sz300349,3.4659
20250819,13.8,1.693,3.33,13.57,False,sz300986,1.2931
20240927,2.75,3.6269,-1.09,2.65,False,sz002172,1.3507
20250801,19.52,0.7063,7.22,19.38,False,sz001282,0.3507
20251223,27.08,0.1976,3.66,27.03,False,sz300801,1.4228
20240926,5.53,1.4059,23.15,5.45,True,sz300307,1.4188
20240927,17.98,3.947,5.28,17.3,False,sz300660,3.2897
20260304,19.38,0.7359,2.53,19.24,False,sz301083,2.82
20240926,7288.74,0.5038,12.15,7252.2,False,sz399646,1.8571
20240730,15.66,0.0303,-3.38,15.66,False,sz300537,0.918
20250624,22.66,1.8,-2.25,22.26,False,sz301587,2.1483
20240801,11.08,0.0128,-2.44,11.07,False,sz002438,2.1421
20240930,3.8,7.9903,5.53,3.52,False,sz000778,4.4324
20250630,26.92,19.1509,-6.65,22.59,False,sz301129,3.1408
20240930,11.95,12.9854,-8.37,10.58,False,sz300199,4.3681
20251024,35.11,1.6725,-1.25,34.53,False,sz003026,0.6547
20240923,7.53,0.692,27.09,7.48,True,sz300603,1.073
20240807,11.3,0.1536,2.57,11.28,False,sz002096,2.3582
20250924,12.51,2.5823,-0.88,12.2,False,sz001366,1.2069
20250716,13.17,8.81,-2.58,12.1,False,sz002923,2.0132
20240806,20.67,0.3666,-4.79,20.59,False,sz300579,0.4318
20240918,8.98,0.7291,14.81,8.92,False,sz000736,3.6678
20240927,3.68,1.2632,2.99,3.64,False,sz002225,1.8434
20250924,15.64,0.8068,6.01,15.51,False,sz301167,0.7179
20240730,2.25,0.0608,15.35,2.25,False,sz002742,0.5068
20250805,44.44,1.7452,0.63,43.68,False,sz001328,1.6659
20240927,7.7,1.6231,-1.43,7.57,False,sz000680,2.269
20240923,1.67,5.1425,19.83,1.59,False,sz300506,1.9475
20240808,16.3,0.3507,0.86,16.25,False,sz002393,1.7242
20240927,2.63,5.8686,69.31,2.48,True,sz300355,3.4842
20250624,24.2,2.4028,-3.1,23.63,False,sz300853,3.5175
20240930,60.8,6.2083,-2.42,57.25,False,sz002409,2.9795
20260325,38.4,6.1133,1.43,36.19,False,sz002895,1.1949
20240927,2366.92,1.1347,1.38,2340.36,False,sz399614,2.3678
20240902,2.09,0.6744,38.76,2.08,True,sz000627,6.5931
20260105,32.85,3.3263,-4.69,31.79,False,sz003017,4.6651
20240930,22.39,13.7395,-4.51,19.69,False,sz300548,4.3166
20240927,6.6,1.9712,-4.09,6.47,False,sz000929,1.8841
20240930,12.94,6.6244,-1.93,12.14,False,sz002214,3.9782
20250905,24.95,1.2099,1.84,24.65,False,sz301262,0.4125
20240927,13.45,2.0206,6.91,13.19,False,sz300481,1.9517
20240903,7.31,0.4373,-2.46,7.28,False,sz002120,1.9467
20240925,2.44,4.724,12.7,2.33,False,sz002277,2.8037
20251225,31.06,0.1944,-3.67,31.0,False,sz002971,1.2416
20241218,5.04,0.9447,-1.98,4.99,False,sz000883,1.4819
20240924,4.0,4.8882,13.25,3.81,False,sz000599,4.6752
20240731,2.5,0.6573,-2.4,2.48,False,sz200725,1.1382
20251022,28.06,0.4694,4.67,27.93,False,sz301135,0.6597
20240927,108.0,4.2045,-0.47,103.64,False,sz200596,3.9643
20240926,2.49,0.0563,7.24,2.49,False,sz002239,2.4542
20251125,23.68,0.3291,2.45,23.6,False,sz301386,0.3569
20240830,8.81,0.6732,1.14,8.75,False,sz300002,1.4954
20240930,13.69,9.2033,-5.77,12.54,False,sz300651,4.8158
20251218,61.61,1.4001,13.54,60.76,False,sz301528,1.0056
20240927,9.85,4.9281,-1.02,9.39,False,sz002497,3.4466
20240926,3.68,1.1568,41.03,3.64,True,sz300451,1.2802
20251015,43.03,0.1181,-0.65,42.98,False,sz301186,0.7191
20240813,16.64,0.6137,2.16,16.54,False,sz002039,1.1251
20240930,1798.07,5.1404,-2.5,1710.16,False,sz399439,3.6377
20240927,6.0,1.7855,-4.83,5.89,False,sz002343,2.2933
20240930,6.24,7.4396,-6.89,5.81,False,sz000650,4.5223
20251024,17.35,0.6619,3.86,17.24,False,sz301566,1.9794
20251219,6.83,2.0355,1.17,6.69,False,sz300883,1.3206
20250725,31.84,0.0521,2.29,31.82,False,sz301001,1.1536
20251217,21.51,2.6489,1.16,20.95,False,sz301356,1.6402
20260112,11.24,0.3609,3.2,11.2,False,sz300929,0.9415
20240926,4.36,1.6412,11.23,4.29,False,sz000060,1.4045
20240930,4.07,4.8201,0.0,3.88,False,sz002573,3.8681
20240820,3.88,9.2203,-8.18,3.55,False,sz002647,3.2993
20250728,83.31,0.1325,1.42,83.2,False,sz301631,1.0102
20240926,4.61,0.7257,6.73,4.57,False,sz000507,1.6967
20240830,23.62,0.0612,-4.06,23.6,False,sz002869,0.8056
20240930,9.12,6.3216,-2.85,8.58,False,sz002014,4.5138
20240812,6.21,5.223,-10.31,5.9,False,sz300261,6.2882
20240924,4.84,0.2633,64.01,4.83,True,sz300432,1.2171
20250624,37.7,4.3498,-0.88,36.13,False,sz300680,1.2429
20250911,31.76,0.2153,0.0,31.69,False,sz301318,0.4271
20251022,21.26,1.5908,0.14,20.93,False,sz300967,0.6654
20250224,27.75,1.2601,-2.67,27.4,False,sz002827,1.6965
20240819,3.47,17.3255,-23.05,2.96,False,sz300150,3.3858
20251020,27.81,2.0404,6.44,27.25,False,sz001266,0.5986
20240731,4.91,0.4912,-8.76,4.89,False,sz002196,6.5791
20250728,23.98,0.1437,0.92,23.95,False,sz301029,1.0382
20240805,5.15,13.4688,-15.55,4.54,False,sz300099,10.1791
20240821,4.55,1.7669,-7.47,4.47,False,sz000678,3.995
20240927,3384.01,1.2431,0.87,3342.46,False,sz399411,1.7028
20240930,10.07,13.7896,0.0,8.85,False,sz300437,5.4298
20240816,4.86,0.2889,-6.38,4.85,False,sz300264,2.6357
20250716,30.7,1.4493,-3.39,30.26,False,sz301067,0.4652
20240819,5.83,0.1976,8.75,5.82,False,sz002642,4.923
20240930,10.47,2.6314,-2.67,10.2,False,sz000065,4.0732
20240919,12.8,0.4553,7.34,12.74,False,sz000636,0.7788
20251022,25.07,0.9005,1.91,24.85,False,sz300702,0.7055
20240905,16.54,8.8958,-8.71,15.19,False,sz300479,7.9926
20251009,21.52,0.0659,1.58,21.51,False,sz001382,1.8364
20240823,7.03,1.7734,-10.95,6.91,False,sz000561,8.9532
20240806,3.84,7.8727,5.47,3.56,False,sz002072,0.3144
20240909,6.84,0.7141,-7.02,6.79,False,sz300249,2.764
20240801,3.85,0.8888,0.52,3.82,False,sz000006,1.6995
20240805,4.32,0.3523,-1.62,4.3,False,sz002515,7.0471
20250826,31.22,1.0408,12.68,30.9,False,sz002989,1.2815
20251118,29.78,0.9453,-2.52,29.5,False,sz301330,1.6992
20240830,30.79,0.6873,1.66,30.58,False,sz002841,4.2084
20240919,15.27,1.1977,9.23,15.09,False,sz300207,0.8164
20251013,15.63,0.3966,0.58,15.57,False,sz300901,0.7987
20240927,14.26,1.707,-4.07,14.02,False,sz000048,2.746
20240927,3.19,1.8383,2.19,3.13,False,sz002108,3.0544
20240927,3747.87,0.9705,1.63,3711.84,False,sz399672,2.5881
20240927,3491.51,0.5789,6.16,3471.41,False,sz399995,1.7383
20240731,4.86,1.2799,-6.38,4.8,False,sz300333,0.81
20250210,11.35,2.1035,-0.88,11.12,False,sz000901,1.2904
20251128,31.9,0.2732,1.79,31.81,False,sz301419,0.683
20240815,3.66,0.5763,5.46,3.64,False,sz300180,0.6062
20240926,1.47,0.017,6.8,1.47,False,sz002146,3.9993
20240816,5.34,2.3315,-14.42,5.22,False,sz002272,3.8476
20240924,2.46,0.8558,31.24,2.44,True,sz002421,1.1871
20250624,26.41,3.1543,-3.07,25.6,False,sz301153,2.8483
20240802,4.48,0.6082,9.82,4.45,False,sz000702,2.4317
20240927,2.81,3.8305,51.6,2.71,True,sz002211,1.5136
20250714,14.24,0.0478,8.85,14.23,False,sz002917,2.7483
20250630,34.58,2.0608,-3.96,33.88,False,sz300678,0.7794
20240805,4.24,2.9647,-10.38,4.12,False,sz300299,5.8443
20240926,10.54,1.8164,12.81,10.35,False,sz000962,1.8235
20251027,49.44,0.962,-6.45,48.97,False,sz002959,1.2526
20240807,8.73,2.8874,2.06,8.48,False,sz300460,0.684
20260305,46.91,0.5779,3.39,46.64,False,sz301283,0.5508
20250924,13.97,3.3691,-0.93,13.51,False,sz301519,1.5847
20240905,11.9,3.3539,-1.09,11.51,False,sz002875,3.7284
20240815,19.85,0.2331,-8.31,19.8,False,sz002008,0.4778
20240807,10.98,0.5705,1.82,10.92,False,sz002792,3.473
20240815,8.84,1.0893,-7.58,8.75,False,sz300107,0.5226
20251219,21.76,0.9066,2.99,21.56,False,sz001231,0.6125
20240927,2148.58,6.255,6.55,2022.1,False,sz399392,2.4293
20250905,73.75,0.1961,-0.77,73.61,False,sz301557,1.5616
20240930,14.37,2.3607,-6.26,14.04,False,sz002372,2.4845
20240926,12521.9,0.5962,9.1,12447.69,False,sz399408,2.3531
20240927,97.34,2.0304,4.22,95.4,False,sz000661,3.7931
20250624,18.69,4.4334,4.33,17.9,False,sz300755,1.6664
20250811,19.35,0.5212,-0.41,19.25,False,sz301030,1.2484
20240808,8.73,0.1578,-0.69,8.71,False,sz001979,1.2577
20240927,10.24,3.4535,4.88,9.9,False,sz002046,2.6089
20240912,6.62,1.2556,-1.21,6.54,False,sz002615,1.4801
20240802,5.02,4.3985,0.6,4.81,False,sz300149,3.5446
20251015,21.18,2.2822,-3.97,20.71,False,sz300918,0.5148
20240927,1.76,1.2027,-1.7,1.74,False,sz002542,2.7341
20240926,1239.66,1.3148,4.03,1223.57,False,sz399238,3.8915
20240802,16.48,0.3114,1.46,16.43,False,sz300584,3.2219
20250924,84.89,1.3707,-3.24,83.74,False,sz301367,0.7904
20240816,2.52,5.5718,-13.1,2.39,False,sz000536,5.0496
20251124,33.17,0.9806,3.11,32.85,False,sz301053,0.9297
20240927,10.66,0.521,-3.28,10.6,False,sz002858,2.2143
20250728,109.49,3.029,9.78,106.27,False,sz301600,1.4438
20250819,17.6,0.8803,1.14,17.45,False,sz300956,1.3709
20240930,5.04,5.4044,-5.56,4.78,False,sz000862,5.0677
20250708,19.94,0.3358,-0.1,19.88,False,sz301329,1.8582
20240731,2.07,0.8682,-0.97,2.05,False,sz200539,1.4508
20240930,9.01,4.9841,-5.88,8.58,False,sz002296,3.9277
20240926,2.63,0.5672,3.42,2.62,False,sz000785,2.4406
20240910,13.34,9.7799,-5.85,12.15,False,sz300250,4.1829
20240930,4.28,12.3188,7.71,3.81,False,sz300164,4.544
20240912,9.87,0.1327,13.27,9.86,False,sz002816,13.7194
20250630,26.48,0.2531,-6.08,26.41,False,sz300862,0.9259
20240927,20.62,0.8407,7.42,20.45,False,sz300364,2.6841
20250716,33.81,0.3763,-0.15,33.68,False,sz300785,2.7644
20240814,3.39,7.2587,41.59,3.16,True,sz300050,3.126
20240927,3.83,0.6989,-0.78,3.8,False,sz002476,3.0981
20240930,10.69,5.943,-1.4,10.09,False,sz002111,2.8905
20240925,2.63,3.2993,31.94,2.55,True,sz000402,1.8267
20251031,39.63,3.5514,-5.12,38.27,False,sz002940,1.422
20240820,4.34,4.3144,5.3,4.16,False,sz000755,7.973
20240906,2.51,0.1996,-0.8,2.5,False,sz002721,2.2594
20240930,4.39,3.5581,-2.96,4.24,False,sz002592,4.3926
20240930,23.58,4.4684,-6.57,22.57,False,sz300554,2.8078
20240905,4.75,0.885,54.95,4.71,True,sz002208,2.9983
20240927,12.61,0.5969,9.44,12.54,False,sz000935,2.4587
20240927,1918.25,4.6123,7.82,1833.68,False,sz399015,2.2642
20240924,111.83,6.1998,104.66,105.3,True,sz300033,4.495
20251014,20.95,1.9692,-0.53,20.55,False,sz003040,1.6075
20240927,5.56,1.6856,5.22,5.47,False,sz300665,1.6093
20240926,2047.57,1.0633,30.63,2026.03,True,sz399643,2.1457
20240927,10.32,4.5401,3.88,9.87,False,sz002139,2.5345
20240731,19.29,0.9555,-0.62,19.11,False,sz300498,1.1149
20240730,10.62,2.0222,-2.92,10.41,False,sz300302,1.5484
20240819,3.5,0.7439,-8.85,3.48,False,sz002177,1.3831
20250715,20.26,5.8422,1.58,19.14,False,sz001287,5.6733
20240731,18.72,1.9533,-6.73,18.36,False,sz300285,1.0442
20240926,11.02,6.79,22.41,10.32,True,sz002410,2.0511
20251124,55.97,3.0804,-3.61,54.3,False,sz301162,0.8414
20240930,15.49,10.0207,-7.1,14.08,False,sz002747,3.9053
20240930,43.49,5.5971,1.52,41.18,False,sz000733,3.8684
20260116,24.2,1.9942,-0.87,23.73,False,sz003023,2.5469
20240826,19.8,4.3404,0.15,18.98,False,sz300606,2.3294
20240926,6.2,2.1772,12.9,6.07,False,sz002093,1.8736
20241211,1.55,0.4862,-14.19,1.54,False,sz000040,0.8472
20240820,9.01,6.1276,-0.91,8.49,False,sz300532,6.0743
20251215,11.35,0.1412,5.03,11.33,False,sz002968,0.8784
20250624,15.27,1.2001,4.72,15.09,False,sz300780,1.3481
20250626,21.25,0.5247,-0.71,21.14,False,sz301218,1.3896
20240930,27.49,15.5949,-3.64,23.78,False,sz300161,4.1298
20241008,15.36,8.0845,-19.73,14.21,False,sz300406,4.1266
20241008,7.11,0.0434,-8.72,7.11,False,sz002293,4.7259
20250716,20.41,5.3415,-4.31,19.38,False,sz002995,4.0985
20240731,1064.4,0.4692,-3.93,1059.43,False,sz399420,2.5985
20250624,96.85,1.5508,2.43,95.37,False,sz300953,1.6205
20240926,1571.82,0.7822,11.05,1559.62,False,sz399974,2.074
20240924,6.6,2.8425,42.88,6.42,True,sz002673,2.5124
20240927,3.47,2.3372,0.86,3.39,False,sz000533,2.1705
20240926,3130.45,2.0578,25.71,3067.33,True,sz399693,1.9147
20250624,13.22,0.7513,2.04,13.12,False,sz001219,0.451
20240730,4.09,1.1862,13.19,4.05,False,sz300448,0.4355
20240925,2.18,0.4107,9.63,2.17,False,sz002314,2.1443
20251114,42.64,0.0649,-2.63,42.61,False,sz301362,0.835
20240926,3.39,2.1464,6.19,3.32,False,sz000607,1.9461
20251015,18.8,1.2027,-2.29,18.58,False,sz300733,0.603
20240919,10.26,13.7451,122.03,9.02,True,sz300085,1.7179
20240927,24.76,5.9332,12.52,23.38,False,sz000550,2.2214
20240924,9.41,2.7305,21.11,9.16,True,sz002043,1.9406
20250625,253.9,2.3375,-1.75,248.1,False,sz300750,1.9295
20250701,12.25,0.1076,-0.65,12.24,False,sz301301,1.0996
20240926,3.67,2.3401,4.36,3.59,False,sz002524,0.9922
20240821,3.27,3.5329,-10.7,3.16,False,sz300278,5.0508
20250625,31.03,0.2272,0.06,30.96,False,sz300699,1.3975
20240802,6.36,0.861,11.78,6.31,False,sz300102,4.0259
20240927,31.01,2.6241,-0.48,30.22,False,sz002870,2.4892
20251120,31.23,0.0107,-4.03,31.23,False,sz300930,0.6084
20250722,28.2,1.0132,-4.43,27.92,False,sz301286,1.6732
20250624,22.5,0.6689,0.0,22.35,False,sz000049,2.9967
20250703,73.37,3.5267,-3.22,70.87,False,sz301004,2.848
20240926,7.75,3.4704,4.0,7.49,False,sz002346,5.4042
20240927,5.52,1.1746,-0.54,5.46,False,sz000655,2.8312
20250904,19.27,0.8131,24.13,19.11,True,sz300761,0.9159
20240821,16.53,0.1778,-3.63,16.5,False,sz300380,0.3704
20250924,28.24,1.2528,2.97,27.89,False,sz300886,0.5533
