ts_code,breakthrough_date,roe,netprofit_yoy,new_high,final_gain,success
sz000407,20240925,2.827,0.9995,False,9.1,False
sz301256,20250806,1.9131,-25.296,False,2.17,False
sz300829,20250808,4.651,56.3112,False,4.95,False
sz300055,20240926,0.4371,-42.8969,False,12.31,False
sz002709,20240930,1.7998,-81.5636,False,-9.96,False
sz300867,20250908,3.083,12.0743,False,8.12,False
sz000953,20240731,3.8621,639.3007,False,12.61,False
sz301086,20250709,1.1855,-52.4091,False,-0.31,False
sz001300,20260324,-0.4399,-122.2439,False,-4.62,False
sz300036,20240927,1.1523,-35.9853,False,29.33,True
sz002597,20240731,3.4253,-38.742,False,-1.32,False
sz300551,20240920,-13.7771,-404.8624,False,80.0,True
sz301428,20250624,1.2403,-23.8802,False,3.83,False
sz300804,20260209,2.5974,47.095,False,0.39,False
sz000930,20240930,0.5878,118.3394,False,1.21,False
sz002724,20240927,1.5272,-46.3529,False,6.38,False
sz301101,20250820,5.7289,7.3503,False,-6.36,False
sz300078,20240802,-50.3027,-127.7323,False,-1.38,False
sz002945,20250625,1.512,87.92,False,-2.45,False
sz000750,20240906,0.6518,-63.45,False,3.49,False
sz300664,20251010,6.2726,28.942,False,4.08,False
sz301235,20251125,3.364,211.4622,False,7.78,False
sz002243,20240918,1.1383,-63.6354,False,21.01,True
sz301035,20260120,12.743,160.4881,False,2.56,False
sz200625,20240927,,,False,1.19,False
sz399397,20240927,,,False,7.88,False
sz000983,20240930,5.0551,-56.4693,False,-10.53,False
sz301552,20250630,3.1988,2.3582,False,-1.59,False
sz000037,20240930,-2.6265,-1.639,False,-6.18,False
sz002377,20240930,-2.5841,79.1231,False,21.03,True
sz301628,20250626,2.4222,1.27,False,-0.17,False
sz001234,20260206,3.8073,-46.8737,False,3.79,False
sz300465,20240819,1.3231,-41.4077,False,-8.62,False
sz300236,20240730,1.4708,-32.1423,False,-4.57,False
sz002339,20240923,-4.7212,-24.1888,False,7.02,False
sz002813,20240930,-7.0447,-93.059,False,-0.95,False
sz301018,20250714,5.8055,35.9526,False,7.56,False
sz300255,20240912,-2.6229,69.9107,False,25.24,True
sz301056,20251222,6.563,-30.356,False,33.65,True
sz002020,20240802,7.2007,27.2846,False,8.42,False
sz000829,20240801,0.3267,-90.887,False,-3.56,False
sz002547,20240902,-70.7766,-1946.8072,False,-19.75,False
sz300581,20240801,-2.4962,-11.3741,False,-6.48,False
sz002311,20240930,10.6827,93.1545,False,-7.19,False
sz399971,20240927,,,False,7.57,False
sz002676,20240731,3.3837,34.5167,False,-1.87,False
sz002025,20240823,6.0197,-9.9977,False,6.43,False
sz399696,20240927,,,False,16.94,False
sz300403,20240927,6.0445,0.3905,False,15.48,False
sz300778,20250904,-0.961,89.1461,False,-2.08,False
sz002990,20250908,1.0048,-72.288,False,-3.27,False
sz300399,20240731,-3.5073,-902.2569,False,-9.12,False
sz002638,20240920,-0.8988,-125.9832,False,6.18,False
sz300935,20260416,-5.8102,-25.8324,False,1.93,False
sz000801,20240801,2.302,-20.7627,False,-14.29,False
sz300233,20241008,4.0749,14.0198,False,-11.03,False
sz000032,20240927,-0.5913,74.5411,False,16.77,False
sz002521,20240930,2.9173,127.3461,False,-18.53,False
sz399001,20240926,,,False,10.94,False
sz300080,20240924,-7.1255,-622.9862,False,13.41,False
sz000555,20240927,-1.2429,-194.6387,False,10.19,False
sz002415,20240930,6.7474,-5.1297,False,-5.0,False
sz301230,20251103,3.3756,127.9617,False,-9.5,False
sz002246,20240812,1.2016,-19.1002,False,2.11,False
sz002889,20250630,1.8022,-14.4895,False,0.87,False
sz300349,20240930,5.0973,5.2944,False,14.37,False
sz300986,20250819,4.5836,906.3181,False,-11.59,False
sz002172,20240927,33.1683,5.3649,False,0.36,False
sz001282,20250801,4.5448,3.8788,False,6.71,False
sz300801,20251223,3.6006,5.9899,False,14.81,False
sz300307,20240926,9.1723,197.3815,False,28.21,True
sz300660,20240927,5.187,2.6232,False,12.08,False
sz301083,20260304,3.8182,20.6992,False,-0.83,False
sz399646,20240926,,,False,4.18,False
sz300537,20240730,3.5261,40.0231,False,-4.73,False
sz301587,20250624,0.371,-73.8232,False,-1.32,False
sz002438,20240801,4.3404,14.5307,False,5.24,False
sz000778,20240930,1.676,-48.9902,False,0.26,False
sz301129,20250630,-1.2408,-137.764,False,-3.53,False
sz300199,20240930,-1.3694,69.6523,False,2.26,False
sz003026,20251024,5.212,164.621,False,-8.0,False
sz300603,20240923,-1.162,-202.8537,False,22.18,True
sz002096,20240807,4.9936,15.4342,False,-2.83,False
sz001366,20250924,-1.818,-262.289,False,-1.44,False
sz002923,20250716,-3.2639,-195.7453,False,2.73,False
sz300579,20240806,-3.2654,-430.0623,False,-6.53,False
sz000736,20240918,-73.1536,-72.8591,False,27.39,True
sz002225,20240927,3.9034,-8.1568,False,-3.26,False
sz301167,20250924,1.0766,78.4439,False,2.56,False
sz002742,20240730,-21.23,31.8297,False,15.75,False
sz001328,20250805,5.9446,17.5911,False,1.53,False
sz000680,20240927,7.3723,38.4905,False,-1.69,False
sz300506,20240923,-10.4053,82.9663,False,43.25,True
sz002393,20240808,2.0878,13.4972,False,-4.91,False
sz300355,20240927,0.4908,-85.2144,False,105.1,True
sz300853,20250624,-4.7482,-21.3983,False,-3.43,False
sz002409,20240930,7.4189,52.1938,False,4.95,False
sz002895,20260325,14.2261,43.4979,False,3.67,False
sz399614,20240927,,,False,3.15,False
sz000627,20240902,,,False,46.89,True
sz003017,20260105,7.4465,56.1208,False,-1.13,False
sz300548,20240930,0.8372,-91.1437,False,7.95,False
sz000929,20240927,-1.4085,-146.7594,False,1.21,False
sz002214,20240930,-10.6262,-85.6155,False,-0.85,False
sz301262,20250905,6.1921,4.4518,False,-0.28,False
sz300481,20240927,4.6324,-20.866,False,10.41,False
sz002120,20240903,5.3499,19.7968,False,-0.41,False
sz002277,20240925,1.4612,17.3154,False,7.58,False
sz002971,20251225,3.6505,-1.8606,False,3.06,False
sz000883,20241218,7.4,43.2695,False,-6.15,False
sz000599,20240924,-2.7055,56.5389,False,9.0,False
sz200725,20240731,,,False,-2.8,False
sz301135,20251022,1.8654,7.7207,False,1.39,False
sz200596,20240927,,,False,3.18,False
sz002239,20240926,1.2373,62.0958,False,0.8,False
sz301386,20251125,4.812,10.6117,False,3.55,False
sz300002,20240830,10.4455,56.1761,False,1.25,False
sz300651,20240930,1.6581,-0.0223,False,-5.33,False
sz301528,20251218,2.3916,31.3237,False,8.72,False
sz002497,20240927,0.9865,-89.2508,False,0.71,False
sz300451,20240926,0.5926,14.0317,False,32.34,True
sz301186,20251015,7.2348,44.1699,False,7.58,False
sz002039,20240813,3.4631,316.7563,False,1.56,False
sz399439,20240930,,,False,-5.08,False
sz002343,20240927,1.4618,-45.0121,False,4.33,False
sz000650,20240930,5.489,-5.4335,False,-8.65,False
sz301566,20251024,9.0631,43.1983,False,2.13,False
sz300883,20251219,0.0253,-93.0498,False,-1.61,False
sz301001,20250725,0.375,-16.1705,False,0.03,False
sz301356,20251217,2.8659,301.0771,False,-1.49,False
sz300929,20260112,-0.229,84.9829,False,6.32,False
sz000060,20240926,4.0183,0.2995,False,4.58,False
sz002573,20240930,1.1218,-63.5589,False,-1.97,False
sz002647,20240820,,-44.1024,False,-7.04,False
sz301631,20250728,5.7452,18.4866,False,2.96,False
sz000507,20240926,2.8894,2.7464,False,3.26,False
sz002869,20240830,0.7337,90.1878,False,-9.19,False
sz002014,20240930,7.5727,1.7786,False,-4.28,False
sz300261,20240812,-2.2914,-153.7657,False,-15.94,False
sz300432,20240924,3.2205,140.7831,False,47.35,True
sz300680,20250624,3.0235,11.4076,False,-6.63,False
sz301318,20250911,3.579,24.6938,False,-2.08,False
sz300967,20251022,21.6843,2243.9728,False,-0.38,False
sz002827,20250224,16.9719,51.5565,False,-2.49,False
sz300150,20240819,1.1306,-3.297,False,-12.39,False
sz001266,20251020,1.2632,204.7768,False,21.0,True
sz002196,20240731,0.059,-96.8308,False,-12.02,False
sz301029,20250728,6.7758,26.4889,False,4.34,False
sz300099,20240805,1.4726,-28.2153,False,-13.02,False
sz000678,20240821,-1.4952,68.6546,False,-12.53,False
sz399411,20240927,,,False,1.38,False
sz300437,20240930,-3.0113,-398.959,False,-0.6,False
sz300264,20240816,-35.5578,7.4799,False,-7.82,False
sz301067,20250716,0.5908,266.4756,False,14.95,False
sz002642,20240819,1.0187,114.7582,False,4.97,False
sz000065,20240930,6.2137,7.3765,False,-3.53,False
sz000636,20240919,1.7281,143.6232,False,20.0,False
sz300702,20251022,6.1217,159.5726,False,0.52,False
sz300479,20240905,-15.5686,-259.0742,False,-10.1,False
sz001382,20251009,5.4995,-14.5646,False,0.79,False
sz000561,20240823,-2.6559,-1244.6773,False,-13.37,False
sz002072,20240806,8.3008,773.3413,False,-0.78,False
sz300249,20240909,1.6169,113.9859,False,1.17,False
sz000006,20240801,-5.0888,-4176.1797,False,1.3,False
sz002515,20240805,1.182,14.6483,False,0.93,False
sz002989,20250826,-1.6434,45.0791,False,21.52,True
sz301330,20251118,3.8013,6.2449,False,-1.95,False
sz002841,20240830,3.9886,-17.8206,False,1.85,False
sz300207,20240919,3.5317,87.8885,False,44.72,True
sz300901,20251013,-1.2624,50.0974,False,17.08,False
sz000048,20240927,5.9583,-81.6725,False,-3.44,False
sz002108,20240927,1.7319,-46.7597,False,3.13,False
sz399672,20240927,,,False,2.01,False
sz399995,20240927,,,False,9.1,False
sz300333,20240731,-0.3179,94.3514,False,-8.64,False
sz000901,20250210,0.2939,108.4233,False,-0.09,False
sz301419,20251128,5.507,88.9995,False,1.32,False
sz300180,20240815,1.4839,642.7985,False,5.18,False
sz002146,20240926,-1.3521,-392.4572,False,6.8,False
sz002272,20240816,-3.7736,-202.7076,False,-6.37,False
sz002421,20240924,0.2742,-87.8777,False,14.6,False
sz301153,20250624,-2.6315,-235.9392,False,-1.4,False
sz000702,20240802,-2.6626,77.1852,False,6.25,False
sz002211,20240927,-26.453,-28.5896,False,33.81,True
sz002917,20250714,5.3525,20.9134,False,6.6,False
sz300678,20250630,0.3717,-57.9594,False,-2.98,False
sz300299,20240805,-5.8409,-292.7202,False,39.62,True
sz000962,20240926,4.5654,-5.0439,False,6.55,False
sz002959,20251027,8.564,36.4878,False,-7.93,False
sz300460,20240807,0.3126,107.7181,False,25.32,True
sz301283,20260305,9.0457,111.6831,False,-5.14,False
sz301519,20250924,-0.7199,-151.2494,False,-1.79,False
sz002875,20240905,-3.7326,-15.9121,False,9.75,False
sz002008,20240815,7.9853,184.8116,False,-7.26,False
sz002792,20240807,0.8608,-42.9459,False,-3.1,False
sz300107,20240815,0.8068,44.4776,False,-9.38,False
sz001231,20251219,4.0837,13.3018,False,38.65,True
sz399392,20240927,,,False,8.55,False
sz301557,20250905,4.0064,-24.2324,False,3.16,False
sz002372,20240930,6.6454,-31.2296,False,-5.15,False
sz399408,20240926,,,False,5.17,False
sz000661,20240927,7.817,-20.397,False,2.87,False
sz300755,20250624,2.6692,-34.1944,False,-1.93,False
sz301030,20250811,-12.0448,-193.1432,False,0.98,False
sz001979,20240808,1.2151,-34.1661,False,2.06,False
sz002046,20240927,5.3535,-9.4642,False,9.37,False
sz002615,20240912,8.5728,182.4149,False,15.71,False
sz300149,20240802,-4.4785,-316.7184,False,-0.4,False
sz300918,20251015,3.9151,-5.8056,False,-6.85,False
sz002542,20240927,-12.4158,-34.1628,False,18.18,False
sz399238,20240926,,,False,0.2,False
sz300584,20240802,2.4808,27.0164,False,42.23,True
sz301367,20250924,4.5649,42.1857,False,0.95,False
sz000536,20240816,-26.2618,22.3922,False,-12.7,False
sz301053,20251124,2.0813,-58.3903,False,4.31,False
sz002858,20240927,2.3505,15.6082,False,0.38,False
sz301600,20250728,7.4675,26.3346,False,11.4,False
sz300956,20250819,0.4556,23.059,False,-1.88,False
sz000862,20240930,3.0941,-15.575,False,-6.35,False
sz301329,20250708,2.1224,-10.9837,False,0.8,False
sz200539,20240731,,,False,-3.87,False
sz002296,20240930,5.4665,85.3989,False,-1.66,False
sz000785,20240926,3.0094,-30.4378,False,-3.04,False
sz300250,20240910,-3.3503,-247.6846,False,-1.57,False
sz300164,20240930,2.587,-46.782,False,4.21,False
sz002816,20240912,-8.5615,-2.3273,False,25.84,True
sz300862,20250630,-0.1162,-125.6446,False,-7.59,False
sz300364,20240927,-12.7972,-305.0318,False,24.2,True
sz300785,20250716,0.6695,65.7461,False,0.38,False
sz300050,20240814,-3.0573,-114.8302,False,47.2,True
sz002476,20240927,0.7878,274.5016,False,2.09,False
sz002111,20240930,3.4086,85.1613,False,15.63,False
sz000402,20240925,-5.6754,-172.3368,False,31.94,True
sz002940,20251031,4.973,55.587,False,18.34,False
sz000755,20240820,4.7079,-6.8645,False,-7.14,False
sz002721,20240906,-0.1816,99.1284,False,-1.59,False
sz002592,20240930,3.6567,98.6234,False,-3.64,False
sz300554,20240930,-2.4736,-533.7654,False,10.69,False
sz002208,20240905,0.2182,-91.6061,False,57.05,True
sz000935,20240927,1.5423,-75.058,False,41.16,True
sz399015,20240927,,,False,16.16,False
sz300033,20240924,5.2493,-20.9914,False,59.89,True
sz003040,20251014,-3.0755,-55.4472,False,0.29,False
sz300665,20240927,-8.8746,-1272.7349,False,13.31,False
sz399643,20240926,,,False,21.15,True
sz002139,20240927,6.1287,50.685,False,6.39,False
sz300498,20240731,3.9369,128.3099,False,-0.83,False
sz300302,20240730,3.3387,201.3257,False,-5.08,False
sz002177,20240819,0.5648,-69.2284,False,-9.42,False
sz001287,20250715,3.4282,64.9793,False,2.91,False
sz300285,20240731,5.1466,3.6014,False,-11.59,False
sz002410,20240926,3.2588,-22.7047,False,24.59,True
sz301162,20251124,5.6157,41.7521,False,-6.93,False
sz002747,20240930,-2.7845,-175.3736,False,-4.39,False
sz000733,20240930,2.9463,-72.5479,False,17.43,False
sz003023,20260116,2.8237,-38.844,False,-3.6,False
sz300606,20240826,2.3263,102.1491,False,-8.79,False
sz002093,20240926,2.1533,41.2342,False,26.44,True
sz000040,20241211,,,False,-24.52,False
sz300532,20240820,14.0943,12.8717,False,6.05,False
sz002968,20251215,8.3994,-2.9738,False,9.69,False
sz300780,20250624,-1.3372,31.9154,False,4.65,False
sz301218,20250626,-0.2081,-65.8607,False,0.89,False
sz300161,20240930,-6.6428,-203.4155,False,1.82,False
sz300406,20241008,9.7042,0.5565,False,-14.33,False
sz002293,20241008,6.3632,-37.1388,False,-9.56,False
sz002995,20250716,-3.6502,-49.4055,False,-3.87,False
sz399420,20240731,,,False,-4.32,False
sz300953,20250624,2.1679,38.8961,False,-2.56,False
sz399974,20240926,,,False,5.9,False
sz002673,20240924,2.3287,-8.42,False,19.09,False
sz000533,20240927,3.9191,48.4995,False,5.48,False
sz399693,20240926,,,False,28.37,True
sz001219,20250624,2.8534,3.765,False,6.51,False
sz300448,20240730,0.4634,17.2979,False,8.31,False
sz002314,20240925,-1.1582,-563.7562,False,13.3,False
sz301362,20251114,5.9578,-19.7486,False,-2.63,False
sz000607,20240926,1.3293,-61.3163,False,2.95,False
sz300733,20251015,4.5437,103.9449,False,3.51,False
sz300085,20240919,-7.77,-82.9981,False,268.03,True
sz000550,20240927,8.5259,22.7715,False,10.98,False
sz002043,20240924,7.944,-15.4258,False,15.38,False
sz300750,20250625,5.4918,32.8512,False,6.26,False
sz301301,20250701,5.8069,-40.6426,False,-2.04,False
sz002524,20240926,0.4425,-75.3697,False,0.54,False
sz300278,20240821,4.2074,12.8384,False,-7.65,False
sz300699,20250625,2.7682,-1.5832,False,-1.22,False
sz300102,20240802,0.8987,134.1591,False,-0.79,False
sz002870,20240927,5.1495,32.7463,False,3.71,False
sz300930,20251120,5.0557,13.8188,False,-7.27,False
sz301286,20250722,6.5274,57.7921,False,-4.65,False
sz000049,20250624,0.7371,10.9567,False,0.22,False
sz301004,20250703,15.4987,-3.9892,False,-4.17,False
sz002346,20240926,-5.4077,-167.7682,False,2.19,False
sz000655,20240927,2.4417,-24.9985,False,2.72,False
sz300761,20250904,1.6531,-74.104,False,17.7,False
sz300380,20240821,1.1426,116.3795,False,1.15,False
sz300886,20250924,3.6561,52.7591,False,1.56,False
sz001205,20250916,2.5997,-44.1782,False,-3.9,False
sz301183,20250624,2.3174,155.4263,False,0.56,False
sz300133,20240930,1.0123,-70.3903,False,1.58,False
sz002492,20240927,2.3329,-30.747,False,2.41,False
sz002822,20240826,-17.1341,-673.4746,False,1.1,False
sz301487,20251124,0.3889,-18.8695,False,-3.16,False
sz300685,20250708,10.139,31.4069,False,2.28,False
sz002538,20240813,3.1189,12.0839,False,-2.84,False
sz399242,20240926,,,False,11.64,False
sz300962,20250924,6.8407,1.7507,False,1.99,False
sz002011,20240927,10.1838,44.019,False,-1.55,False
sz001228,20250905,3.2157,-12.6002,False,-0.47,False
sz301353,20251225,4.8083,11.0087,False,1.29,False
sz000818,20241106,1.1534,-55.7988,False,6.84,False
sz301500,20251105,4.3524,10.7235,False,-3.23,False
sz002576,20240801,2.6567,-41.6296,False,-5.99,False
sz002125,20240930,5.4776,4.1642,False,-5.07,False
sz002442,20240927,3.5334,10.2904,False,2.76,False
sz300818,20250718,1.0136,-79.8565,False,0.75,False
sz000151,20240909,-16.9755,-197.056,False,9.55,False
sz300484,20240930,2.4594,-10.8592,False,13.0,False
sz301267,20250625,2.5597,-4.0047,False,1.0,False
sz399611,20240926,,,False,12.81,False
sz002738,20240926,3.927,-68.5177,False,4.09,False
sz000622,20241024,,,False,25.15,True
sz003012,20250721,2.8876,3.8477,False,-0.34,False
sz300637,20240813,-3.132,-451.4941,False,-11.88,False
sz000685,20240808,3.3501,-3.0153,False,-2.86,False
sz300503,20240731,4.8834,470.1436,False,-7.98,False
sz002396,20240920,1.9488,-36.8753,False,12.17,False
sz300350,20240927,2.5694,282.3636,False,20.37,True
sz300856,20250820,2.3641,-84.5081,False,-11.07,False
sz002890,20251212,1.9905,-13.6493,False,1.37,False
sz301229,20251020,3.1944,-32.0651,False,6.47,False
sz002692,20240919,3.7669,120.8922,False,7.82,False
sz300007,20240927,1.8122,-26.2012,False,19.82,False
sz300835,20251124,11.8223,34.0973,False,7.06,False
sz300560,20240910,1.0259,-35.5966,False,7.11,False
sz301383,20250820,0.2575,-94.4704,False,-13.25,False
sz300049,20240930,4.8092,71.9892,False,11.96,False
sz301130,20250924,2.7463,2.0157,False,2.15,False
sz399812,20240927,,,False,3.02,False
sz002715,20241008,2.6756,-4.3052,False,15.2,False
sz000761,20240925,-9.5523,-54.3317,False,17.07,False
sz000886,20240731,0.96,-31.1916,False,-5.68,False
sz300378,20240910,2.0643,17.4824,False,7.33,False
sz301201,20250627,-0.0653,-107.5088,False,10.75,False
sz002424,20241024,2.6146,-37.2041,False,12.33,False
sz300185,20240927,0.5898,-77.8369,False,18.15,False
sz399639,20240930,,,False,-6.52,False
sz300564,20251125,-1.2072,-1341.5916,False,-3.76,False
sz300565,20240807,-17.0987,-37.9481,False,2.43,False
sz300830,20251020,-2.8576,5.9016,False,5.87,False
sz399677,20240924,,,False,34.07,True
sz002697,20240926,6.4089,3.8121,False,1.95,False
sz399990,20240930,,,False,-6.95,False
sz000967,20240927,2.1865,2.0546,False,3.61,False
sz300632,20240731,2.4256,-44.184,False,-3.21,False
sz300061,20250114,-2.6443,36.3436,False,-3.22,False
sz301118,20250904,0.5666,132.5119,False,10.38,False
sz000707,20240926,13.8306,3.1826,False,4.22,False
sz002912,20250711,-4.1174,28.8857,False,4.26,False
sz001319,20250716,4.372,25.5603,False,-1.06,False
sz399009,20240927,,,False,9.9,False
sz002773,20240930,8.6756,31.7663,False,-6.33,False
sz301156,20250901,3.2447,17.684,False,-5.66,False
sz301505,20251124,0.8921,-47.6569,False,-3.81,False
sz002320,20240930,5.5747,-14.3468,False,-8.89,False
sz000633,20240926,1.7632,11.3968,False,3.08,False
sz300707,20250717,0.423,-82.0264,False,1.26,False
sz000852,20250626,0.1886,-76.8978,False,5.42,False
sz301062,20250806,0.1913,-94.355,False,4.33,False
sz300155,20240905,-1.4433,-319.9091,False,-6.06,False
sz002193,20240806,-3.8235,26.1686,False,-11.46,False
sz002609,20240927,0.7028,-43.3893,False,8.31,False
sz300904,20250730,-6.1229,-343.7596,False,6.32,False
sz000830,20240731,6.7419,503.7183,False,-5.3,False
sz300598,20240823,-3.67,48.5337,False,-0.56,False
sz300136,20240730,2.8662,4.7741,False,-7.4,False
sz000799,20240927,2.8973,-71.3187,False,11.32,False
sz300385,20240819,-15.0586,-10923.9652,False,-17.99,False
sz002510,20240924,4.7938,98.0143,False,7.77,False
sz301335,20260114,2.9673,3.4,False,-7.37,False
sz000564,20240920,-0.3259,78.1541,False,0.55,False
sz001387,20250624,1.5498,8.3134,False,7.1,False
sz002077,20240927,0.9298,-68.7811,False,11.83,False
sz002624,20240926,-2.1023,-146.5511,False,5.26,False
sz399013,20240927,,,False,5.06,False
sz002769,20240927,-4.1341,-11.7326,False,2.0,False
sz000429,20250620,6.0977,56.2808,False,-3.53,False
sz300666,20240826,3.817,5.3236,False,1.63,False
sz300035,20240927,1.5165,155.4427,False,13.64,False
sz003043,20251201,2.748,-25.8444,False,-1.78,False
sz002908,20260105,0.3967,-50.6737,False,-0.28,False
sz300552,20240927,-6.7069,-17.3304,False,25.24,True
sz300807,20250916,-0.8841,87.213,False,-5.22,False
sz000933,20240930,11.3573,-16.6169,False,-7.62,False
sz002727,20241106,3.7891,-57.356,False,-4.1,False
sz301102,20250625,0.6837,-45.7214,False,4.91,False
sz002946,20250804,12.5292,33.7573,False,4.51,False
sz000753,20240927,1.3654,19.7337,False,2.64,False
sz300667,20250805,-0.8833,-493.0902,False,2.87,False
sz300286,20240930,7.5778,0.1398,False,-5.65,False
sz002413,20240927,-1.7571,-149.2462,False,12.31,False
sz300849,20250910,-1.48,-1663.9485,False,-8.34,False
sz300018,20240814,2.6526,11.7187,False,-2.51,False
sz000404,20240902,5.914,37.6534,False,-0.85,False
sz002117,20240930,4.8765,-19.7,False,1.1,False
sz301255,20250624,1.0178,-29.9486,False,0.62,False
sz002470,20240926,8.0197,211.2198,False,1.37,False
sz300605,20240826,-3.6532,-847.5909,False,-10.35,False
sz399623,20240927,,,False,6.95,False
sz399344,20240926,,,False,10.07,False
sz300864,20250624,3.3471,-13.7079,False,2.79,False
sz000950,20240925,2.103,-53.6487,False,2.18,False
sz301581,20250708,3.776,-37.6037,False,-1.42,False
sz000899,20241008,11.8029,56.6755,False,-5.02,False
sz300783,20250825,4.7972,-52.2229,False,-5.7,False
sz200058,20240904,,,False,-6.64,False
sz000019,20240904,2.7028,-23.2643,False,-5.3,False
sz002996,20250929,5.4736,110.5598,False,3.93,False
sz000783,20240731,2.185,-28.87,False,-2.78,False
sz002750,20241104,,,False,20.0,True
sz300256,20240809,-5.2777,56.6097,False,20.67,True
sz200016,20240926,,,False,19.7,False
sz301055,20251020,5.8921,120.7763,False,1.01,False
sz002023,20240930,1.1053,64.7333,False,10.63,False
sz000530,20240925,2.5542,36.7775,False,8.47,False
sz002544,20240930,1.0514,-39.8026,False,21.76,True
sz301361,20250707,3.656,41.1921,False,2.31,False
sz300582,20240830,2.3532,154.3617,False,-0.11,False
sz300218,20240903,7.128,9821.0823,False,-6.51,False
sz301036,20250701,2.7271,-32.9519,False,-5.79,False
sz002613,20240927,4.1218,-11.6334,False,3.06,False
sz001279,20250624,2.0913,15.366,False,-0.55,False
sz002189,20240731,1.2273,116.4114,False,-2.13,False
sz300428,20240930,5.6382,53.6095,False,-4.78,False
sz000980,20240805,-20.4859,10.5446,False,-19.31,False
sz399394,20240927,,,False,4.23,False
sz301551,20250806,5.9292,16.6014,False,3.73,False
sz300753,20250924,-2.8255,-317.9017,False,1.66,False
sz002374,20240926,-5.2457,-128.5923,False,12.92,False
sz301078,20250626,0.7753,165.9621,False,-4.62,False
sz300101,20240926,2.7554,-56.2145,False,19.34,False
sz300466,20240924,0.3337,-82.1224,False,19.69,False
sz002569,20240911,-7.0615,65.6063,False,5.62,False
sz000807,20240926,9.4709,66.2646,False,8.67,False
sz399440,20240930,,,False,-4.82,False
sz000629,20240927,1.1233,-77.2321,False,1.49,False
sz000802,20240924,-2.652,-46.2912,False,2.79,False
sz300230,20240926,3.2386,4.4855,False,17.43,False
sz002791,20240927,0.0962,-62.0249,False,5.82,False
sz000518,20240802,-2.3223,70.7267,False,-7.69,False
sz300978,20250624,2.9439,21.8941,False,2.37,False
sz000031,20240920,-2.676,-816.4915,False,21.2,True
sz300083,20240821,3.1836,-22.9997,False,-1.15,False
sz002838,20240927,2.1761,2.3589,False,8.42,False
sz002488,20240802,0.5014,285.6972,False,14.4,False
sz300735,20250731,2.0313,0.4617,False,-0.29,False
sz002312,20240828,3.2038,26.6767,False,8.42,False
sz002541,20241008,7.0154,-26.2894,False,-13.18,False
sz399972,20240926,,,False,9.36,False
sz002675,20240927,2.4262,-39.3457,False,0.47,False
sz301050,20250625,2.2837,-30.1655,False,0.26,False
sz399695,20240927,,,False,7.94,False
sz300167,20240805,,74.2005,False,-11.35,False
sz300534,20240806,3.3447,-33.362,False,-5.07,False
sz002268,20240927,-3.9855,-1496.5209,False,14.05,False
sz399808,20240927,,,False,5.69,False
sz300053,20240730,-1.1964,-147.9372,False,-0.09,False
sz002095,20240924,-0.3294,-125.9636,False,10.1,False
sz002920,20250812,12.6821,45.817,False,9.65,False
sz002226,20240930,4.7136,-17.9321,False,-3.55,False
sz000735,20240731,6.6594,338.2363,False,-0.8,False
sz002112,20240912,9.2567,239.8624,False,15.11,False
sz002741,20240731,0.7936,104.9705,False,-10.18,False
sz301233,20251022,7.1653,0.1704,False,0.99,False
sz003008,20251224,5.4319,3.338,False,-0.54,False
sz002171,20240930,2.6171,-20.9311,False,-6.15,False
sz300802,20251020,5.3264,33.7766,False,6.13,False
sz000936,20240930,1.5427,78.8643,False,0.45,False
sz300304,20240731,7.6134,30.6054,False,-6.56,False
sz300663,20240902,-0.3058,34.9561,False,3.63,False
sz301080,20251203,5.037,58.6134,False,-6.49,False
sz399645,20240926,,,False,6.08,False
sz000949,20240731,2.546,1228.2519,False,5.08,False
sz002274,20240926,8.1028,33.2604,False,1.7,False
sz000767,20240927,-3.3347,-1609.4716,False,2.03,False
sz300528,20240805,-4.1932,-724.2358,False,-6.9,False
sz002972,20251201,4.9689,-12.7618,False,-7.5,False
sz000880,20240821,4.7302,8.2854,False,-2.96,False
sz200726,20240930,,,False,-1.28,False
sz001379,20250714,2.6742,-1.573,False,0.77,False
sz301136,20251027,0.4936,476.0149,False,18.23,False
sz399814,20240927,,,False,1.45,False
sz300334,20250924,0.0373,-84.6781,False,-1.57,False
sz000729,20240924,5.3304,47.543,False,8.99,False
sz300566,20240926,6.6669,149.2644,False,27.03,True
sz300335,20240926,1.9132,-7.7323,False,15.15,False
sz300001,20240731,2.8999,105.2603,False,-6.29,False
sz301178,20260114,0.548,119.7987,False,0.23,False
sz002390,20240930,1.6846,-26.3696,False,-8.07,False
sz300850,20260105,11.0897,1939.5017,False,9.55,False
sz002259,20240930,-19.4287,-376.3863,False,-13.58,False
sz002896,20250711,3.9334,6.4986,False,34.46,True
sz300631,20240930,0.9848,28.0402,False,-3.27,False
sz002911,20250716,3.685,7.266,False,-2.25,False
sz300318,20240802,1.9978,366.3504,False,20.93,True
sz000157,20240930,4.0767,12.1534,False,-10.45,False
sz002444,20240829,7.7671,36.8135,False,10.34,False
sz301261,20250709,4.2977,-2.728,False,7.85,False
sz300482,20240930,7.1931,6.3667,False,-3.65,False
sz399659,20240927,,,False,10.07,False
sz002123,20240923,0.5666,-77.0298,False,34.29,True
sz301355,20250624,0.4699,-61.2021,False,13.04,False
sz002570,20240924,3.2917,16.4126,False,16.73,False
