breakthrough_date,breakthrough_price,consolidation_amplitude,final_gain,success,ts_code,volatility_shrink_ratio
20250624,43.74,23.1,2.63,False,sz300895,0.5937
20240730,19.24,16.84,5.77,False,sz300609,0.7764
20240731,6.87,12.65,-1.75,False,sz300193,0.7927
20240926,23.54,11.71,1.74,False,sz000895,1.5802
20240829,4.37,20.88,-2.52,False,sz002681,1.7301
20240815,6128.17,5.45,3.55,False,sz399986,0.6672
20240731,4.78,25.38,-5.44,False,sz300647,0.7484
20240926,4845.8,10.91,10.92,False,sz399661,3.3789
20240919,3.83,11.08,6.01,False,sz000912,0.2779
20250626,16.52,13.5,4.84,False,sz300826,0.8079
20250724,45.09,12.86,-11.42,False,sz301259,1.5879
20250822,49.98,14.18,8.9,False,sz002929,2.6189
20240806,7.49,15.63,-5.21,False,sz300320,0.9007
20240906,10.04,18.06,-4.78,False,sz300077,0.4553
20240911,4.62,22.75,-18.18,False,sz300510,1.5191
20240911,5.4,23.57,-26.11,False,sz300343,1.7847
20251224,29.3,14.18,3.65,False,sz301469,1.2546
20240731,4.84,13.25,-4.13,False,sz002765,0.6826
20240812,5.78,14.36,-4.67,False,sz300039,1.5484
20240902,3.11,43.99,2.25,False,sz000851,2.8128
20240927,7.62,13.72,-0.13,False,sz002598,1.2597
20241101,1.81,11.28,6.63,False,sz000711,1.0528
20240927,9.15,16.21,0.22,False,sz300497,2.3237
20251015,19.54,11.67,0.82,False,sz003030,0.3012
20240927,4.97,11.57,5.63,False,sz000593,2.962
20240807,11.24,24.87,6.23,False,sz300615,1.4428
20240930,12.54,25.64,-4.3,False,sz002080,4.2103
20250625,18.16,17.06,-3.63,False,sz300793,1.5504
20250630,38.32,22.84,3.91,False,sz301591,0.7727
20240926,6737.44,10.04,11.4,False,sz399354,1.759
20260112,42.96,19.45,-5.26,False,sz301112,1.6959
20250106,20.89,7.77,-8.66,False,sz002737,1.3115
20250624,27.3,11.41,-0.62,False,sz301226,1.5798
20260325,81.61,23.33,-1.97,False,sz300990,1.6363
20240927,9.37,19.72,-5.98,False,sz300025,1.6336
20240809,7421.46,6.52,-0.3,False,sz399003,1.0646
20240807,23.13,25.12,5.74,False,sz002779,0.6635
20240930,16.35,29.62,-7.34,False,sz000923,2.0943
20240730,12.08,16.8,6.29,False,sz300542,0.9429
20250721,8.82,11.26,2.49,False,sz002918,0.713
20240924,6.41,11.59,26.53,True,sz002584,0.5894
20240920,3.85,16.69,14.03,False,sz300311,0.7783
20251022,2.44,5.82,-0.82,False,sz001227,0.6521
20240808,2.42,27.26,-0.83,False,sz300111,0.7017
20240927,2.72,19.78,0.74,False,sz000639,5.1793
20240927,7.21,18.39,2.91,False,sz002579,0.6241
20240927,33.7,27.72,19.44,False,sz300476,0.5072
20240820,6.17,13.31,3.4,False,sz002199,0.7884
20250630,25.6,12.29,4.22,False,sz001269,0.8423
20240905,3.02,34.05,-8.94,False,sz300096,0.9573
20240930,17.72,16.69,-6.94,False,sz002603,4.0811
20251029,27.13,18.83,-2.17,False,sz301026,0.9178
20240731,5.9,23.89,0.51,False,sz002364,0.2251
20251126,48.45,19.48,-1.03,False,sz301312,0.5877
20251110,19.68,9.91,-3.05,False,sz300743,0.4376
20240731,2.69,16.08,-2.6,False,sz000677,1.258
20240822,23.63,18.81,15.07,False,sz300438,2.0157
20251124,49.15,19.04,4.11,False,sz301616,2.62
20240926,2.52,20.43,10.71,False,sz000520,4.2547
20240927,8.74,13.09,-5.72,False,sz002033,2.6734
20251015,23.46,20.59,3.84,False,sz300720,2.3164
20250721,25.97,7.29,1.85,False,sz301371,0.7022
20240926,2.4,15.82,8.75,False,sz002554,2.1345
20240923,9.7,22.03,16.19,False,sz002800,0.8759
20240924,4739.96,5.15,43.49,True,sz399707,0.6636
20240912,1.31,13.15,8.4,False,sz000793,0.4752
20240930,9.58,22.82,-6.58,False,sz000009,3.4276
20251113,26.14,11.27,-6.2,False,sz300940,0.3485
20240930,4613.72,19.25,-4.53,False,sz399436,1.764
20240816,5.81,25.71,-11.19,False,sz300410,2.1923
20240930,9.46,20.28,4.65,False,sz300243,2.8156
20240826,6.17,35.43,-0.97,False,sz300177,1.0666
20240926,4.39,21.94,5.92,False,sz000042,1.682
20240826,5.78,13.25,15.21,False,sz002302,1.5794
20250624,34.9,17.21,9.48,False,sz300725,0.5731
20240927,1677.85,9.55,5.39,False,sz399685,2.5943
20250912,23.95,58.8,-7.27,False,sz301040,3.7478
20240731,14.2,13.32,-7.32,False,sz000021,1.2002
20250818,15.59,14.5,2.18,False,sz300968,0.8975
20240927,714.1,15.7,0.36,False,sz399248,3.5514
20240826,5.98,11.85,-4.01,False,sz000672,1.3108
20240731,3.18,11.34,3.46,False,sz002361,1.3661
20240904,4.75,16.86,0.0,False,sz000546,2.601
20240930,8.77,13.85,0.91,False,sz002828,2.0642
20240731,6.79,21.75,-7.51,False,sz002055,0.5255
20250107,9.01,17.46,1.11,False,sz002606,1.4025
20240731,7.26,19.95,-2.07,False,sz300220,0.7539
20240807,4.08,12.6,-8.08,False,sz000812,2.6994
20250624,26.14,13.32,0.73,False,sz300926,0.7499
20251024,20.7,14.65,-0.97,False,sz301359,1.1341
20240927,17.01,15.76,2.76,False,sz002648,1.4503
20240925,10.89,15.3,10.74,False,sz300314,1.0544
20240930,12.93,21.89,-6.42,False,sz000708,2.559
20240926,2.3,20.66,6.96,False,sz000926,1.5369
20240927,9464.7,12.1,3.27,False,sz399655,3.2075
20251022,33.23,12.93,4.39,False,sz001316,1.326
20250924,7.67,12.54,-1.04,False,sz301090,1.2717
20251218,17.87,8.69,4.81,False,sz301223,1.228
20251106,85.59,19.25,19.46,False,sz300672,1.3648
20240926,5.03,13.7,8.55,False,sz002406,0.7207
20240731,4.6,17.53,-2.61,False,sz002161,0.5983
20240927,4.1,10.36,0.98,False,sz000725,3.2943
20240927,15.35,17.48,-0.52,False,sz002236,2.9947
20250729,86.57,20.95,-2.07,False,sz301413,1.1303
20260226,20.16,4.83,4.41,False,sz001872,1.2075
20251217,53.47,12.64,7.5,False,sz301389,1.0768
20240924,4.34,6.67,21.43,True,sz002278,1.0632
20250905,22.35,14.5,0.0,False,sz300871,0.9979
20240927,13.8,18.22,-4.71,False,sz002085,0.9656
20241008,217.29,41.11,-15.29,False,sz000596,2.7458
20240830,2.73,20.1,-8.79,False,sz300043,1.3411
20251128,4.82,10.92,-2.9,False,sz003035,1.263
20240926,1638.36,10.15,16.6,False,sz399106,1.898
20240807,5.43,49.37,-0.74,False,sz300120,0.4082
20260330,17.59,32.28,7.79,False,sz001216,1.7213
20240926,4.27,12.03,10.54,False,sz002481,3.035
20251224,16.85,17.96,-2.08,False,sz300912,0.9249
20240924,1.71,15.49,61.4,True,sz000608,0.6383
20251031,12.27,21.09,2.04,False,sz301017,5.5866
20240828,7.02,20.13,4.99,False,sz002632,1.7037
20240903,9.14,12.68,-1.75,False,sz300409,4.1501
20240813,4.47,34.49,-2.91,False,sz002355,2.0673
20260206,18.59,24.35,1.13,False,sz300772,3.1791
20240926,3.61,14.5,3.05,False,sz002798,1.8077
20240930,1.75,12.97,3.43,False,sz200037,4.0692
20250206,9.84,7.4,1.02,False,sz200550,0.8851
20240927,4.99,11.74,3.21,False,sz300239,1.505
20251225,24.09,15.95,0.75,False,sz300971,1.6339
20240927,6.18,12.34,2.1,False,sz002378,1.6698
20260409,30.07,20.04,13.93,False,sz300696,0.6234
20250714,27.67,14.22,11.06,False,sz003001,0.9089
20250722,21.75,8.5,-8.28,False,sz001288,1.2048
20240926,3.75,17.0,31.73,True,sz002178,0.9451
20240926,824.18,9.75,14.19,False,sz399602,1.0111
20250624,11.1,8.46,1.53,False,sz002883,1.3874
20250924,11.08,30.43,-2.62,False,sz300845,0.2854
20240927,4.28,10.88,-2.57,False,sz002385,3.3846
20251022,32.75,11.49,-4.4,False,sz301089,0.5645
20240930,10.1,14.42,-5.45,False,sz002136,2.6213
20240826,6.58,9.81,-5.78,False,sz000425,0.8082
20240826,7.82,11.37,4.09,False,sz002202,1.034
20240925,5.29,14.81,15.5,False,sz002451,1.2356
20240927,6.65,17.76,-1.65,False,sz002706,1.7916
20250624,22.01,13.68,2.09,False,sz301123,0.7584
20240807,12.12,31.36,-2.28,False,sz002155,0.652
20250709,18.39,11.79,-5.0,False,sz002967,0.7599
20240903,12.32,27.63,-1.06,False,sz002261,5.4556
20260212,36.96,17.91,28.38,True,sz301217,1.71
20250725,32.09,13.01,-4.49,False,sz300868,1.4622
20240808,40.99,7.36,-1.68,False,sz002432,0.9258
20240930,5.91,14.68,-5.75,False,sz002748,0.5243
20240926,24.85,12.52,1.09,False,sz000408,2.5569
20250916,8.44,13.16,-5.81,False,sz001322,0.3602
20240731,37.65,16.05,-0.85,False,sz300014,0.8565
20250905,36.05,13.06,2.16,False,sz301390,2.977
20250324,55.85,19.6,-2.44,False,sz300573,3.2025
20240926,4713.72,10.61,9.04,False,sz399555,1.9506
20240925,5.61,10.63,7.13,False,sz000917,1.3645
20251020,15.39,13.49,6.63,False,sz300823,0.4776
20240927,6368.0,11.59,5.64,False,sz399303,2.7691
20240822,3.7,9.07,-3.24,False,sz002479,0.8936
20240926,2346.81,17.07,6.01,False,sz399983,2.6476
20240816,14.0,16.72,-15.14,False,sz300642,0.5416
20240927,861.66,11.83,3.63,False,sz399664,2.1226
20240925,1.94,6.96,10.31,False,sz002437,1.4811
20240925,2.9,12.84,13.8,False,sz000959,2.5231
20250908,27.11,16.53,1.66,False,sz301212,3.4907
20250703,18.74,6.27,0.37,False,sz301588,0.6893
20240926,3.03,16.04,2.64,False,sz000890,1.641
20251015,25.48,17.75,4.67,False,sz003029,0.3599
20251201,49.46,10.13,-1.94,False,sz002901,0.6545
20240926,128.78,26.61,25.65,True,sz300308,1.1926
20240927,5.7,11.82,1.58,False,sz002454,1.6463
20240812,5.01,30.61,-8.18,False,sz002207,6.0084
20240930,3.42,18.48,-8.19,False,sz000420,1.9993
20240822,15.28,22.8,-12.04,False,sz002760,0.2922
20240930,145.91,6.99,-1.02,False,sz399413,3.8167
20240731,9.31,15.18,-3.98,False,sz300515,0.5117
20240731,16.95,23.7,-3.42,False,sz002380,0.9001
20250627,16.38,12.47,1.83,False,sz300989,1.4449
20240919,4.55,10.56,4.39,False,sz002249,0.2638
20250908,19.74,9.85,3.34,False,sz003004,0.665
20240927,6.68,7.57,0.6,False,sz000989,2.4252
20240802,4.75,13.61,-4.0,False,sz300272,1.6429
20250716,31.67,14.73,-2.02,False,sz300693,1.1004
20240731,8.7,17.84,-3.33,False,sz300421,0.7499
20240927,1866.55,10.68,8.97,False,sz399407,2.1083
20250625,8.86,15.73,-0.45,False,sz301558,2.7355
20240924,25.5,13.91,30.67,True,sz002180,1.2927
20240930,14.54,22.73,-10.93,False,sz300146,3.9382
20240930,5.71,13.76,-5.95,False,sz002333,3.9531
20240930,1.86,35.5,-11.83,False,sz000620,5.9164
20240927,5.57,9.95,3.23,False,sz002560,1.979
20240927,10.54,13.65,-0.38,False,sz002654,1.3487
20250811,30.97,7.83,-0.26,False,sz301071,0.7055
20240801,5.07,21.29,-3.94,False,sz002350,0.5996
20240924,1.87,9.94,20.86,True,sz000010,1.8155
20250707,43.51,31.03,-0.64,False,sz300959,1.0867
20250908,12.03,10.75,2.24,False,sz001914,2.0202
20240830,23.22,21.19,0.82,False,sz002819,1.4817
20240819,7.15,10.6,-2.24,False,sz002064,0.8801
20250819,76.39,9.88,-6.9,False,sz301368,1.189
20251020,15.19,24.76,8.76,False,sz300739,1.4562
20240731,940.33,5.53,-1.43,False,sz399237,1.0202
20250710,49.36,18.13,-9.62,False,sz300917,1.1648
20240814,6.16,22.4,-14.12,False,sz300211,1.4953
20240925,24.22,11.57,37.03,True,sz300442,1.1557
20250908,35.78,17.23,-3.13,False,sz301195,1.6814
20240807,3.65,117.38,-21.9,False,sz300125,4.2756
20240930,11.76,13.52,-7.73,False,sz002857,1.9391
20251027,33.43,10.77,-2.0,False,sz301317,1.167
20260120,14.24,25.2,-1.69,False,sz300746,0.7692
20240926,7.01,21.53,6.57,False,sz002532,1.915
20240919,10.19,15.92,18.06,False,sz000995,1.2839
20240927,13.12,31.36,8.45,False,sz300093,0.7886
20250624,42.07,23.38,1.26,False,sz301023,0.6455
20250708,8.58,10.27,3.84,False,sz300708,0.4394
20251111,26.68,8.9,2.29,False,sz301290,1.1678
20240802,15.4,17.34,-4.48,False,sz300473,1.342
20260120,23.92,9.96,-4.43,False,sz001222,0.6074
20240912,13.61,28.35,1.98,False,sz002866,0.4594
20240808,1.97,27.33,1.52,False,sz002285,1.8316
20240731,3.31,14.42,-2.42,False,sz000796,0.6656
20251016,20.51,11.49,0.34,False,sz002983,1.325
20260126,20.21,16.98,-8.26,False,sz300945,1.2595
20240930,14.8,26.89,-9.12,False,sz000338,2.6824
20240905,11.71,24.83,-6.49,False,sz002805,2.6234
20240927,13.84,18.62,-1.66,False,sz002078,2.2103
20260119,45.91,9.97,-0.78,False,sz001388,1.2424
20240930,3.45,16.18,-4.93,False,sz002498,1.027
20240807,7.15,13.96,-0.28,False,sz300597,0.8889
20240926,2.72,22.47,9.18,False,sz002551,0.8435
20251010,53.55,10.79,-7.82,False,sz301613,1.0653
20240808,6.32,20.53,18.62,False,sz000525,0.6635
20240906,7.43,12.96,-8.21,False,sz002036,1.1508
20240906,12.63,23.06,-1.11,False,sz300139,0.6912
20250922,10.83,17.76,-4.25,False,sz002930,1.4933
20240920,22.12,12.19,40.46,True,sz300339,0.581
20240930,10.56,20.71,-1.61,False,sz002465,2.5359
20240930,2.7,14.8,-8.15,False,sz002102,2.1269
20240927,9.57,10.57,0.73,False,sz000411,2.5023
20240927,13.24,15.87,-1.13,False,sz002698,2.1468
20240314,68.34,18.84,3.35,False,sz002594,1.4618
20250905,10.45,21.91,-0.77,False,sz300796,0.7718
20240731,6.08,23.59,-8.88,False,sz300377,3.6096
20240930,9.53,15.8,-3.36,False,sz300610,2.1116
20240930,6.22,17.69,-5.95,False,sz002448,3.938
20251021,24.25,17.87,8.45,False,sz300812,1.7964
20240930,17.18,19.27,-1.86,False,sz300547,2.3432
20240930,10.8,24.78,-6.11,False,sz002581,2.8982
20241022,2.39,49.92,12.55,False,sz300020,0.7541
20251021,34.54,11.09,2.2,False,sz301159,0.7768
20240930,6.68,16.74,-3.14,False,sz000968,2.0484
20240830,15.47,20.72,2.2,False,sz300293,1.5439
20240930,5.04,16.92,-4.36,False,sz002255,5.1042
20250708,10.7,9.32,-0.37,False,sz002953,0.6311
20240830,4.67,11.1,-0.86,False,sz300509,1.9915
20251020,46.76,21.45,0.43,False,sz300995,1.4145
20251021,11.87,15.36,3.71,False,sz003018,0.5178
20251124,26.5,17.98,1.96,False,sz001358,2.1795
20250626,22.32,14.65,-0.31,False,sz301117,1.624
20240927,15.25,11.99,-1.31,False,sz002732,3.63
20240925,4.2,12.06,6.43,False,sz002164,0.4873
20240930,14.5,26.2,-4.14,False,sz300638,3.6648
20240925,9.31,11.42,23.2,True,sz002399,2.3768
20251029,21.8,13.86,1.79,False,sz002956,1.0219
20240927,5.4,14.6,-1.48,False,sz002250,1.7715
20250701,24.32,5.45,4.11,False,sz300677,0.7483
20240821,7.7,19.1,-16.88,False,sz002403,0.9432
20250721,37.21,13.78,2.36,False,sz300859,0.6765
20240927,1966.19,9.23,3.32,False,sz399650,1.8774
20251111,7.64,7.35,8.38,False,sz001313,1.4056
20260105,74.58,11.54,6.32,False,sz301095,1.1055
20251113,20.72,17.51,-3.72,False,sz301268,0.7535
20250624,22.52,17.95,2.93,False,sz300817,1.9137
20240920,15.16,16.0,14.05,False,sz300046,1.0848
20240927,13.49,10.83,2.37,False,sz002149,0.8188
20250714,34.49,22.58,3.65,False,sz301458,0.5974
20240731,1.72,15.43,5.81,False,sz000889,0.8204
20240806,10.41,14.63,-1.34,False,sz300521,1.5237
20240926,1.48,28.81,0.0,False,sz200761,1.223
20240731,3.91,9.73,-1.79,False,sz300008,1.1434
20240927,4.15,17.47,4.1,False,sz002107,7.3596
20250718,27.6,16.15,3.55,False,sz301171,0.7597
20260120,15.08,19.75,1.86,False,sz300614,1.2079
20240924,2.66,24.33,21.43,True,sz000720,5.9645
20240925,6.8,9.02,4.27,False,sz002233,1.1892
20240927,31.19,13.84,0.83,False,sz002460,2.0888
20250905,15.31,16.53,3.46,False,sz002935,3.5028
20240927,9227.7,9.28,6.99,False,sz399967,2.1848
20240911,7.4,15.79,-2.43,False,sz002660,1.2796
20250630,35.61,13.48,-1.57,False,sz301522,1.2765
20240827,3.46,21.94,-12.72,False,sz002307,4.2351
20240927,12.23,16.69,2.45,False,sz300592,1.6555
20240930,5.35,16.46,-2.43,False,sz300172,3.2259
20251103,32.98,16.91,0.73,False,sz301658,0.2177
20250717,10.88,11.8,4.87,False,sz002986,0.4831
20240731,1612.95,4.53,-0.9,False,sz399433,0.5312
20240812,7.42,11.92,-8.35,False,sz002349,2.1705
20240926,19.56,18.66,16.16,False,sz300415,2.7095
20240926,6.45,11.42,13.33,False,sz300246,0.9411
20240927,4.06,12.12,2.71,False,sz002863,1.4274
20251201,30.66,21.22,-5.19,False,sz301068,2.09
20251128,27.16,26.69,-0.04,False,sz301295,2.7985
20240903,5.49,16.32,-2.91,False,sz300225,9.6243
20251124,25.98,11.86,0.46,False,sz300923,2.6446
20241206,7.96,11.44,-3.14,False,sz000543,1.7379
20240927,21.2,23.72,1.65,False,sz002050,1.2065
20240927,7.48,17.71,4.14,False,sz000990,3.6057
20240902,3.87,14.96,-13.18,False,sz000859,2.1513
20240801,5.35,10.01,-3.55,False,sz002537,1.4303
20240925,4.31,10.74,22.51,True,sz300326,0.6471
20240927,6.02,13.08,4.32,False,sz300575,1.285
20240926,6382.74,9.05,12.0,False,sz399553,1.9985
20251009,19.69,7.27,0.86,False,sz001324,0.9777
20240812,11.77,14.18,-5.52,False,sz300012,1.3137
20251128,22.29,26.63,19.83,False,sz002961,1.6183
20240927,6.78,12.84,5.9,False,sz002267,2.3026
20240819,1262.52,5.84,-2.85,False,sz399807,0.7369
20241015,8.21,33.82,-2.92,False,sz002700,3.1244
20251210,18.69,22.2,-8.13,False,sz301125,0.4955
20240930,5.28,20.96,-6.63,False,sz000589,3.171
20240930,16.74,17.72,-6.27,False,sz300491,2.0117
20250624,35.13,7.38,2.56,False,sz301272,1.3387
20240806,7.82,11.5,1.92,False,sz002457,1.1082
20251105,21.58,17.31,-1.39,False,sz002902,0.5818
20250702,86.93,24.49,-0.16,False,sz001309,1.1234
20240930,13.82,33.92,12.52,False,sz002130,0.8582
20250624,13.81,8.62,1.59,False,sz002885,1.0858
20240926,4.4,11.6,8.41,False,sz002419,3.977
20240927,37.57,11.88,4.71,False,sz000977,2.5867
20240807,7.3,21.57,-4.93,False,sz300345,0.6702
20240731,6.3,20.98,0.79,False,sz002383,0.6679
20240930,4.7,19.19,-7.23,False,sz000690,2.6307
20250617,36.03,20.85,-1.3,False,sz300622,1.0556
20250624,17.62,11.56,3.46,False,sz300977,0.9038
20250624,23.3,7.17,3.22,False,sz300690,1.3483
20240926,5.18,20.67,28.57,True,sz300271,1.19
20240919,3.16,14.15,6.96,False,sz002183,1.9814
20240909,4.51,10.78,5.32,False,sz000559,1.6703
20240731,17.83,23.18,-8.2,False,sz002837,0.3486
20240927,5.24,25.86,16.41,False,sz002563,2.8713
20240812,3.96,11.94,2.78,False,sz002004,1.8904
20240926,2.35,23.9,-0.85,False,sz000517,0.9801
20250624,16.86,18.02,2.88,False,sz300893,1.6268
20240927,1226.95,12.25,4.22,False,sz399429,2.8197
20250624,27.93,29.6,1.47,False,sz301011,3.4728
20241024,3.65,40.17,36.16,True,sz002634,0.1196
20240924,5.42,12.3,61.25,True,sz300168,0.9191
20240731,5.92,25.29,-3.89,False,sz300441,1.7253
20250624,52.79,13.21,-0.25,False,sz301538,0.7537
20240927,4.75,12.71,5.47,False,sz300126,1.4993
20260224,87.11,18.84,-1.26,False,sz301196,2.1448
20250702,16.41,14.62,27.0,True,sz301193,0.7481
20250220,3.23,5.3,-0.62,False,sz200019,1.0463
20260120,52.69,15.81,0.93,False,sz301609,3.9791
20240926,24.77,13.89,12.8,False,sz002851,0.7763
20240930,21.86,18.15,-2.97,False,sz002318,2.886
20240828,6.04,15.24,18.22,False,sz000058,3.3348
20240927,3.59,21.15,3.06,False,sz000825,2.5571
20260227,41.59,18.43,3.68,False,sz300911,0.3388
20240930,1304.81,19.42,-5.84,False,sz399231,5.8251
20240925,3.97,14.09,24.95,True,sz300217,0.5223
20240927,6.24,13.98,6.73,False,sz300444,1.2477
20240926,4.12,13.53,7.77,False,sz002631,1.1852
20240930,3.86,17.01,0.26,False,sz002062,3.3099
20240910,3.01,7.6,1.99,False,sz000571,1.7473
20250905,18.96,25.55,-0.42,False,sz301320,3.3728
20250904,6.78,10.71,2.36,False,sz002999,2.2467
20240927,19.97,12.18,11.07,False,sz300390,2.5412
20240802,3.06,42.35,-25.49,False,sz000016,3.2092
20240927,2.71,13.2,12.16,False,sz300259,1.8267
20240731,1.38,10.05,-0.73,False,sz200530,0.3771
20241227,3.02,32.93,-13.58,False,sz002652,2.3939
20240918,18.18,10.94,2.15,False,sz002001,1.3029
20250627,19.92,11.7,1.46,False,sz301077,1.1481
20260305,52.0,10.37,-4.04,False,sz001238,1.2762
20240821,13.5,23.76,-13.56,False,sz300469,0.486
20250624,23.88,14.21,0.08,False,sz300712,0.6982
20240801,4.96,17.19,-12.5,False,sz000626,1.4471
20240930,23.83,27.94,-3.06,False,sz002335,1.2987
20250815,34.26,10.87,0.47,False,sz301510,1.8907
20250708,8.4,5.9,-0.6,False,sz301039,0.9174
20240930,23.75,31.91,-13.64,False,sz002832,3.3061
20240926,9.53,11.75,1.05,False,sz002186,2.5644
20240930,6.26,32.25,-2.4,False,sz300140,6.2541
20240809,4.23,13.38,-3.55,False,sz300427,0.565
20240927,3420.21,11.46,5.51,False,sz399401,3.1608
20241024,2.71,20.98,15.87,False,sz002528,0.5964
20240930,8.56,16.9,-5.61,False,sz002728,3.9808
20240927,3.53,16.49,6.23,False,sz300074,1.4894
20250819,14.66,9.55,0.95,False,sz002949,0.7327
20240927,8.39,14.82,5.13,False,sz300513,1.4718
20250725,21.91,18.24,-6.34,False,sz300846,1.2124
20240912,4.21,13.46,-5.7,False,sz300289,0.474
20240927,4.16,18.6,1.68,False,sz002135,2.4729
20240813,4.55,17.19,-5.71,False,sz002766,1.1968
20250924,16.53,12.85,-1.75,False,sz002907,1.4016
20240731,4.41,5.1,-2.27,False,sz000088,0.5656
20240903,7.14,14.6,-4.06,False,sz002452,1.3955
20240813,11.1,61.86,0.9,False,sz000712,0.7689
20240730,22.12,15.31,-5.06,False,sz002156,0.9266
20240925,3.01,8.79,19.6,False,sz300190,1.0222
20240927,1.76,15.58,2.84,False,sz002431,3.7575
20240731,4.39,29.54,-7.74,False,sz002682,1.9315
20240927,7.74,14.05,9.17,False,sz300017,2.0931
20240927,1390.85,12.1,7.88,False,sz399662,2.3689
20240924,6.81,14.4,11.75,False,sz000911,0.949
20250717,11.65,14.31,-1.37,False,sz300825,0.5221
20240903,11.15,26.73,-4.3,False,sz300068,2.5271
20250624,15.65,11.38,3.0,False,sz301111,1.3072
20240802,6.91,10.16,-8.25,False,sz002734,0.8023
20240808,9.46,13.94,0.0,False,sz300295,1.0348
20250811,26.13,22.23,4.98,False,sz300674,0.7505
20251020,26.26,20.04,5.71,False,sz002955,1.9883
20240812,3.65,12.25,-8.22,False,sz300026,2.0374
20250717,33.86,12.1,-2.16,False,sz300814,0.9894
20240924,9.11,17.01,57.18,True,sz300541,0.905
20240816,5.92,19.44,-7.09,False,sz002587,0.7098
20240926,12.5,32.07,2.96,False,sz300616,4.0254
20240826,4.25,8.67,-1.41,False,sz002083,0.5616
20250731,22.58,14.87,8.64,False,sz300790,1.6555
20240816,9.43,14.7,-1.27,False,sz300371,0.7349
20260304,127.16,10.14,-5.92,False,sz301592,0.8413
20251205,25.6,21.07,0.04,False,sz300877,0.4117
20250911,44.42,19.15,-2.7,False,sz301208,1.6045
20240924,4.22,6.0,21.33,True,sz000417,2.4929
20240905,5.72,8.66,-5.77,False,sz002104,0.9852
20250624,20.22,8.12,1.58,False,sz301172,1.2061
20240927,2358.07,14.27,0.98,False,sz399319,1.655
20240930,6.42,19.66,-7.32,False,sz002030,2.6839
20240926,2.92,15.62,-2.74,False,sz000523,1.9475
20240926,3.38,19.66,47.93,True,sz300591,1.1332
20260113,26.82,9.05,2.98,False,sz301372,1.185
20240926,29.06,24.21,0.34,False,sz002557,2.301
20240826,1.94,18.81,20.1,True,sz000584,1.8665
20240815,2.34,12.05,-7.26,False,sz000839,1.6218
20240927,11.89,26.82,-2.61,False,sz002803,4.4361
20240731,6.14,33.91,-4.72,False,sz300245,0.2727
20240927,3.74,10.15,-1.07,False,sz000790,3.1486
20240930,5.7,24.01,0.7,False,sz000877,1.8768
20240923,7.17,11.69,21.76,True,sz300112,0.7895
20240930,3.48,27.69,-7.47,False,sz002329,4.3724
20240930,32.27,21.84,-0.09,False,sz300475,1.856
20250625,9.68,6.24,-1.86,False,sz301296,1.6901
20250114,8.07,23.36,4.83,False,sz002600,1.5853
20251126,10.93,12.53,2.93,False,sz301025,0.849
20251126,19.85,18.75,1.06,False,sz300740,1.725
20240927,5.94,16.9,-1.35,False,sz002367,3.0203
20240930,9.27,14.44,-2.37,False,sz000993,2.8447
20251124,42.9,10.87,5.69,False,sz301314,1.5205
20240927,12.16,11.26,3.45,False,sz002056,1.9766
20240903,2.09,19.06,-7.18,False,sz000545,1.3985
20240930,64.82,26.74,4.72,False,sz300223,6.2619
20250806,23.84,13.36,0.96,False,sz300925,0.8655
20250930,36.76,16.53,0.22,False,sz301509,2.3931
20240926,10.56,9.79,13.73,False,sz002782,0.6669
20240930,11.53,21.6,-3.64,False,sz300389,1.509
20240930,3908.64,18.37,-6.38,False,sz399435,4.5923
20250804,18.11,6.62,-0.17,False,sz300768,0.8075
20251125,23.65,21.06,-4.95,False,sz002980,1.3278
20240926,21.22,13.93,16.31,False,sz300413,1.9062
20240930,15.53,18.15,-7.6,False,sz300174,2.7922
20250912,37.15,20.73,7.11,False,sz300726,1.7546
20240930,6.9,28.84,-5.65,False,sz000612,3.2577
20240926,5.02,11.95,11.35,False,sz002301,1.3488
20240924,1469.53,5.38,51.45,True,sz399686,1.25
20260313,54.71,24.59,-1.21,False,sz301043,1.5673
20240925,7.42,14.84,7.82,False,sz002848,1.0932
20240927,3.85,12.07,1.3,False,sz002666,2.043
20240924,4.42,16.04,25.79,True,sz002235,0.425
20240927,5.74,15.87,0.52,False,sz000726,3.4764
20240930,35.2,28.5,-3.78,False,sz002466,2.8614
20240927,4.62,11.65,8.23,False,sz300569,2.5456
20250624,33.23,12.45,8.82,False,sz002933,1.1133
20240930,5.32,18.13,-4.14,False,sz002752,2.2742
20250804,28.2,9.25,4.79,False,sz301177,1.0461
20240828,23.69,14.37,1.98,False,sz000768,1.5151
20240924,11.54,29.29,30.42,True,sz002428,0.8912
20240806,6.72,14.14,-1.79,False,sz300527,2.7869
20250826,12.58,4.53,-3.02,False,sz001376,1.2249
20240930,2.26,19.33,-11.06,False,sz002086,1.3799
20240807,5.84,18.73,-3.42,False,sz300040,0.5402
20251128,17.0,33.77,1.18,False,sz003036,0.9387
20260112,20.48,11.31,-2.34,False,sz301139,1.7668
20240930,4.2,20.73,-4.05,False,sz300317,3.2497
20240927,3.37,15.33,0.0,False,sz002218,1.0582
20240930,6.58,16.47,-4.03,False,sz000925,3.1285
20240826,7.19,19.89,2.92,False,sz000158,1.7946
20250710,46.31,15.27,2.81,False,sz300811,0.8143
20240927,5223.82,12.56,5.13,False,sz399656,3.1759
