breakthrough_date,breakthrough_price,final_gain,is_premium,ma_proximity,multi_ma_bullish,new_high,success,ts_code,volume_surge
20250624,18.74,2.08,False,True,False,False,False,sz002886,False
20250630,22.3,-6.1,False,False,False,True,False,sz300840,True
20240927,4161.98,18.13,False,False,False,True,False,sz399360,False
20240815,22.0,-5.07,False,False,False,False,False,sz300346,False
20240809,7.98,-11.65,False,False,False,True,False,sz300621,True
20240813,28.34,-8.85,False,False,False,False,False,sz300576,False
20251028,11.39,1.58,False,False,False,True,False,sz301395,False
20240926,6714.91,5.57,False,False,False,True,False,sz399550,False
20240924,13.75,14.03,False,False,False,False,False,sz000739,False
20260130,44.18,-4.37,False,False,False,False,False,sz301168,False
20240731,5.63,-5.86,False,False,False,False,False,sz300011,False
20250625,15.51,-2.45,False,True,False,True,False,sz002962,True
20240927,15.41,14.54,False,False,False,True,False,sz300538,False
20240815,15.9,-14.03,False,False,False,True,False,sz000777,True
20240927,5.3,-5.09,False,False,False,True,False,sz002264,True
20240927,1343.71,7.39,False,False,False,True,False,sz399804,False
20240927,10.23,5.96,False,False,False,True,False,sz300196,True
20240927,11.6,5.17,False,False,False,True,False,sz002703,True
20250624,10.78,5.4,False,True,False,False,False,sz301126,False
20240912,13.41,14.02,False,False,False,True,False,sz002150,True
20240902,5.64,-8.33,False,False,False,False,False,sz002099,True
20241008,13.56,-8.26,False,False,False,True,False,sz002299,True
20251128,32.58,-9.33,False,False,False,False,False,sz300890,False
20241008,20.37,-17.28,False,False,False,True,False,sz300396,True
20250624,69.1,9.06,False,True,False,False,False,sz301326,False
20250908,35.7,-0.56,False,False,False,False,False,sz300777,False
20240802,8.46,0.35,False,False,False,False,False,sz002637,False
20240926,13.42,2.68,False,False,False,True,False,sz002484,False
20240930,5.03,-8.35,False,False,False,True,False,sz000539,True
20240926,7.38,2.03,False,False,False,True,False,sz002679,False
20250624,4.0,2.03,False,True,False,False,False,sz001213,False
20240926,53.18,23.99,False,False,False,True,True,sz002049,True
20250624,16.4,4.7,False,True,False,False,False,sz301516,False
20260203,217.57,-3.62,False,False,False,False,False,sz301345,False
20240815,3.35,-9.5,False,False,False,False,False,sz000514,False
20240930,17.21,-10.05,False,False,False,True,False,sz002007,True
20250929,79.58,1.45,False,False,False,False,False,sz301622,False
20240801,5.56,-5.76,False,False,False,True,False,sz002651,False
20250630,48.8,1.89,False,False,False,False,False,sz301289,False
20250630,22.88,-3.72,False,False,False,False,False,sz300711,True
20240930,14.54,-11.7,False,False,False,True,False,sz000625,True
20240815,2.68,-10.82,False,False,False,False,False,sz002565,True
20241112,11.79,-11.54,False,False,False,False,False,sz300630,False
20240930,24.39,-5.88,False,False,False,True,False,sz002831,True
20240927,8.43,24.07,False,False,False,True,True,sz002185,True
20240909,8.72,-12.16,False,False,False,True,False,sz300143,True
20240912,7.09,35.0,False,False,False,True,True,sz300277,True
20240927,9833.64,2.99,False,False,False,True,False,sz399398,True
20240927,13.02,19.2,False,False,False,True,False,sz300424,True
20240925,2662.42,13.69,False,False,False,True,False,sz399402,True
20251031,25.25,-4.67,False,False,False,False,False,sz301190,False
20250624,11.13,6.56,False,True,False,False,False,sz301059,False
20240930,7.41,0.14,False,False,False,True,False,sz002852,True
20240930,4.34,-6.45,False,False,False,True,False,sz002548,True
20240930,2702.59,-2.47,False,False,False,True,False,sz399232,True
20240927,1.83,14.21,False,False,False,True,False,sz000826,True
20240930,5.53,1.27,False,False,False,True,False,sz300214,True
20240930,13.58,10.38,False,False,False,True,False,sz300447,True
20250929,7.25,3.03,False,False,False,True,False,sz001258,True
20240927,3.44,-1.45,False,False,False,True,False,sz000572,True
20250724,6.93,-2.02,False,True,False,False,False,sz001391,False
20240926,3.64,6.86,False,False,False,True,False,sz002061,True
20251219,54.05,5.81,False,False,False,False,False,sz301323,False
20240826,4.6,0.22,False,False,False,False,False,sz000868,False
20240927,6.72,8.04,False,False,False,True,False,sz300393,True
20240927,2.1,1.43,False,False,False,True,False,sz002506,True
20250624,43.74,2.88,False,True,False,False,False,sz300895,False
20240730,19.24,5.46,False,True,False,False,False,sz300609,False
20240731,6.87,-2.47,False,False,False,False,False,sz300193,False
20240926,23.54,-1.32,False,False,False,True,False,sz000895,True
20240829,4.37,-13.27,False,False,False,True,False,sz002681,False
20240815,6128.17,0.32,False,True,False,False,False,sz399986,False
20240731,4.78,20.71,False,False,False,False,True,sz300647,False
20240926,4845.8,5.13,False,False,False,True,False,sz399661,True
20240919,3.83,10.7,False,False,False,True,False,sz000912,False
20250626,16.52,10.17,False,False,False,False,False,sz300826,False
20250724,45.09,-5.5,False,False,False,False,False,sz301259,False
20250822,49.98,-5.92,False,False,False,True,False,sz002929,False
20240806,7.49,-8.14,False,False,False,False,False,sz300320,False
20240906,10.04,2.39,False,False,False,True,False,sz300077,True
20240911,4.62,-9.09,False,False,False,True,False,sz300510,True
20240911,5.4,-8.52,False,False,False,True,False,sz300343,True
20251224,29.3,6.69,False,False,False,False,False,sz301469,True
20240731,4.84,-5.58,False,True,False,False,False,sz002765,False
20240812,5.78,-10.38,False,False,False,True,False,sz300039,True
20240902,3.11,-16.08,False,False,False,True,False,sz000851,False
20240927,7.62,2.89,False,False,False,True,False,sz002598,True
20241101,1.81,-4.97,False,False,False,True,False,sz000711,True
20240927,9.15,8.2,False,False,False,True,False,sz300497,True
20251015,19.54,4.4,False,False,False,False,False,sz003030,True
20240927,4.97,8.25,False,False,False,True,False,sz000593,True
20240807,11.24,-8.1,False,False,False,True,False,sz300615,True
20240930,12.54,-5.82,False,False,False,True,False,sz002080,True
20250625,18.16,-5.56,False,True,False,False,False,sz300793,False
20250630,38.32,5.61,False,False,False,False,False,sz301591,False
20240926,6737.44,5.84,False,False,False,True,False,sz399354,False
20260112,42.96,-6.01,False,False,False,False,False,sz301112,False
20250106,20.89,-13.12,False,False,False,False,False,sz002737,True
20250624,27.3,0.95,False,True,False,False,False,sz301226,False
20260325,81.61,0.82,False,False,False,False,False,sz300990,False
20240927,9.37,-3.84,False,False,False,True,False,sz300025,True
20240809,7421.46,-3.96,False,True,False,False,False,sz399003,False
20240807,23.13,0.18,False,False,False,True,False,sz002779,False
20240930,16.35,-11.74,False,False,False,True,False,sz000923,True
20240730,12.08,0.0,False,True,False,False,False,sz300542,False
20250721,8.82,2.83,False,False,False,True,False,sz002918,False
20240924,6.41,7.49,False,False,False,True,False,sz002584,True
20240920,3.85,27.01,False,False,False,True,True,sz300311,True
20251022,2.44,0.0,False,True,False,False,False,sz001227,False
20240808,2.42,-9.09,False,False,False,True,False,sz300111,True
20240927,2.72,0.0,False,False,False,True,False,sz000639,True
20240927,7.21,7.91,False,False,False,False,False,sz002579,False
20240927,33.7,47.24,False,False,False,True,True,sz300476,False
20240820,6.17,14.91,False,False,False,True,False,sz002199,False
20250630,25.6,9.02,False,False,False,True,False,sz001269,False
20240905,3.02,-9.93,False,False,False,False,False,sz300096,True
20240930,17.72,-6.38,False,False,False,True,False,sz002603,True
20251029,27.13,-2.4,False,False,False,False,False,sz301026,False
20240731,5.9,0.0,False,True,False,False,False,sz002364,False
20251126,48.45,3.84,False,False,False,False,False,sz301312,True
20251110,19.68,-9.35,False,False,False,True,False,sz300743,True
20240731,2.69,-5.58,False,False,False,False,False,sz000677,False
20240822,23.63,5.59,False,False,False,True,False,sz300438,True
20251124,49.15,4.37,False,False,False,False,False,sz301616,False
20240926,2.52,24.21,False,False,False,True,True,sz000520,True
20240927,8.74,-4.46,False,False,False,True,False,sz002033,True
20251015,23.46,9.55,False,False,False,False,False,sz300720,False
20250721,25.97,2.08,False,False,False,False,False,sz301371,False
20240926,2.4,2.08,False,False,False,False,False,sz002554,False
20240923,9.7,15.67,False,False,False,True,False,sz002800,False
20240924,4739.96,25.11,False,False,False,True,True,sz399707,True
20240912,1.31,47.33,False,False,False,False,True,sz000793,True
20240930,9.58,-8.77,False,False,False,True,False,sz000009,True
20251113,26.14,2.07,False,False,False,False,False,sz300940,False
20240930,4613.72,-7.52,False,False,False,True,False,sz399436,True
20240816,5.81,-13.6,False,False,False,True,False,sz300410,True
20240930,9.46,12.58,False,False,False,True,False,sz300243,True
20240826,6.17,4.05,False,False,False,False,False,sz300177,False
20240926,4.39,12.3,False,False,False,True,False,sz000042,False
20240826,5.78,-1.21,False,False,False,True,False,sz002302,False
20250624,34.9,11.81,False,True,False,False,False,sz300725,False
20240927,1677.85,5.24,False,False,False,True,False,sz399685,True
20250912,23.95,-7.89,False,False,True,False,False,sz301040,False
20240731,14.2,-7.89,False,True,False,False,False,sz000021,False
20250818,15.59,1.8,False,False,False,False,False,sz300968,False
20240927,714.1,7.66,False,False,False,True,False,sz399248,True
20240826,5.98,-7.86,False,False,False,False,False,sz000672,True
20240731,3.18,-0.63,False,False,False,True,False,sz002361,False
20240904,4.75,7.16,False,False,False,True,False,sz000546,True
20240930,8.77,-3.53,False,False,False,True,False,sz002828,True
20240731,6.79,-8.1,False,True,False,False,False,sz002055,False
20250107,9.01,7.55,False,False,False,False,False,sz002606,False
20240731,7.26,-2.2,False,True,False,False,False,sz300220,False
20240807,4.08,-14.94,False,False,False,True,False,sz000812,True
20250624,26.14,1.11,False,False,False,False,False,sz300926,True
20251024,20.7,0.53,False,False,False,False,False,sz301359,False
20240927,17.01,3.76,False,False,False,True,False,sz002648,True
20240925,10.89,7.07,False,False,False,True,False,sz300314,True
20240930,12.93,-10.52,False,False,False,True,False,sz000708,True
20240926,2.3,6.52,False,False,False,True,False,sz000926,True
20240927,9464.7,4.83,False,False,False,True,False,sz399655,True
20251022,33.23,3.76,False,False,False,False,False,sz001316,True
20250924,7.67,-2.74,False,False,False,False,False,sz301090,False
20251218,17.87,4.48,False,False,False,False,False,sz301223,False
20251106,85.59,21.22,False,False,False,False,True,sz300672,False
20240926,5.03,7.55,False,False,False,False,False,sz002406,False
20240731,4.6,-3.05,False,True,False,False,False,sz002161,False
20240927,4.1,0.24,False,False,False,True,False,sz000725,True
20240927,15.35,2.8,False,False,False,True,False,sz002236,True
20250729,86.57,7.43,False,False,False,True,False,sz301413,True
20260226,20.16,10.02,False,True,False,True,False,sz001872,False
20251217,53.47,2.08,False,False,False,False,False,sz301389,True
20240924,4.34,11.52,False,False,False,True,False,sz002278,False
20250905,22.35,-4.97,False,False,False,False,False,sz300871,False
20240927,13.8,10.94,False,False,False,True,False,sz002085,False
20241008,217.29,-14.46,False,False,False,True,False,sz000596,True
20240830,2.73,-13.19,False,False,False,True,False,sz300043,True
20251128,4.82,-2.9,False,False,False,False,False,sz003035,False
20240926,1638.36,11.81,False,False,False,True,False,sz399106,False
20240807,5.43,7.18,False,False,False,False,False,sz300120,False
20260330,17.59,9.21,False,False,False,False,False,sz001216,False
20240926,4.27,6.56,False,False,False,True,False,sz002481,True
20251224,16.85,13.06,False,False,False,False,False,sz300912,False
20240924,1.71,20.47,False,False,False,True,True,sz000608,True
20251031,12.27,35.78,False,False,False,False,True,sz301017,True
20240828,7.02,-5.13,False,False,False,False,False,sz002632,True
20240903,9.14,-2.08,False,False,False,True,False,sz300409,False
20240813,4.47,-6.04,False,False,False,False,False,sz002355,False
20260206,18.59,4.57,False,False,False,False,False,sz300772,False
20240926,3.61,3.32,False,False,False,True,False,sz002798,True
20240930,1.75,4.57,False,False,False,True,False,sz200037,True
20250206,9.84,0.91,False,False,False,True,False,sz200550,False
20240927,4.99,4.21,False,False,False,True,False,sz300239,True
20251225,24.09,7.35,False,False,False,False,False,sz300971,False
20240927,6.18,4.37,False,False,False,True,False,sz002378,True
20260409,30.07,16.1,False,False,False,False,False,sz300696,True
20250714,27.67,14.56,False,False,False,True,False,sz003001,False
20250722,21.75,0.32,False,False,False,True,False,sz001288,True
20240926,3.75,34.67,False,False,False,False,True,sz002178,False
20240926,824.18,8.55,False,False,False,True,False,sz399602,False
20250624,11.1,2.88,False,True,False,False,False,sz002883,False
20250924,11.08,-2.71,False,False,False,False,False,sz300845,False
20240927,4.28,0.0,False,False,False,True,False,sz002385,True
20251022,32.75,-1.04,False,False,False,True,False,sz301089,True
20240930,10.1,-5.94,False,False,False,True,False,sz002136,True
20240826,6.58,-11.41,False,False,False,True,False,sz000425,False
20240826,7.82,2.94,False,False,False,True,False,sz002202,True
20240925,5.29,16.26,False,False,False,False,False,sz002451,True
20240927,6.65,1.05,False,False,False,True,False,sz002706,False
20250624,22.01,23.35,False,True,False,False,True,sz301123,False
20240807,12.12,0.38,False,False,False,False,False,sz002155,False
20250709,18.39,-6.69,False,False,False,True,False,sz002967,False
20240903,12.32,2.35,False,False,False,True,False,sz002261,False
20260212,36.96,15.94,False,False,False,True,False,sz301217,True
20250725,32.09,-4.14,False,False,False,False,False,sz300868,False
20240808,40.99,1.73,False,False,False,True,False,sz002432,True
20240930,5.91,-5.75,False,False,False,False,False,sz002748,True
20240926,24.85,4.75,False,False,False,True,False,sz000408,False
20250916,8.44,-2.96,False,True,False,False,False,sz001322,False
20240731,37.65,-1.73,False,True,False,False,False,sz300014,False
20250905,36.05,-0.36,False,False,False,False,False,sz301390,False
20250324,55.85,-12.69,False,False,False,False,False,sz300573,False
20240926,4713.72,4.46,False,False,False,True,False,sz399555,True
20240925,5.61,6.6,False,False,False,True,False,sz000917,True
20251020,15.39,6.5,False,False,False,False,False,sz300823,False
20240927,6368.0,12.1,False,False,False,True,False,sz399303,False
20240822,3.7,-1.08,False,False,False,True,False,sz002479,True
20240926,2346.81,5.83,False,False,False,True,False,sz399983,True
20240816,14.0,-13.14,False,False,False,True,False,sz300642,True
20240927,861.66,9.71,False,False,False,True,False,sz399664,True
20240925,1.94,8.76,False,False,False,True,False,sz002437,True
20240925,2.9,13.11,False,False,False,True,False,sz000959,True
20250908,27.11,-4.09,False,False,False,False,False,sz301212,False
20250703,18.74,-0.64,False,True,False,False,False,sz301588,False
20240926,3.03,0.33,False,False,False,True,False,sz000890,True
20251015,25.48,9.77,False,False,False,False,False,sz003029,True
20251201,49.46,-1.05,False,True,False,False,False,sz002901,False
20240926,128.78,16.17,False,False,False,True,False,sz300308,False
20240927,5.7,2.1,False,False,False,True,False,sz002454,True
20240812,5.01,-10.58,False,False,False,True,False,sz002207,True
20240930,3.42,-6.14,False,False,False,True,False,sz000420,True
20240822,15.28,-11.13,False,False,False,True,False,sz002760,True
20240930,145.91,1.01,False,False,False,True,False,sz399413,True
20240731,9.31,-5.37,False,True,False,False,False,sz300515,False
20240731,16.95,-5.84,False,True,False,False,False,sz002380,False
20250627,16.38,8.06,False,True,False,False,False,sz300989,False
20240919,4.55,12.52,False,True,False,True,False,sz002249,False
20250908,19.74,1.52,False,False,False,False,False,sz003004,False
20240927,6.68,0.6,False,False,False,True,False,sz000989,True
20240802,4.75,-0.63,False,False,False,True,False,sz300272,True
20250716,31.67,2.31,False,False,False,True,False,sz300693,False
20240731,8.7,-6.44,False,False,False,False,False,sz300421,True
20240927,1866.55,16.31,False,False,False,True,False,sz399407,True
20250625,8.86,5.08,False,False,False,False,False,sz301558,False
20240924,25.5,14.2,False,False,False,True,False,sz002180,True
20240930,14.54,-13.61,False,False,False,True,False,sz300146,True
20240930,5.71,-9.28,False,False,False,True,False,sz002333,True
20240930,1.86,-15.05,False,False,False,True,False,sz000620,True
20240927,5.57,4.85,False,False,False,True,False,sz002560,True
20240927,10.54,4.65,False,False,False,True,False,sz002654,True
20250811,30.97,2.62,False,False,False,False,False,sz301071,False
20240801,5.07,-3.55,False,False,False,False,False,sz002350,False
20240924,1.87,10.16,False,False,False,True,False,sz000010,True
20250707,43.51,0.32,False,False,False,False,False,sz300959,False
20250908,12.03,-0.5,False,False,False,False,False,sz001914,False
20240830,23.22,-3.4,False,False,False,False,False,sz002819,False
20240819,7.15,0.28,False,False,False,False,False,sz002064,False
20250819,76.39,-3.04,False,False,False,True,False,sz301368,True
20251020,15.19,13.1,False,False,False,False,False,sz300739,False
20240731,940.33,-3.66,False,True,False,True,False,sz399237,True
20250710,49.36,-7.13,False,False,False,True,False,sz300917,True
20240814,6.16,-6.98,False,False,False,True,False,sz300211,True
20240925,24.22,21.84,False,False,False,True,True,sz300442,True
20250908,35.78,-3.47,False,False,False,False,False,sz301195,False
20240807,3.65,-9.54,False,False,False,True,False,sz300125,True
20240930,11.76,-5.27,False,False,False,True,False,sz002857,True
20251027,33.43,-2.63,False,False,False,True,False,sz301317,True
20260120,14.24,-3.51,False,False,False,False,False,sz300746,False
20240926,7.01,7.14,False,False,False,True,False,sz002532,False
20240919,10.19,19.92,False,False,False,True,False,sz000995,False
20240927,13.12,17.78,False,False,False,True,False,sz300093,True
20250624,42.07,1.21,False,False,False,False,False,sz301023,False
20250708,8.58,1.55,False,False,False,True,False,sz300708,False
20251111,26.68,-1.8,False,False,False,False,False,sz301290,False
20240802,15.4,3.51,False,False,False,True,False,sz300473,True
20260120,23.92,-6.65,False,True,False,False,False,sz001222,False
20240912,13.61,19.76,False,False,False,False,False,sz002866,False
20240808,1.97,-7.61,False,False,False,True,False,sz002285,True
20240731,3.31,-6.34,False,True,True,False,False,sz000796,False
20251016,20.51,-0.63,False,False,False,False,False,sz002983,False
20260126,20.21,-2.92,False,False,False,True,False,sz300945,True
20240930,14.8,-13.31,False,False,False,True,False,sz000338,True
20240905,11.71,-14.6,False,False,False,True,False,sz002805,True
20240927,13.84,-3.47,False,False,False,True,False,sz002078,True
20260119,45.91,-5.18,False,False,False,False,False,sz001388,True
20240930,3.45,-7.83,False,False,False,True,False,sz002498,True
20240807,7.15,1.4,False,False,False,True,False,sz300597,True
20240926,2.72,4.41,False,False,False,False,False,sz002551,False
20251010,53.55,-4.28,False,False,False,False,False,sz301613,False
20240808,6.32,24.3,False,False,False,True,True,sz000525,False
20240906,7.43,-6.19,False,False,False,True,False,sz002036,True
20240906,12.63,2.45,False,False,False,False,False,sz300139,False
20250922,10.83,-2.68,False,False,False,False,False,sz002930,False
20240920,22.12,127.44,False,False,False,True,True,sz300339,True
20240930,10.56,8.33,False,False,False,True,False,sz002465,True
20240930,2.7,-5.19,False,False,False,True,False,sz002102,True
20240927,9.57,1.99,False,False,False,True,False,sz000411,True
20240927,13.24,2.72,False,False,False,True,False,sz002698,True
20240314,68.34,-1.8,False,False,False,True,False,sz002594,False
20250905,10.45,-3.54,False,False,False,False,False,sz300796,False
20240731,6.08,-12.01,False,True,False,True,False,sz300377,True
20240930,9.53,3.04,False,False,False,True,False,sz300610,True
20240930,6.22,-7.72,False,False,False,True,False,sz002448,True
20251021,24.25,9.77,False,False,False,False,False,sz300812,False
20240930,17.18,10.07,False,False,False,True,False,sz300547,True
20240930,10.8,-8.33,False,False,False,True,False,sz002581,True
20241022,2.39,16.74,False,False,False,False,False,sz300020,False
20251021,34.54,5.59,False,False,False,False,False,sz301159,False
20240930,6.68,-5.39,False,False,False,True,False,sz000968,True
20240830,15.47,-6.46,False,False,False,False,False,sz300293,True
20240930,5.04,-2.18,False,False,False,True,False,sz002255,True
20250708,10.7,1.31,False,False,False,True,False,sz002953,False
20240830,4.67,-0.64,False,False,False,True,False,sz300509,False
20251020,46.76,-7.33,False,False,False,False,False,sz300995,False
20251021,11.87,6.32,False,True,False,False,False,sz003018,False
20251124,26.5,0.0,False,False,False,False,False,sz001358,False
20250626,22.32,-2.02,False,False,False,True,False,sz301117,True
20240927,15.25,-1.97,False,False,False,True,False,sz002732,True
20240925,4.2,6.43,False,False,False,True,False,sz002164,True
20240930,14.5,5.38,False,False,False,True,False,sz300638,True
20240925,9.31,12.46,False,False,False,False,False,sz002399,False
20251029,21.8,10.28,False,False,False,True,False,sz002956,False
20240927,5.4,-1.85,False,False,False,True,False,sz002250,True
20250701,24.32,16.24,False,True,False,True,False,sz300677,False
20240821,7.7,-15.97,False,False,False,True,False,sz002403,True
20250721,37.21,-1.13,False,False,False,False,False,sz300859,False
20240927,1966.19,6.19,False,False,False,True,False,sz399650,True
20251111,7.64,-1.05,False,False,False,True,False,sz001313,True
20260105,74.58,7.76,False,False,False,True,False,sz301095,False
20251113,20.72,-5.55,False,True,False,False,False,sz301268,False
20250624,22.52,-0.44,False,True,False,False,False,sz300817,False
20240920,15.16,59.45,False,False,False,False,True,sz300046,False
20240927,13.49,8.6,False,False,False,True,False,sz002149,True
20250714,34.49,4.18,False,True,False,False,False,sz301458,False
20240731,1.72,0.0,False,True,False,False,False,sz000889,False
20240806,10.41,-1.15,False,False,False,False,False,sz300521,False
20240926,1.48,0.0,False,False,False,True,False,sz200761,True
20240731,3.91,-4.6,False,True,False,True,False,sz300008,True
20240927,4.15,7.95,False,False,False,True,False,sz002107,True
20250718,27.6,27.46,False,False,False,True,True,sz301171,True
20260120,15.08,0.27,False,False,False,True,False,sz300614,True
20240924,2.66,15.41,False,False,False,False,False,sz000720,True
20240925,6.8,8.09,False,False,False,True,False,sz002233,False
20240927,31.19,-1.22,False,False,False,True,False,sz002460,True
20250905,15.31,2.22,False,False,False,False,False,sz002935,False
20240927,9227.7,14.12,False,False,False,True,False,sz399967,False
20240911,7.4,4.19,False,False,False,True,False,sz002660,True
20250630,35.61,-1.15,False,False,False,False,False,sz301522,False
20240827,3.46,-15.32,False,False,False,True,False,sz002307,True
20240927,12.23,4.99,False,False,False,True,False,sz300592,False
20240930,5.35,-0.75,False,False,False,True,False,sz300172,True
20251103,32.98,2.43,False,False,False,False,False,sz301658,False
20250717,10.88,9.83,False,False,False,False,False,sz002986,False
20240731,1612.95,-3.09,False,True,False,False,False,sz399433,False
20240812,7.42,-12.53,False,False,False,True,False,sz002349,True
20240926,19.56,7.67,False,False,False,True,False,sz300415,False
20240926,6.45,9.46,False,False,False,False,False,sz300246,False
20240927,4.06,2.95,False,False,False,True,False,sz002863,False
20251201,30.66,-13.18,False,False,False,False,False,sz301068,True
20251128,27.16,-4.42,False,False,False,False,False,sz301295,False
20240903,5.49,9.84,False,False,False,False,False,sz300225,False
20251124,25.98,0.27,False,False,True,False,False,sz300923,False
20241206,7.96,-3.64,False,False,False,True,False,sz000543,False
20240927,21.2,3.68,False,False,False,True,False,sz002050,True
20240927,7.48,2.41,False,False,False,True,False,sz000990,True
20240902,3.87,-15.76,False,False,False,True,False,sz000859,True
20240801,5.35,-4.49,False,False,False,True,False,sz002537,False
20240925,4.31,14.85,False,False,False,True,False,sz300326,False
20240927,6.02,3.82,False,False,False,True,False,sz300575,True
20240926,6382.74,4.04,False,False,False,True,False,sz399553,False
20251009,19.69,2.34,False,False,False,False,False,sz001324,False
20240812,11.77,-10.11,False,False,False,False,False,sz300012,False
20251128,22.29,28.58,False,False,False,False,True,sz002961,False
20240927,6.78,7.23,False,False,False,True,False,sz002267,False
20240819,1262.52,-10.45,False,True,False,False,False,sz399807,False
20241015,8.21,11.81,False,False,False,False,False,sz002700,False
20251210,18.69,-3.53,False,False,False,False,False,sz301125,False
20240930,5.28,-8.33,False,False,False,True,False,sz000589,True
20240930,16.74,-4.0,False,False,False,True,False,sz300491,True
20250624,35.13,5.18,False,True,False,False,False,sz301272,False
20240806,7.82,5.75,False,False,True,False,False,sz002457,False
20251105,21.58,0.05,False,False,False,False,False,sz002902,False
20250702,86.93,-3.88,False,False,True,False,False,sz001309,False
20240930,13.82,36.55,False,False,False,False,True,sz002130,False
20250624,13.81,4.34,False,True,False,False,False,sz002885,False
20240926,4.4,2.95,False,False,False,True,False,sz002419,False
20240927,37.57,15.09,False,False,False,True,False,sz000977,True
20240807,7.3,-8.9,False,False,False,True,False,sz300345,True
20240731,6.3,-6.83,False,False,False,True,False,sz002383,True
20240930,4.7,-9.36,False,False,False,True,False,sz000690,True
20250617,36.03,-5.13,False,False,False,True,False,sz300622,True
20250624,17.62,6.13,False,True,False,False,False,sz300977,False
20250624,23.3,5.67,False,True,False,True,False,sz300690,False
20240926,5.18,23.94,False,False,False,True,True,sz300271,False
20240919,3.16,22.15,False,False,False,True,True,sz002183,True
20240909,4.51,6.65,False,False,False,True,False,sz000559,False
20240731,17.83,-9.62,False,True,False,False,False,sz002837,False
20240927,5.24,10.11,False,False,False,True,False,sz002563,False
20240812,3.96,0.0,False,False,False,True,False,sz002004,False
20240926,2.35,0.0,False,False,False,True,False,sz000517,True
20250624,16.86,2.12,False,True,False,False,False,sz300893,False
20240927,1226.95,6.93,False,False,False,True,False,sz399429,True
20250624,27.93,-0.11,False,True,False,False,False,sz301011,False
20241024,3.65,18.08,False,False,False,False,False,sz002634,False
20240924,5.42,38.38,False,False,False,True,True,sz300168,False
20240731,5.92,-4.9,False,False,False,False,False,sz300441,False
20250624,52.79,-2.06,False,True,False,False,False,sz301538,False
20240927,4.75,9.68,False,False,False,True,False,sz300126,True
20260224,87.11,-0.64,False,False,False,True,False,sz301196,False
20250702,16.41,14.38,False,False,False,False,False,sz301193,True
20250220,3.23,0.62,False,True,False,False,False,sz200019,False
20260120,52.69,-4.82,False,False,False,True,False,sz301609,True
20240926,24.77,24.06,False,False,False,False,True,sz002851,False
20240930,21.86,1.1,False,False,False,True,False,sz002318,True
20240828,6.04,9.44,False,False,False,True,False,sz000058,True
20240927,3.59,3.34,False,False,False,True,False,sz000825,True
20260227,41.59,-2.52,False,False,False,True,False,sz300911,True
20240930,1304.81,-5.78,False,False,False,True,False,sz399231,True
20240925,3.97,19.66,False,False,False,True,False,sz300217,True
20240927,6.24,8.65,False,False,False,True,False,sz300444,True
20240926,4.12,10.92,False,False,False,False,False,sz002631,False
20240930,3.86,-3.63,False,False,False,True,False,sz002062,True
20240910,3.01,9.3,False,False,False,True,False,sz000571,True
20250905,18.96,-2.37,False,False,False,False,False,sz301320,False
20250904,6.78,-1.33,False,False,False,False,False,sz002999,False
20240927,19.97,14.32,False,False,False,True,False,sz300390,True
20240802,3.06,-20.92,False,False,False,True,False,sz000016,False
20240927,2.71,16.22,False,False,False,True,False,sz300259,True
20240731,1.38,-2.18,False,True,False,True,False,sz200530,True
20241227,3.02,-12.58,False,False,False,False,False,sz002652,False
20240918,18.18,20.46,False,False,False,False,True,sz002001,False
20250627,19.92,-0.75,False,False,False,True,False,sz301077,True
20260305,52.0,-7.63,False,False,False,False,False,sz001238,False
20240821,13.5,-0.52,False,False,False,False,False,sz300469,False
20250624,23.88,8.04,False,False,False,False,False,sz300712,False
20240801,4.96,-13.51,False,False,False,True,False,sz000626,True
20240930,23.83,-1.43,False,False,False,True,False,sz002335,True
20250815,34.26,0.26,False,False,False,True,False,sz301510,True
20250708,8.4,7.86,False,False,False,True,False,sz301039,False
20240930,23.75,-15.75,False,False,False,True,False,sz002832,True
20240926,9.53,-2.73,False,False,False,True,False,sz002186,True
20240930,6.26,-3.99,False,False,False,True,False,sz300140,True
20240809,4.23,-2.6,False,False,False,False,False,sz300427,True
20240927,3420.21,9.02,False,False,False,True,False,sz399401,True
20241024,2.71,14.76,False,False,False,True,False,sz002528,True
20240930,8.56,-6.07,False,False,False,True,False,sz002728,True
20240927,3.53,15.01,False,False,False,True,False,sz300074,True
20250819,14.66,-9.48,False,False,False,False,False,sz002949,False
20240927,8.39,13.95,False,False,False,True,False,sz300513,True
20250725,21.91,-9.36,False,False,False,True,False,sz300846,True
20240912,4.21,23.52,False,False,False,True,True,sz300289,True
20240927,4.16,7.21,False,False,False,True,False,sz002135,True
20240813,4.55,-7.91,False,False,False,False,False,sz002766,False
20250924,16.53,1.88,False,False,False,False,False,sz002907,False
20240731,4.41,-2.95,False,True,False,True,False,sz000088,False
20240903,7.14,0.28,False,False,False,False,False,sz002452,False
20240813,11.1,-7.93,False,False,False,False,False,sz000712,False
20240730,22.12,-6.28,False,True,False,False,False,sz002156,False
20240925,3.01,17.61,False,False,False,True,False,sz300190,True
20240927,1.76,6.25,False,False,False,True,False,sz002431,True
20240731,4.39,-14.58,False,False,False,False,False,sz002682,False
20240927,7.74,14.86,False,False,False,True,False,sz300017,True
