ts_code,breakthrough_date,breakthrough_price,max_drawdown,max_gain,success,final_gain
sz002496,20240930,2.46,21.14,0.0,False,-13.82
sz301529,20250624,30.94,2.62,60.89,True,60.89
sz300599,20240813,5.8,18.79,20.0,True,-15.0
sz002192,20240927,34.27,5.08,19.23,False,3.33
sz000548,20240731,4.23,8.98,0.0,False,-5.91
sz002826,20240731,8.17,7.83,5.38,False,-2.94
sz300966,20251125,21.61,11.43,0.0,False,-7.17
sz301319,20260408,47.2,6.36,44.89,True,44.89
sz300681,20250815,32.02,10.62,2.56,False,-6.0
sz300260,20240930,24.22,9.41,20.07,True,7.89
sz200020,20240904,2.36,6.36,25.0,True,20.34
sz200429,20250923,8.16,0.49,5.15,False,5.15
sz301630,20260116,191.37,9.88,0.0,False,-5.34
sz002572,20240926,14.31,0.0,33.47,True,28.44
