ts_code,breakthrough_date,breakthrough_price,consolidation_amplitude,volatility_shrink_ratio,final_gain,success
sh600708,20240920,1.9,13.1,0.8482,23.16,True
sh600926,20240924,11.64,16.84,2.0666,14.43,False
sh603019,20240731,43.63,22.81,0.7348,-10.29,False
sh603848,20250624,14.87,21.94,0.8837,1.48,False
sh688084,20250911,80.84,55.88,0.8364,8.42,False
sh600138,20240927,10.07,14.71,1.3638,-2.58,False
sh688279,20250818,216.62,25.32,1.0453,-1.25,False
sh688750,20250626,21.0,25.11,0.4383,0.62,False
sh601568,20251107,4.11,12.35,0.3324,0.97,False
sh603300,20240930,5.36,28.59,0.9731,-3.36,False
sh000150,20240927,11670.05,15.51,0.9645,0.14,False
sh688237,20260209,49.85,23.76,1.0971,-0.44,False
sh688037,20260324,159.09,58.59,0.491,5.32,False
sh000819,20240927,4963.64,22.71,0.6596,0.43,False
sh601727,20240925,3.96,15.42,0.8579,16.92,False
sh605277,20250625,15.78,34.79,0.3056,6.34,False
sh688499,20251124,56.13,47.16,0.4493,-2.46,False
sh688303,20250630,21.32,35.02,0.4326,11.26,False
sh688079,20260113,11.98,28.47,0.3895,5.59,False
sh600338,20240926,9.49,23.58,0.5422,9.69,False
sh000857,20240927,9634.05,12.65,1.4439,4.49,False
sh600871,20240731,1.84,15.6,0.6295,1.09,False
sh600796,20240927,4.46,15.6,1.3202,1.57,False
sh603466,20250626,9.76,37.29,0.4343,1.74,False
sh603162,20250702,8.71,24.63,0.2695,-2.87,False
sh600292,20240924,5.1,14.03,1.1332,28.63,True
sh600546,20240930,13.27,35.62,1.2709,-4.22,False
sh600315,20240930,18.57,27.5,3.3704,-8.02,False
sh900929,20240926,0.98,24.06,0.4829,12.2,False
sh688533,20250812,28.55,19.27,0.7341,0.7,False
sh600995,20240815,9.73,24.01,0.2801,-4.11,False
sh603228,20240809,22.98,39.89,1.5617,1.04,False
sh603153,20250711,17.58,9.42,1.0336,0.68,False
sh688678,20250728,22.85,35.74,0.5446,0.22,False
sh601126,20240822,16.14,23.44,0.601,-4.28,False
sh600577,20240924,4.32,40.87,1.0498,29.4,True
sh603266,20240930,17.09,25.7,0.9693,0.0,False
sh688636,20251023,33.39,27.03,0.5349,9.91,False
sh688351,20250625,19.91,26.42,0.7892,-0.6,False
sh600010,20240926,1.52,9.84,1.3293,11.86,False
sh688006,20251217,28.09,44.96,0.7273,5.38,False
sh688655,20260126,20.86,28.82,1.1381,-6.04,False
sh603456,20240927,13.97,22.45,1.0085,5.87,False
sh603131,20240927,14.51,37.85,0.2863,0.48,False
sh600620,20240924,4.96,32.83,0.6268,24.62,True
sh688561,20251020,33.99,31.48,0.8407,2.62,False
sh000003,20240924,240.1,5.37,1.0507,16.83,False
sh600493,20240927,4.6,13.57,1.1702,-0.22,False
sh603657,20251128,37.27,55.62,1.0634,-1.53,False
sh605008,20250821,15.95,19.84,0.9009,-5.33,False
sh603618,20240927,4.6,29.95,0.4525,2.83,False
sh688381,20250624,20.98,31.21,0.5847,3.1,False
sh688248,20251217,43.02,38.18,0.8659,4.14,False
sh688132,20250624,19.02,37.86,2.0174,4.05,False
sh603183,20251124,4.5,18.83,1.0524,2.67,False
sh600273,20240808,6.98,19.77,0.7132,2.15,False
sh603005,20240813,18.98,37.46,0.8136,-2.21,False
sh603878,20241118,6.07,41.15,0.679,5.11,False
sh688098,20260407,10.53,27.45,1.554,-15.0,False
sh688265,20260113,49.44,29.83,0.81,-5.89,False
sh600777,20240828,2.13,33.7,0.5786,-13.62,False
sh600959,20240924,2.85,12.2,0.5939,21.07,True
sh603353,20250908,16.48,21.98,0.5645,-0.3,False
sh601368,20240730,4.36,25.34,0.4981,-2.75,False
sh600917,20240927,5.61,9.46,1.2202,2.14,False
sh603356,20250624,13.44,28.75,0.4313,1.56,False
sh688680,20251107,45.78,27.89,1.8404,0.63,False
sh600895,20240730,19.0,27.95,0.8365,-5.16,False
sh605020,20251105,25.75,27.99,0.6698,6.06,False
sh600215,20241028,6.76,38.42,1.2909,7.39,False
sh688450,20251013,27.87,21.84,1.2612,-0.93,False
sh688203,20251031,13.19,39.22,0.8834,0.53,False
sh688599,20250708,15.75,18.15,1.1604,-2.79,False
sh600425,20240926,3.28,12.61,0.8168,8.23,False
sh600696,20240927,8.59,76.53,0.8904,11.87,False
sh600971,20250924,6.88,13.07,0.7112,0.15,False
sh605339,20250704,16.77,25.14,1.1185,0.66,False
sh601669,20240927,5.05,26.49,4.944,7.12,False
sh601512,20250708,7.32,12.78,0.7228,12.7,False
sh688179,20250630,12.72,39.06,0.4908,0.94,False
sh688379,20251124,45.13,43.25,0.4989,3.59,False
sh603729,20240930,14.85,20.46,1.2938,-6.87,False
sh600038,20240813,40.58,16.62,1.1084,-5.47,False
sh600845,20240930,32.39,16.86,1.0595,-9.63,False
sh688184,20250818,11.06,18.22,0.4871,-2.44,False
sh000863,20240927,1992.75,12.54,0.8299,7.4,False
sh600705,20240924,2.63,19.96,1.2592,54.75,True
sh603135,20250624,9.65,38.54,0.8157,2.38,False
sh603767,20240930,11.71,27.82,0.5984,-3.25,False
sh603386,20251203,13.76,30.39,0.9213,31.83,True
sh600076,20240926,1.71,54.83,0.4054,8.77,False
sh603200,20240930,21.33,25.59,0.4715,-6.8,False
sh688799,20251031,52.08,35.54,1.4739,-7.49,False
sh600511,20240930,33.75,24.35,1.5955,-4.95,False
sh688003,20250729,50.46,35.09,0.5305,-2.5,False
sh688507,20250717,77.8,26.67,1.0242,9.65,False
sh688060,20250624,35.89,22.77,0.5119,1.03,False
sh000987,20240927,3131.2,19.14,0.7302,0.93,False
sh600608,20240925,2.8,41.53,0.3939,-3.21,False
sh600192,20240806,4.53,36.31,0.5933,26.49,True
sh601390,20240930,6.31,25.1,4.3663,2.22,False
sh688549,20250724,7.88,17.17,0.5179,-0.76,False
sh603156,20250625,20.91,18.59,0.9983,-0.29,False
sh688163,20251125,23.14,28.68,0.7554,-0.13,False
sh000130,20240926,11262.03,11.8,2.1458,6.75,False
sh603360,20250716,20.4,23.3,1.9096,-3.19,False
sh600116,20240927,7.01,12.64,1.406,3.57,False
sh603055,20250725,10.23,19.52,0.6343,-5.38,False
sh688219,20250805,12.5,19.68,1.2201,4.8,False
sh603982,20250829,9.16,36.28,0.2179,0.87,False
sh688087,20250722,26.49,19.65,1.412,3.21,False
sh600595,20240930,3.03,27.91,0.6014,-0.66,False
sh688429,20250708,15.02,22.36,0.64,-5.19,False
sh601339,20240930,4.89,27.44,0.4703,4.09,False
sh600241,20240909,5.99,20.72,0.6902,-4.34,False
sh603303,20240801,10.41,28.12,0.4201,3.46,False
sh600388,20240927,11.62,17.45,2.2928,-0.69,False
sh688100,20250630,36.8,23.17,0.6523,-3.34,False
sh688234,20250724,60.71,24.46,0.6986,-2.65,False
sh603037,20240730,9.49,27.43,0.7033,-5.41,False
sh603285,20251201,25.18,37.07,0.3467,-1.87,False
sh600726,20240807,2.12,26.15,0.5689,-2.36,False
sh600375,20240826,4.28,24.32,0.7606,19.11,False
sh601177,20240926,7.34,23.81,0.5045,9.81,False
sh688667,20251124,66.66,24.84,1.5708,-10.53,False
sh600873,20251009,10.83,12.3,1.1595,0.65,False
sh603278,20250717,10.13,29.11,0.3709,0.3,False
sh688300,20250624,45.26,23.4,0.9581,1.88,False
sh688553,20260109,22.0,25.37,1.3714,-4.55,False
sh603699,20240731,15.76,30.71,1.3523,0.13,False
sh600612,20240930,60.81,25.08,1.0519,-9.01,False
sh601139,20240927,6.78,12.01,1.7406,3.98,False
sh688629,20250717,55.09,27.15,0.6182,-7.61,False
sh603236,20251201,94.25,31.72,1.236,-2.73,False
sh688287,20250805,5.22,29.53,0.9033,0.38,False
sh600872,20240930,22.91,35.8,1.156,-5.5,False
sh603161,20251219,13.54,15.91,1.5215,1.18,False
sh605259,20260310,23.27,13.45,1.0756,-2.36,False
sh600545,20240926,1.6,26.96,1.1234,6.25,False
sh600671,20241008,7.58,28.12,0.7773,3.69,False
sh600022,20240731,1.31,15.39,0.416,-1.53,False
sh688363,20251027,53.27,19.85,0.9845,-0.28,False
sh688530,20250710,17.16,15.78,1.1299,-1.46,False
sh688535,20250718,78.9,27.21,2.8197,5.96,False
sh600993,20240731,25.76,23.44,1.2233,3.49,False
sh603918,20240927,11.32,39.51,0.9459,-1.33,False
sh601225,20240830,23.27,21.28,1.2585,-7.99,False
sh600674,20240902,17.32,17.68,0.9331,0.12,False
sh601111,20240805,7.38,11.02,0.6336,-2.44,False
sh688052,20250729,174.0,26.26,0.9514,2.39,False
sh688601,20250624,39.86,30.07,0.7838,0.0,False
sh600489,20240927,13.95,42.75,1.5493,-1.43,False
sh688328,20251125,25.61,29.99,0.8507,1.02,False
sh603778,20240927,3.19,25.62,1.2597,-1.57,False
sh688786,20251124,27.35,30.25,1.6909,0.22,False
sh605168,20250630,29.43,25.92,0.4196,15.39,False
sh603585,20240912,10.84,18.11,1.3241,0.46,False
sh688282,20250926,46.46,30.73,1.3526,34.91,True
sh600877,20240801,11.6,25.2,1.1273,-3.53,False
sh600790,20240924,3.26,7.95,0.9152,15.96,False
sh603081,20240930,10.15,16.57,0.8987,-4.43,False
sh603107,20250716,15.9,9.49,0.9678,-0.5,False
sh601888,20240927,68.88,29.96,1.836,2.11,False
sh000851,20240926,12941.68,10.55,1.3247,10.23,False
sh600839,20240823,4.94,24.18,0.9593,0.0,False
sh688305,20250716,56.76,17.85,0.4128,0.6,False
sh600523,20240801,10.62,29.91,0.7837,-2.83,False
sh603232,20240924,10.93,32.95,1.0508,24.79,True
sh603280,20251121,40.15,33.31,0.7298,5.55,False
sh600170,20240927,2.17,24.73,1.3946,1.84,False
sh688718,20251205,14.51,25.41,0.9563,-7.51,False
sh600590,20240927,4.17,24.17,1.1986,3.36,False
sh000118,20240927,8591.07,15.32,1.2137,2.04,False
sh600459,20240930,14.41,18.61,1.2912,-4.16,False
sh600094,20240802,3.63,55.44,1.4951,-6.33,False
sh601990,20250625,8.15,13.18,0.3535,-2.82,False
sh688586,20250919,10.93,25.72,0.9336,-2.29,False
sh600269,20240819,4.55,12.85,0.9143,-2.64,False
sh603578,20240930,12.48,13.8,1.1496,-5.77,False
sh688128,20251124,28.55,41.47,0.844,1.75,False
sh688401,20260408,53.37,36.67,0.8105,-1.44,False
sh600740,20240927,4.1,19.21,0.907,0.73,False
sh600227,20240911,1.69,46.9,0.5612,-2.96,False
sh603536,20240924,8.75,29.42,1.0853,12.57,False
sh601858,20240927,19.32,20.97,1.3198,4.5,False
sh688166,20260401,50.94,35.59,1.1943,0.47,False
sh601868,20250707,2.23,6.79,0.408,3.13,False
sh603506,20251020,12.98,24.13,1.4336,4.62,False
sh000937,20240822,2661.41,9.14,1.1335,-3.1,False
sh603633,20241008,7.66,41.25,1.0589,-12.14,False
sh688157,20250715,28.83,16.45,0.6647,5.33,False
sh600712,20240806,3.73,25.13,0.5704,-6.7,False
sh688200,20250729,144.29,17.49,1.1352,-0.91,False
sh600088,20240930,16.96,23.44,1.6356,-7.67,False
sh603378,20251016,6.12,22.99,1.9904,1.63,False
sh603799,20240927,26.34,17.12,0.7817,4.67,False
sh603185,20250702,15.29,28.91,0.4699,14.78,False
sh600426,20240930,25.34,32.44,0.7869,-9.23,False
sh603565,20251124,10.26,16.01,0.9637,1.85,False
sh600468,20240930,4.63,19.15,1.6777,-5.18,False
sh603179,20240926,42.18,33.31,1.0752,24.06,True
sh600668,20240801,7.23,23.12,0.4656,0.69,False
sh688529,20250624,17.49,43.4,0.323,1.2,False
sh603202,20260121,96.41,6.9,0.5205,-3.0,False
sh600495,20240919,3.44,15.53,0.8777,1.46,False
sh603882,20250729,31.04,21.15,0.9179,-1.0,False
sh600075,20240903,3.89,14.6,0.5879,-3.86,False
sh600626,20240830,2.86,47.96,0.6259,2.8,False
sh605389,20260313,69.82,27.27,0.813,5.36,False
sh603599,20240930,12.48,20.43,1.6134,-10.02,False
sh603203,20240731,20.57,19.45,1.3952,-6.12,False
sh688357,20251229,34.43,32.51,1.367,-1.68,False
sh603929,20240813,21.14,20.15,1.5946,-7.76,False
sh600016,20240925,3.32,17.5,0.6542,5.72,False
sh600645,20240801,16.72,38.59,0.2916,5.68,False
sh600571,20240925,10.11,23.36,1.6031,17.3,False
sh605117,20250822,57.4,18.04,0.6822,10.7,False
sh688063,20260203,61.64,27.76,0.5024,0.16,False
sh601121,20251218,7.03,23.88,1.269,3.27,False
sh603261,20250702,21.65,37.09,0.5692,-2.59,False
sh600191,20240731,5.03,22.73,0.3567,-1.59,False
sh600825,20240920,4.13,12.97,0.8498,11.87,False
sh600058,20240927,7.16,16.61,1.4255,0.14,False
sh603155,20251031,15.83,31.73,0.2702,11.18,False
sh605090,20260323,39.24,44.85,0.588,3.64,False
sh603150,20250624,32.45,42.09,0.7491,0.0,False
sh600369,20240731,3.82,16.09,0.6587,-3.14,False
sh605268,20260304,11.52,12.4,1.1946,39.5,True
sh688066,20250625,19.14,27.44,0.4297,-0.57,False
sh600327,20240927,3.58,13.77,1.18,13.13,False
sh600640,20240927,10.84,23.32,2.6018,3.04,False
sh688501,20250924,27.77,25.07,0.9758,2.45,False
sh600517,20240924,4.46,12.88,1.3063,32.92,True
sh688656,20260105,156.99,44.83,0.8631,3.83,False
sh603886,20241107,13.2,37.41,0.664,-2.42,False
sh601028,20240923,12.9,43.41,1.0063,10.31,False
sh600623,20240731,6.08,24.56,0.5645,-3.29,False
sh603380,20251201,36.68,51.06,0.8424,-0.71,False
sh000865,20240731,1159.41,12.36,0.62,-2.89,False
sh688182,20250805,28.5,19.77,0.6535,-2.63,False
sh600559,20240926,18.65,18.81,0.9189,9.12,False
sh600843,20240912,7.42,48.8,0.8955,-6.74,False
sh600938,20250626,25.1,19.52,0.9557,-0.32,False
sh601988,20250616,5.27,11.0,0.626,5.31,False
sh600690,20240731,25.28,29.43,1.7784,-7.08,False
sh688418,20250801,29.86,30.89,0.7332,5.63,False
sh600977,20240927,11.24,13.83,1.6744,-2.49,False
sh600759,20241008,2.67,28.57,1.7715,-13.48,False
sh600423,20240927,2.54,20.43,0.7538,-0.79,False
sh000162,20240926,2525.66,12.43,1.2405,15.29,False
sh603049,20260203,53.58,16.46,0.7047,1.66,False
sh600939,20240926,2.44,12.98,0.9565,8.2,False
sh603298,20240926,18.62,29.77,0.6971,2.2,False
sh688152,20250630,46.86,24.0,1.0909,-7.79,False
sh603679,20251128,15.93,19.94,1.5338,-2.39,False
sh601011,20240927,1.96,27.42,0.7465,11.22,False
sh603818,20240930,2.84,36.32,1.0017,-9.51,False
sh600774,20240930,8.02,35.05,0.797,-7.98,False
sh688435,20250711,34.27,18.6,1.0747,1.84,False
sh688686,20251225,127.05,34.3,0.3236,-1.22,False
sh605068,20260105,25.82,33.73,0.5212,0.7,False
sh603350,20250625,34.75,50.0,0.8477,-1.06,False
sh603233,20250923,16.77,10.26,0.7432,-3.7,False
sh688518,20251205,23.4,25.21,0.6752,-3.12,False
sh601208,20240926,7.24,19.81,1.5106,10.36,False
sh900902,20240918,0.12,27.06,0.2494,3.2,False
sh688008,20240304,53.97,37.85,1.8952,-5.15,False
sh688556,20250630,7.18,33.82,0.4535,-0.42,False
sh600617,20240731,2.47,28.82,0.9427,-3.64,False
sh600370,20240926,1.52,28.41,1.4317,4.61,False
sh688662,20250708,38.18,33.12,0.3935,0.68,False
sh688031,20250725,53.69,29.36,1.1941,-0.56,False
sh600027,20241223,5.54,27.78,0.8497,-2.17,False
sh603165,20240926,9.57,20.96,0.6651,5.64,False
sh688366,20250724,54.63,11.13,1.5683,-2.6,False
sh605588,20250718,46.38,21.09,0.5906,2.52,False
sh600313,20240930,6.39,18.85,1.1216,-5.16,False
sh600540,20240927,3.75,12.52,0.8068,1.6,False
sh600814,20240806,5.99,28.73,0.3602,-2.67,False
sh605368,20250722,9.77,9.0,0.414,-1.54,False
sh600113,20240903,7.55,15.85,1.9221,3.05,False
sh601311,20240902,7.41,18.69,0.8059,-3.37,False
sh600689,20240926,7.4,25.1,0.5456,8.38,False
sh603198,20240926,58.76,30.79,0.5817,7.86,False
sh688252,20250625,24.4,33.34,0.4962,-3.48,False
sh603863,20250707,15.07,36.97,0.5968,2.32,False
sh601991,20240930,2.85,31.27,1.5777,-4.21,False
sh000135,20240926,4541.32,10.69,1.0712,16.41,False
sh603986,20240930,88.03,45.3,0.7594,-2.56,False
sh603032,20240911,15.35,40.86,0.7901,-9.64,False
sh603306,20240902,19.25,24.81,0.7391,17.61,False
sh688105,20250630,22.63,24.98,0.5045,-0.35,False
sh603307,20260109,42.55,27.0,0.7953,-4.18,False
sh601008,20240927,3.55,13.26,1.7123,1.97,False
sh600768,20240925,7.66,32.1,0.8471,6.01,False
sh603551,20251031,11.06,24.89,0.6654,-0.54,False
sh000153,20240930,3140.48,15.2,1.2641,-4.48,False
sh601377,20240731,5.18,17.67,0.8233,-3.09,False
sh600222,20240806,4.9,30.57,0.354,-5.11,False
sh601020,20240830,11.56,36.8,0.9376,-9.17,False
sh603648,20260122,10.97,13.27,0.6945,-2.46,False
sh688257,20250624,14.08,25.29,0.7867,3.34,False
sh600745,20240927,29.75,25.47,0.841,4.2,False
sh688583,20251204,92.62,32.62,0.554,-4.18,False
sh600158,20240930,8.14,18.36,1.8125,-4.42,False
sh600358,20240906,3.08,35.47,1.0515,2.6,False
sh688019,20260325,235.22,42.51,0.4606,7.77,False
sh603580,20240730,20.67,70.64,0.378,2.24,False
sh603255,20250624,29.78,42.42,0.3371,4.1,False
sh601969,20240927,6.28,22.32,0.7796,4.78,False
sh605123,20251020,70.34,19.45,1.2343,6.72,False
sh600316,20250409,35.68,40.75,0.7766,3.08,False
sh688057,20251020,12.43,17.72,0.5851,2.98,False
sh600996,20240731,7.68,38.69,0.2929,2.73,False
sh603160,20240731,62.23,22.4,0.8752,-6.75,False
sh605089,20251021,25.64,30.72,1.8981,1.01,False
sh603931,20250630,26.62,38.49,0.6545,-2.97,False
sh600526,20240927,4.01,17.57,1.6136,2.99,False
sh601138,20250625,20.34,38.96,0.6904,0.88,False
sh600188,20240930,15.75,32.44,0.9972,-3.68,False
sh603102,20250904,42.28,13.56,0.5587,9.56,False
sh600568,20240813,1.39,34.95,0.2678,-6.47,False
sh000854,20240927,3661.99,18.51,0.8465,2.1,False
sh600795,20240902,5.14,15.37,1.1327,-7.39,False
sh688005,20250624,22.81,33.78,0.6458,-1.4,False
sh688562,20250905,17.44,21.74,0.9169,2.64,False
sh688331,20260107,91.24,30.63,1.6995,13.26,False
sh688618,20251015,24.35,24.46,1.3723,7.23,False
sh600490,20240920,2.82,29.02,0.8749,6.74,False
sh900936,20240731,0.76,21.19,0.4322,-2.62,False
sh603901,20240930,7.18,24.13,1.2116,-7.79,False
sh000806,20240926,7042.16,10.51,1.3042,13.92,False
sh688028,20250714,22.29,18.2,0.7406,3.59,False
sh600820,20240930,6.22,31.53,2.5375,3.38,False
sh688486,20250820,75.72,24.38,1.434,-3.86,False
sh601958,20240731,10.16,23.22,1.3646,-3.64,False
sh600789,20240730,6.98,52.61,0.2669,28.09,True
sh603098,20240927,8.58,18.77,1.586,-1.28,False
sh688352,20250721,11.52,10.53,1.2116,1.82,False
sh601211,20250303,17.45,16.12,0.4852,1.03,False
sh688701,20260119,9.68,42.25,1.8342,14.98,False
sh600589,20240930,3.38,44.87,2.3959,-1.78,False
sh688266,20250820,105.9,35.39,1.4546,-3.21,False
sh600893,20240925,36.16,21.64,0.7162,15.04,False
sh605488,20250716,32.56,32.38,0.862,-3.59,False
sh603636,20240912,8.62,16.86,0.9139,6.15,False
sh600127,20240903,6.4,16.99,0.9721,-3.44,False
sh601577,20250911,9.39,13.74,1.5284,-5.86,False
sh688228,20250624,58.58,44.48,0.9042,0.12,False
sh603678,20240930,25.03,32.62,1.6689,3.92,False
sh600169,20240926,2.0,13.61,0.6412,11.5,False
sh688131,20260410,75.3,40.64,0.7204,0.27,False
sh600717,20240925,4.36,18.93,1.3144,5.97,False
sh603006,20240930,10.31,22.5,1.2313,-7.86,False
sh601515,20241023,3.19,46.67,1.1152,6.9,False
sh688205,20250729,64.38,66.16,0.6518,4.21,False
sh688456,20260408,56.05,48.24,1.3404,0.82,False
sh600141,20240903,18.67,25.85,0.5875,-6.21,False
sh603337,20240819,25.08,21.49,1.9235,-2.71,False
sh605189,20251212,16.07,38.51,0.8292,-5.23,False
sh688767,20251203,38.99,28.58,1.5349,0.21,False
sh688387,20250711,5.66,11.81,0.5482,0.53,False
sh688729,20260105,25.93,33.48,0.4567,2.93,False
sh600391,20240801,16.22,23.74,1.2359,-0.62,False
sh688119,20251211,4.94,17.54,2.1197,3.64,False
sh688683,20251124,30.1,27.95,0.6344,6.31,False
sh600258,20240926,12.79,16.99,1.1291,1.64,False
sh603060,20240828,7.03,22.13,0.8885,-14.8,False
sh600771,20240930,22.33,25.43,2.4501,-8.33,False
sh600216,20250107,15.2,26.99,0.5273,-0.13,False
sh688630,20251201,117.08,48.76,0.9527,7.57,False
sh000984,20240926,3494.98,12.96,1.4479,14.53,False
sh600322,20240816,1.64,55.4,0.4126,-19.51,False
sh688319,20251124,22.72,49.37,0.5926,12.76,False
sh603680,20240731,7.3,34.53,0.9026,-7.95,False
sh603706,20260122,20.95,18.61,0.4944,2.2,False
sh600846,20240924,7.04,25.77,0.4052,21.16,True
sh688187,20250722,43.98,15.32,0.6829,-0.7,False
sh603136,20251217,12.68,23.27,0.4256,-5.05,False
sh603883,20241104,19.23,54.37,0.6473,0.73,False
sh688334,20251125,18.78,24.75,1.2927,-0.43,False
sh600808,20240926,2.17,17.64,1.4457,5.07,False
sh601696,20250624,10.46,14.29,0.4634,1.24,False
sh600512,20240731,2.11,25.51,0.462,-6.16,False
sh688653,20250724,12.68,11.92,1.6249,1.1,False
sh600288,20240924,7.31,17.15,0.9136,28.59,True
sh688218,20250721,22.4,23.59,0.5137,-1.03,False
sh603388,20241025,2.18,29.15,0.7008,-1.38,False
sh688582,20250805,65.99,16.52,0.3911,-0.3,False
sh600159,20240920,2.45,22.57,0.961,10.2,False
sh605058,20251125,28.77,23.0,1.1898,8.45,False
sh688256,20250725,673.3,36.03,0.6762,2.35,False
sh603606,20240829,46.97,21.14,1.2667,0.98,False
sh600744,20240930,3.37,22.05,1.2788,-5.04,False
sh600117,20240926,2.46,37.27,0.51,3.25,False
sh605016,20251103,20.55,20.82,1.3582,4.82,False
sh000131,20240927,1771.86,15.18,0.9118,12.66,False
sh600470,20240902,4.3,13.15,0.8386,-2.33,False
sh603867,20260119,29.1,35.53,0.5446,-0.07,False
sh600727,20240927,6.68,32.75,0.8195,2.1,False
sh603036,20240930,10.57,17.11,0.7407,2.93,False
sh688466,20260310,19.08,20.73,0.6872,-2.73,False
sh600389,20240927,13.56,23.82,1.1128,-1.33,False
sh688101,20260203,17.0,24.35,0.7537,-0.29,False
sh600594,20240927,3.57,21.37,0.8371,-0.56,False
sh600908,20250929,5.83,12.99,0.871,1.89,False
sh603983,20250804,39.71,41.33,0.4071,4.58,False
sh688286,20250625,69.76,39.79,0.7066,0.24,False
sh603237,20250825,18.1,19.47,0.724,-0.94,False
sh603103,20250905,16.72,20.04,0.7784,6.52,False
sh688628,20250724,34.78,13.04,0.7785,-1.67,False
sh900906,20240816,0.12,47.82,0.5349,-5.65,False
sh600613,20240927,5.67,19.67,0.8512,-0.18,False
sh688552,20250910,33.43,44.83,2.0795,6.94,False
sh600189,20240924,7.43,26.19,0.6435,18.17,False
sh603279,20250723,16.04,15.57,2.5198,-3.62,False
sh688035,20251215,48.2,42.88,0.8769,2.41,False
sh900948,20240830,1.62,10.32,0.5082,0.0,False
sh688605,20250818,63.94,16.71,0.369,4.52,False
sh600810,20240926,6.75,17.63,1.2409,3.26,False
sh605258,20251020,31.18,20.91,1.3124,10.87,False
sh600295,20240930,9.67,26.22,0.7482,-5.89,False
sh600225,20240924,2.17,35.42,1.5776,21.2,True
sh605169,20260303,15.37,13.64,1.9468,-10.67,False
sh688787,20250624,102.83,39.87,0.5223,-3.92,False
sh603398,20250912,6.98,43.93,1.3286,6.73,False
sh688053,20251205,32.54,27.3,0.2693,11.99,False
sh600312,20241119,18.21,28.51,1.2362,-6.7,False
sh600675,20240924,2.71,16.57,0.9891,20.66,True
sh600026,20240731,14.97,31.08,1.0568,-4.01,False
sh603919,20240927,19.5,22.65,1.5224,-4.31,False
sh600992,20240913,14.27,37.15,0.7723,3.5,False
sh605589,20251028,29.97,24.46,2.6381,-10.94,False
sh600838,20240906,6.24,23.79,1.1244,5.93,False
sh603106,20251021,10.19,40.27,0.6197,0.39,False
sh688519,20251222,65.65,41.87,0.509,27.45,True
sh600876,20240930,10.58,21.67,2.4167,-4.35,False
sh600458,20240930,10.52,17.56,1.1888,-7.7,False
sh000119,20240927,3185.01,13.01,1.2162,4.9,False
sh688083,20250729,65.55,17.25,1.0081,1.66,False
sh688719,20250905,38.3,34.42,1.2048,6.66,False
sh600416,20240927,10.84,18.5,0.7913,4.98,False
sh603801,20250709,10.99,20.85,0.5235,-6.82,False
sh688757,20251021,27.89,36.77,0.5702,9.68,False
sh603987,20240927,6.57,14.72,0.8511,0.46,False
sh688230,20251124,65.86,39.05,0.7235,5.24,False
sh600171,20250725,34.95,16.69,0.9132,-1.69,False
sh603660,20240927,5.56,24.79,0.8933,9.53,False
sh600722,20240927,4.13,10.95,0.919,0.48,False
sh600226,20240930,2.27,16.81,1.1749,-7.05,False
sh603050,20240930,17.29,38.61,0.679,-9.31,False
sh600741,20240910,14.83,19.31,2.7323,2.83,False
sh688253,20250724,32.41,16.79,0.514,-0.99,False
sh603602,20250819,16.01,14.67,0.7888,1.19,False
sh603579,20241008,14.7,32.31,1.4111,-12.99,False
sh600095,20240805,7.14,20.58,0.6939,-12.18,False
sh603365,20250904,17.01,23.09,0.7718,-0.12,False
sh688156,20260119,19.26,34.29,0.6569,0.52,False
sh600444,20240730,12.68,37.21,0.9265,14.98,False
sh603355,20240930,22.59,14.13,0.908,-0.44,False
sh600123,20240926,8.9,24.01,0.7516,6.18,False
