ts_code,trade_date,close,pe,pb,ps,total_mv,circ_mv
000001.SZ,20110909,16.48,13.4366,1.2558,4.6849,8443281.4856,5117631.0915
000001.SZ,20110908,16.57,13.5099,1.2627,4.7105,8489391.6393,5145579.3195
000001.SZ,20110907,16.66,13.5833,1.2695,4.7361,8535501.7931,5173527.5476
000001.SZ,20110906,16.36,13.3387,1.2467,4.6508,8381801.2806,5080366.7874
000001.SZ,20110905,16.45,13.4121,1.2535,4.6764,8427911.4343,5108315.0154
000001.SZ,20110901,16.93,13.8034,1.2901,4.8128,8673832.2543,5257372.2317
000001.SZ,20110831,16.85,13.7382,1.284,4.7901,8632845.451,5232529.3623
000001.SZ,20110830,16.68,13.5996,1.2711,4.7418,8545748.4939,5179738.2649
000001.SZ,20110829,16.72,13.6322,1.2741,4.7531,8566241.8956,5192159.6996
000001.SZ,20110826,17.38,14.1703,1.3244,4.9408,8904383.023,5397113.3719
000001.SZ,20110825,17.34,14.1377,1.3214,4.9294,8883889.6213,5384691.9372
000001.SZ,20110824,16.39,13.3632,1.249,4.6593,8397171.3318,5089682.8634
000001.SZ,20110823,16.64,13.567,1.268,4.7304,8525255.0922,5167316.8302
000001.SZ,20110822,16.42,13.3876,1.2513,4.6679,8412541.3831,5098998.9394
000001.SZ,20110819,16.6,13.5344,1.265,4.719,8504761.6906,5154895.3955
000001.SZ,20110818,16.73,13.6404,1.2749,4.756,8571365.246,5195265.0583
000001.SZ,20110816,17.05,13.9013,1.2993,4.847,8735312.4593,5294636.5358
000001.SZ,20110815,17.13,13.9665,1.3054,4.8697,8776299.2626,5319479.4051
000001.SZ,20110812,16.64,13.567,1.268,4.7304,8525255.0922,5167316.8302
000001.SZ,20110811,16.43,13.3958,1.252,4.6707,8417664.7335,5102104.2981
000001.SZ,20110810,16.09,13.1186,1.2261,4.574,8243470.8193,4996522.1032
000001.SZ,20110809,16.03,13.0697,1.2215,4.557,8212730.7168,4977889.9512
000001.SZ,20110808,16.0,13.0452,1.2192,4.5485,8197360.6656,4968573.8752
000001.SZ,20110805,16.3,13.2898,1.2421,4.6337,8351061.1781,5061734.6354
000001.SZ,20110804,16.89,9.3672,1.6373,3.2661,5886188.244,5244950.5251
000001.SZ,20110803,16.86,9.3506,1.6344,3.2603,5875733.2027,5235634.4495
000001.SZ,20110802,17.0,9.4282,1.648,3.2873,5924523.3954,5279109.4687
000001.SZ,20110801,17.2,9.5391,1.6674,3.326,5994223.6706,5341216.6389
000001.SZ,20110729,17.34,9.6168,1.6809,3.3531,6043013.8633,5384691.6581
000001.SZ,20110728,16.85,9.345,1.6334,3.2583,5872248.189,5232529.091
000001.SZ,20110727,17.18,9.5281,1.6654,3.3221,5987253.6431,5335005.9219
000001.SZ,20110726,17.23,9.5558,1.6703,3.3318,6004678.7119,5350532.7145
000001.SZ,20110725,16.87,9.3561,1.6354,3.2622,5879218.2165,5238739.8081
000001.SZ,20110722,17.21,9.5447,1.6683,3.3279,5997708.6844,5344321.9974
000001.SZ,20110721,17.18,9.5281,1.6654,3.3221,5987253.6431,5335005.9219
000001.SZ,20110720,17.54,9.7277,1.7003,3.3918,6112714.1385,5446798.8283
000001.SZ,20110719,17.54,9.7277,1.7003,3.3918,6112714.1385,5446798.8283
000001.SZ,20110718,17.94,9.9496,1.7391,3.4691,6252114.689,5571013.1687
000001.SZ,20110715,17.99,9.9773,1.744,3.4788,6269539.7578,5586539.9613
000001.SZ,20110714,17.58,9.7499,1.7042,3.3995,6126654.1936,5459220.2623
000001.SZ,20110713,17.54,9.7277,1.7003,3.3918,6112714.1385,5446798.8283
000001.SZ,20110712,17.0,9.4282,1.648,3.2873,5924523.3954,5279109.4687
000001.SZ,20110711,17.4,9.6501,1.6868,3.3647,6063923.9459,5403323.8091
000001.SZ,20110708,17.52,9.7166,1.6984,3.3879,6105744.111,5440588.1113
000001.SZ,20110707,17.29,9.5891,1.6761,3.3434,6025588.7945,5369164.8655
000001.SZ,20110706,17.24,9.5613,1.6713,3.3337,6008163.7257,5353638.073
000001.SZ,20110705,17.4,9.6501,1.6868,3.3647,6063923.9459,5403323.8091
000001.SZ,20110704,17.55,9.7333,1.7013,3.3937,6116199.1523,5449904.1868
000001.SZ,20110701,16.93,9.3894,1.6412,3.2738,5900128.2991,5257371.9591
000001.SZ,20110630,17.07,9.467,1.6548,3.3009,5948918.4917,5300846.9783
000001.SZ,20110629,16.63,9.223,1.6121,3.2158,5795577.8862,5164211.2038
000001.SZ,20110628,17.04,9.4504,1.6519,3.2951,5938463.4504,5291530.9027
000001.SZ,20110627,17.09,9.4781,1.6567,3.3047,5955888.5193,5307057.6953
000001.SZ,20110624,16.99,9.4227,1.647,3.2854,5921038.3816,5276004.1102
000001.SZ,20110623,16.6,9.2064,1.6092,3.21,5785122.8449,5154895.1283
000001.SZ,20110622,16.26,9.0178,1.5763,3.1442,5666632.377,5049312.9389
000001.SZ,20110621,16.28,9.0289,1.5782,3.1481,5673602.4045,5055523.6559
000001.SZ,20110620,16.02,8.8847,1.553,3.0978,5582992.0467,4974784.3346
000001.SZ,20110617,15.89,8.8126,1.5404,3.0727,5537686.8678,4934414.674
000001.SZ,20110616,15.97,8.857,1.5481,3.0882,5565566.9779,4959257.5421
000001.SZ,20110615,16.26,9.0178,1.5763,3.1442,5666632.377,5049312.9389
000001.SZ,20110614,16.51,9.1565,1.6005,3.1926,5753757.7211,5126946.9017
000001.SZ,20110613,16.31,9.0456,1.5811,3.1539,5684057.4458,5064839.7314
000001.SZ,20110610,16.53,9.1676,1.6024,3.1964,5760727.7486,5133157.6187
000001.SZ,20110609,16.55,9.1787,1.6044,3.2003,5767697.7761,5139368.3357
000001.SZ,20110608,16.69,9.2563,1.6179,3.2274,5816487.9688,5182843.3549
000001.SZ,20110607,16.85,9.345,1.6334,3.2583,5872248.189,5232529.091
000001.SZ,20110603,16.71,9.2674,1.6199,3.2313,5823457.9963,5189054.0719
000001.SZ,20110602,16.7,9.2618,1.6189,3.2293,5819972.9825,5185948.7134
000001.SZ,20110601,17.43,9.6667,1.6897,3.3705,6074378.9872,5412639.8847
000001.SZ,20110531,17.66,9.7943,1.712,3.415,6154534.3037,5484063.1304
000001.SZ,20110530,17.57,9.7443,1.7032,3.3976,6123169.1798,5456114.9038
000001.SZ,20110527,17.6,9.761,1.7062,3.4034,6133624.2211,5465430.9794
000001.SZ,20110526,17.79,9.8664,1.7246,3.4401,6199839.4826,5524432.7911
000001.SZ,20110524,18.16,10.0716,1.7604,3.5116,6328784.9918,5639331.056
000001.SZ,20110523,17.9,9.9274,1.7352,3.4614,6238174.634,5558591.7347
000001.SZ,20110520,18.34,10.1714,1.7779,3.5465,6391515.2395,5695227.5092
000001.SZ,20110519,17.93,9.944,1.7381,3.4672,6248629.6753,5567907.8102
000001.SZ,20110518,18.11,10.0438,1.7556,3.502,6311359.923,5623804.2634
000001.SZ,20110517,17.86,9.9052,1.7314,3.4536,6224234.5789,5546170.3006
000001.SZ,20110516,17.15,9.5114,1.6625,3.3163,5976798.6018,5325689.8464
000001.SZ,20110513,17.67,9.7998,1.7129,3.4169,6158019.3175,5487168.4889
000001.SZ,20110506,17.54,9.7277,1.7003,3.3918,6112714.1385,5446798.8283
000001.SZ,20110505,17.73,9.8331,1.7188,3.4285,6178929.4,5505800.64
000001.SZ,20110504,17.86,9.9052,1.7314,3.4536,6224234.5789,5546170.3006
000001.SZ,20110503,18.22,10.1048,1.7663,3.5232,6349695.0744,5657963.207
000001.SZ,20110429,18.2,10.0937,1.7643,3.5194,6342725.0468,5651752.49
000001.SZ,20110428,18.62,10.3267,1.805,3.6006,6489095.6248,5782177.5475
000001.SZ,20110427,18.28,10.1381,1.7721,3.5349,6370605.1569,5676595.3581
000001.SZ,20110426,18.42,10.2158,1.9155,3.5619,6419395.3496,5720070.3773
000001.SZ,20110425,18.08,10.0272,1.8801,3.4962,6300904.8817,5614488.1879
000001.SZ,20110422,17.86,9.9052,1.8573,3.4536,6224234.5789,5546170.3006
000001.SZ,20110421,18.12,10.0494,1.8843,3.5039,6314844.9367,5626909.6219
000001.SZ,20110420,18.07,10.0216,1.8791,3.4942,6297419.8679,5611382.8294
000001.SZ,20110419,18.43,10.2213,1.9165,3.5639,6422880.3634,5723175.7358
000001.SZ,20110418,18.87,10.4653,1.9623,3.6489,6576220.9689,5859811.5103
000001.SZ,20110415,18.73,10.3877,1.9477,3.6219,6527430.7762,5816336.4911
000001.SZ,20110414,18.19,10.0882,1.8916,3.5174,6339240.0331,5648647.1315
000001.SZ,20110413,18.05,10.0106,1.877,3.4904,6290449.8404,5605172.1124
000001.SZ,20110412,17.06,9.4615,1.7741,3.2989,5945433.478,5297741.6198
000001.SZ,20110411,17.03,9.4449,1.771,3.2931,5934978.4367,5288425.5442
000001.SZ,20110408,17.17,9.5225,1.7855,3.3202,5983768.6294,5331900.5634
000001.SZ,20110407,17.2,9.5391,1.7886,3.326,5994223.6706,5341216.6389
000001.SZ,20110406,17.0,9.4282,1.7678,3.2873,5924523.3954,5279109.4687
000001.SZ,20110401,16.57,9.1897,1.7231,3.2042,5774667.8036,5145579.0527
000001.SZ,20110331,16.08,8.918,1.6722,3.1094,5603902.1293,4993416.4857
000001.SZ,20110330,16.38,9.0844,1.7034,3.1674,5708452.5422,5086577.241
000001.SZ,20110329,16.5,9.1509,1.7158,3.1906,5750272.7073,5123841.5432
000001.SZ,20110328,16.33,9.0566,1.6982,3.1578,5691027.4733,5071050.4485
000001.SZ,20110325,16.26,9.0178,1.6909,3.1442,5666632.377,5049312.9389
000001.SZ,20110324,15.98,8.8625,1.6618,3.0901,5569051.9917,4962362.9006
000001.SZ,20110323,16.1,8.9291,1.6742,3.1133,5610872.1568,4999627.2027
000001.SZ,20110322,16.01,8.8792,1.6649,3.0959,5579507.033,4971678.9761
000001.SZ,20110321,15.77,8.7461,1.6399,3.0495,5495866.7027,4897150.3718
000001.SZ,20110318,15.83,8.7793,1.6462,3.0611,5516776.7852,4915782.5229
000001.SZ,20110317,15.71,8.7128,1.6337,3.0379,5474956.6201,4878518.2208
000001.SZ,20110316,15.95,8.8459,1.6586,3.0843,5558596.9504,4953046.825
000001.SZ,20110315,15.84,8.7849,1.6472,3.063,5520261.799,4918887.8814
000001.SZ,20110314,16.17,8.9679,1.6815,3.1268,5635267.2532,5021364.7123
000001.SZ,20110311,16.05,8.9014,1.669,3.1036,5593447.088,4984100.4102
000001.SZ,20110310,16.25,9.0123,1.6898,3.1423,5663147.3633,5046207.5804
000001.SZ,20110309,16.69,9.2563,1.7356,3.2274,5816487.9688,5182843.3549
000001.SZ,20110308,16.65,9.2341,1.7314,3.2197,5802547.9137,5170421.9208
000001.SZ,20110307,16.74,9.284,1.7408,3.2371,5833913.0376,5198370.1474
000001.SZ,20110304,16.68,9.2508,1.7346,3.2255,5813002.955,5179737.9963
000001.SZ,20110303,16.4,9.0955,1.7054,3.1713,5715422.5697,5092787.958
000001.SZ,20110302,16.18,8.9735,1.6826,3.1288,5638752.2669,5024470.0708
000001.SZ,20110301,16.04,8.8958,1.668,3.1017,5589962.0742,4980995.0516
000001.SZ,20110228,15.93,8.8348,1.6566,3.0804,5551626.9229,4946836.108
000001.SZ,20110225,15.89,8.8126,1.6524,3.0727,5537686.8678,4934414.674
000001.SZ,20110224,15.56,10.7791,1.687,3.5877,5422681.4137,4831951.9887
000001.SZ,20110223,15.58,10.793,1.6892,3.5924,5429651.4412,4838162.7239
000001.SZ,20110222,15.47,10.7168,1.6772,3.567,5391316.2898,4804003.6803
000001.SZ,20110221,15.97,11.0631,1.7314,3.6823,5565566.9779,4959272.0604
000001.SZ,20110218,15.98,11.0701,1.7325,3.6846,5569051.9917,4962377.428
000001.SZ,20110217,15.98,11.0701,1.7325,3.6846,5569051.9917,4962377.428
000001.SZ,20110216,15.88,11.0008,1.7217,3.6615,5534201.8541,4931323.752
000001.SZ,20110215,15.82,10.9592,1.7152,3.6477,5513291.7715,4912691.5464
000001.SZ,20110214,16.0,11.0839,1.7347,3.6892,5576022.0192,4968588.1632
000001.SZ,20110211,15.5,10.7376,1.6805,3.5739,5401771.3311,4813319.7831
000001.SZ,20110210,15.45,10.7029,1.6751,3.5624,5384346.2623,4797792.9451
000001.SZ,20110209,15.25,10.5644,1.6534,3.5163,5314645.9871,4735685.5931
000001.SZ,20110201,15.44,10.696,1.674,3.5601,5380861.2485,4794687.5775
000001.SZ,20110131,15.31,10.6059,1.6599,3.5301,5335556.0696,4754317.7987
000001.SZ,20110128,15.2,10.5297,1.648,3.5047,5297220.9182,4720158.755
000001.SZ,20110127,15.33,10.6198,1.6621,3.5347,5342526.0971,4760528.5339
000001.SZ,20110126,15.26,10.5713,1.6545,3.5186,5318131.0008,4738790.9607
000001.SZ,20110125,15.17,10.5089,1.6447,3.4978,5286765.877,4710842.6522
000001.SZ,20110124,15.05,10.4258,1.6317,3.4702,5244945.7118,4673578.241
000001.SZ,20110121,15.15,10.4951,1.6425,3.4932,5279795.8494,4704631.917
000001.SZ,20110120,14.92,10.3358,1.6176,3.4402,5199640.5329,4633208.4622
000001.SZ,20110119,15.49,10.7306,1.6794,3.5716,5398286.3173,4810214.4155
000001.SZ,20110118,15.34,10.6267,1.6631,3.537,5346011.1109,4763633.9015
000001.SZ,20110117,15.38,10.6544,1.6675,3.5462,5359951.166,4776055.3719
000001.SZ,20110114,15.99,11.077,1.7336,3.6869,5572537.0054,4965482.7956
000001.SZ,20110113,16.34,11.3195,1.7716,3.7676,5694512.4871,5074170.6617
000001.SZ,20110112,16.4,11.361,1.7781,3.7814,5715422.5697,5092802.8673
000001.SZ,20110111,16.19,11.2155,1.7553,3.733,5642237.2807,5027590.1476
000001.SZ,20110110,15.98,11.0701,1.7325,3.6846,5569051.9917,4962377.428
000001.SZ,20110107,16.41,11.368,1.7791,3.7837,5718907.5834,5095908.2349
000001.SZ,20110106,15.81,10.9523,1.7141,3.6454,5509806.7577,4909586.1788
000001.SZ,20110105,15.93,11.0354,1.7271,3.6731,5551626.9229,4946850.59
000001.SZ,20110104,16.02,11.0978,1.7369,3.6938,5582992.0467,4974798.8984
000001.SZ,20101231,15.79,10.9384,1.7119,3.6408,5502836.7302,4903375.4436
000001.SZ,20101230,15.67,10.8553,1.6989,3.6131,5461016.5651,4866111.0323
000001.SZ,20101229,15.77,10.9246,1.7098,3.6362,5495866.7027,4897164.7084
000001.SZ,20101228,15.95,11.0493,1.7293,3.6777,5558596.9504,4953061.3252
000001.SZ,20101227,16.07,11.1324,1.7423,3.7053,5600417.1155,4990325.7364
000001.SZ,20101224,16.44,11.3887,1.7824,3.7907,5729362.6247,5105224.3377
000001.SZ,20101222,16.23,11.2433,1.7596,3.7422,5656177.3357,5040011.618
000001.SZ,20101221,16.57,11.4788,1.7965,3.8206,5774667.8036,5145594.1165
000001.SZ,20101220,16.13,11.174,1.7488,3.7192,5621327.1981,5008957.942
000001.SZ,20101217,16.35,11.3264,1.7726,3.7699,5697997.5009,5077276.0293
000001.SZ,20101216,16.45,11.3957,1.7835,3.793,5732847.6385,5108329.7053
000001.SZ,20101215,16.59,11.4926,1.7987,3.8252,5781637.8312,5151804.8517
000001.SZ,20101214,16.54,11.458,1.7932,3.8137,5764212.7623,5136278.0137
000001.SZ,20101213,16.62,11.5134,1.8019,3.8322,5792092.8724,5161120.9545
000001.SZ,20101210,16.34,11.3195,1.7716,3.7676,5694512.4871,5074170.6617
000001.SZ,20101209,16.21,11.2294,1.7575,3.7376,5649207.3082,5033800.8828
000001.SZ,20101208,16.49,11.4234,1.7878,3.8022,5746787.6935,5120751.1757
000001.SZ,20101207,16.73,11.5896,1.8138,3.8575,5830428.0238,5195279.9981
000001.SZ,20101206,16.74,11.5966,1.8149,3.8598,5833913.0376,5198385.3657
000001.SZ,20101203,16.57,11.4788,1.7965,3.8206,5774667.8036,5145594.1165
000001.SZ,20101202,16.51,11.4372,1.79,3.8068,5753757.7211,5126961.9109
000001.SZ,20101201,16.49,11.4234,1.7878,3.8022,5746787.6935,5120751.1757
000001.SZ,20101130,16.39,11.3541,1.777,3.7791,5711937.5559,5089697.4997
000001.SZ,20101129,16.72,11.5827,1.8128,3.8552,5826943.0101,5192174.6305
000001.SZ,20101126,16.69,11.5619,1.8095,3.8483,5816487.9688,5182858.5277
000001.SZ,20101125,16.95,11.742,1.8377,3.9082,5907098.3266,5263598.0854
000001.SZ,20101124,16.76,11.6104,1.8171,3.8644,5840883.0651,5204596.101
000001.SZ,20101123,16.55,11.4649,1.7943,3.816,5767697.7761,5139383.3813
000001.SZ,20101122,16.68,11.555,1.8084,3.846,5813002.955,5179753.1601
000001.SZ,20101119,17.01,11.7836,1.8442,3.9221,5928008.4092,5282230.291
000001.SZ,20101118,17.18,11.9014,1.8626,3.9613,5987253.6431,5335021.5402
000001.SZ,20101117,16.8,11.6381,1.8214,3.8737,5854823.1202,5217017.5714
000001.SZ,20101116,16.7,11.5688,1.8106,3.8506,5819972.9825,5185963.8953
000001.SZ,20101115,17.31,11.9914,1.8767,3.9913,6032558.822,5375391.3191
000001.SZ,20101112,17.19,11.9083,1.8637,3.9636,5990738.6569,5338126.9078
000001.SZ,20101111,18.44,12.7742,1.9992,4.2518,6426365.3771,5726297.8581
000001.SZ,20101110,18.13,12.5595,1.9656,4.1803,6318329.9505,5630031.4624
000001.SZ,20101109,18.65,12.9197,2.022,4.3002,6499550.6661,5791510.5777
000001.SZ,20101108,19.14,13.2591,2.0751,4.4132,6670316.3405,5943673.5902
000001.SZ,20101105,18.93,13.1137,2.0524,4.3648,6597131.0515,5878460.8706
000001.SZ,20101104,18.92,13.1067,2.0513,4.3625,6593646.0377,5875355.503
000001.SZ,20101103,19.05,13.1968,2.0654,4.3925,6638951.2166,5915725.2818
000001.SZ,20101102,18.66,12.9266,2.0231,4.3025,6503035.6799,5794615.9453
000001.SZ,20101101,18.57,12.8643,2.0133,4.2818,6471670.556,5766667.6369
000001.SZ,20101029,18.41,12.7534,1.996,4.2449,6415910.3358,5716981.7553
000001.SZ,20101028,18.77,13.0028,2.035,4.3279,6541370.8313,5828774.989
000001.SZ,20101027,18.56,12.8574,1.7328,4.2795,6468185.5423,5763562.2693
000001.SZ,20101026,18.66,12.9266,1.7421,4.3025,6503035.6799,5794615.9453
000001.SZ,20101025,18.91,13.0998,1.7655,4.3602,6590161.0239,5872250.1354
000001.SZ,20101022,18.52,12.8296,1.729,4.2703,6454245.4872,5751140.7989
000001.SZ,20101021,18.85,13.0582,1.7599,4.3463,6569250.9414,5853617.9298
000001.SZ,20101020,19.47,13.4878,1.8177,4.4893,6785321.7946,6046150.7211
000001.SZ,20101019,19.55,13.5432,1.8252,4.5077,6813201.9047,6070993.6619
000001.SZ,20101018,19.17,13.2799,1.7897,4.4201,6680771.3818,5952989.693
000001.SZ,20101015,19.15,13.2661,1.7879,4.4155,6673801.3542,5946778.9578
000001.SZ,20101014,18.34,12.7049,1.7122,4.2287,6391515.2395,5695244.1821
000001.SZ,20101013,18.54,12.8435,1.7309,4.2749,6461215.5147,5757351.5341
000001.SZ,20101012,17.97,12.4486,1.6777,4.1434,6262569.7303,5580345.5808
000001.SZ,20101011,18.04,12.4971,1.6842,4.1596,6286964.8266,5602083.154
000001.SZ,20101008,17.22,11.9291,1.6077,3.9705,6001193.6982,5347443.0106
000001.SZ,20100929,16.22,11.2363,1.5143,3.7399,5652692.322,5036906.2504
000001.SZ,20100928,16.26,11.264,1.518,3.7492,5666632.377,5049327.7209
000001.SZ,20100927,16.69,11.5619,1.5582,3.8483,5816487.9688,5182858.5277
000001.SZ,20100921,16.61,11.5065,1.5507,3.8299,5788607.8587,5158015.5869
000001.SZ,20100920,16.7,11.5688,1.5591,3.8506,5819972.9825,5185963.8953
000001.SZ,20100917,16.65,11.5342,1.5545,3.8391,5802547.9137,5170437.0573
000001.SZ,20100916,16.63,11.5204,1.9051,3.8345,5795577.8862,5164226.3221
000001.SZ,20100915,16.92,11.7213,1.9383,3.9013,5896643.2853,5254281.9826
000001.SZ,20100914,17.18,11.9014,1.9681,3.9613,5987253.6431,5335021.5402
000001.SZ,20100913,17.09,11.839,1.9578,3.9405,5955888.5193,5307073.2318
000001.SZ,20100910,17.2,11.9152,1.9704,3.9659,5994223.6706,5341232.2754
000001.SZ,20100909,17.22,11.9291,1.9727,3.9705,6001193.6982,5347443.0106
000001.SZ,20100908,17.65,12.227,2.022,4.0697,6151049.2899,5480973.8175
000001.SZ,20100907,18.04,12.4971,2.0666,4.1596,6286964.8266,5602083.154
000001.SZ,20100906,18.2,12.608,2.085,4.1965,6342725.0468,5651769.0356
000001.SZ,20100903,17.76,12.3032,2.0346,4.095,6189384.4413,5515132.8612
000001.SZ,20100902,18.19,12.601,2.0838,4.1942,6339240.0331,5648663.668
000001.SZ,20100629,17.51,10.8088,2.4594,3.5976,5437614.5173,5437502.8262
000001.SZ,20100628,18.49,11.4137,2.597,3.799,5741947.0259,5741829.0838
000001.SZ,20100625,18.11,11.1792,2.5436,3.7209,5623940.543,5295570.9303
000001.SZ,20100624,18.53,11.4384,2.6026,3.8072,5754368.761,5418383.7293
000001.SZ,20100623,18.35,11.3273,2.5773,3.7702,5698470.9533,5365749.6726
000001.SZ,20100622,18.53,11.4384,2.6026,3.8072,5754368.761,5418383.7293
000001.SZ,20100621,18.3,11.2965,2.5703,3.7599,5682943.7845,5351129.1013
000001.SZ,20100618,17.32,10.6915,2.4327,3.5586,5378611.2758,5064565.9035
000001.SZ,20100611,17.15,10.5866,2.4088,3.5237,5325818.9018,5014855.961
000001.SZ,20100610,17.11,10.5619,2.4032,3.5154,5313397.1668,5003159.504
000001.SZ,20100609,17.67,10.9076,2.4818,3.6305,5487301.4575,5166909.9027
000001.SZ,20100608,16.7,10.3088,2.3456,3.4312,5186074.3825,4883270.8192
000001.SZ,20100607,16.91,10.4384,2.3751,3.4744,5251288.4915,4944677.2187
000001.SZ,20100604,17.3,10.6792,2.4299,3.5545,5372400.4083,5058717.675
000001.SZ,20100603,17.22,10.6298,2.4186,3.538,5347556.9382,5035324.7609
000001.SZ,20100602,17.23,10.636,2.42,3.5401,5350662.3719,5038248.8751
000001.SZ,20100601,17.3,10.6792,2.4299,3.5545,5372400.4083,5058717.675
000001.SZ,20100531,17.51,10.8088,2.4594,3.5976,5437614.5173,5120124.0745
000001.SZ,20100528,18.08,11.1607,2.5394,3.7147,5614624.2417,5286798.5875
000001.SZ,20100527,18.07,11.1545,2.538,3.7127,5611518.8079,5283874.4732
000001.SZ,20100526,17.9,11.0495,2.5141,3.6778,5558726.434,5234164.5308
000001.SZ,20100525,17.79,10.9816,2.4987,3.6552,5524566.6626,5201999.2739
000001.SZ,20100524,18.39,11.352,2.583,3.7784,5710892.6883,5377446.1297
000001.SZ,20100521,17.82,11.0002,2.5029,3.6613,5533882.9639,5210771.6167
000001.SZ,20100520,17.55,10.8335,2.465,3.6058,5450036.2523,5131820.5316
000001.SZ,20100519,17.76,10.9631,2.4945,3.649,5515250.3613,5193226.9311
000001.SZ,20100518,17.97,11.0928,2.524,3.6921,5580464.4703,5254633.3306
000001.SZ,20100517,17.43,10.7594,2.4481,3.5812,5412771.0472,5096731.1604
000001.SZ,20100514,18.35,11.3273,2.5773,3.7702,5698470.9533,5365749.6726
000001.SZ,20100513,18.68,11.531,2.6237,3.838,5800950.2674,5462245.4433
000001.SZ,20100512,18.11,11.1792,2.5436,3.7209,5623940.543,5295570.9303
000001.SZ,20100511,17.47,10.7841,2.4537,3.5894,5425192.7822,5108427.6175
000001.SZ,20100510,18.43,11.3767,2.5886,3.7867,5723314.4234,5389142.5867
000001.SZ,20100507,18.26,11.2718,2.5647,3.7517,5670522.0494,5339432.6442
000001.SZ,20100506,18.4,11.3582,2.5844,3.7805,5713998.1221,5380370.2439
000001.SZ,20100505,19.9,12.2841,2.7951,4.0887,6179813.1864,5818987.3834
000001.SZ,20100504,20.0,12.3459,2.8091,4.1092,6210867.524,5848228.526
000001.SZ,20100430,20.56,12.6915,2.8878,4.2243,6384771.8147,6011978.9247
000001.SZ,20100429,20.17,12.4508,2.833,4.1442,6263659.898,5897938.4685
000001.SZ,20100428,20.14,12.4323,3.0554,4.138,6254343.5967,5889166.1257
000001.SZ,20100427,19.85,12.2533,3.0114,4.0784,6164286.0176,5804366.8121
000001.SZ,20100426,19.94,12.3088,3.0251,4.0969,6192234.9214,5830683.8404
000001.SZ,20100423,20.16,12.4446,3.0585,4.1421,6260554.4642,5895014.3542
000001.SZ,20100422,19.59,12.0928,2.972,4.025,6083544.7398,5728339.8412
000001.SZ,20100421,20.13,12.4261,3.0539,4.1359,6251238.1629,5886242.0114
000001.SZ,20100420,19.77,12.2039,2.9993,4.062,6139442.5475,5780973.898
000001.SZ,20100419,20.08,12.3952,3.0463,4.1257,6235710.9941,5871621.4401
000001.SZ,20100416,22.01,13.5866,3.3391,4.5222,6835059.7102,6435975.4929
000001.SZ,20100415,22.4,13.8274,3.3983,4.6023,6956171.6269,6550015.9491
000001.SZ,20100414,22.23,13.7224,3.3725,4.5674,6903379.2529,6500306.0066
000001.SZ,20100413,22.4,13.8274,3.3983,4.6023,6956171.6269,6550015.9491
000001.SZ,20100412,22.09,13.636,3.3513,4.5386,6859903.1803,6459368.407
000001.SZ,20100409,22.66,13.9879,3.4377,4.6558,7036912.9047,6626042.92
000001.SZ,20100408,22.57,13.9323,3.4241,4.6373,7008964.0008,6599725.8916
000001.SZ,20100407,22.85,14.1051,3.4666,4.6948,7095916.1462,6681601.091
000001.SZ,20100406,23.37,14.4261,3.5455,4.8016,7257398.7018,6833655.0326
000001.SZ,20100402,23.43,14.4632,3.5546,4.814,7276031.3044,6851199.7182
000001.SZ,20100401,23.4,14.4447,3.55,4.8078,7266715.0031,6842427.3754
000001.SZ,20100331,23.2,14.3212,3.5197,4.7667,7204606.3278,6783945.0902
000001.SZ,20100330,23.65,14.599,3.5879,4.8592,7344350.8471,6915530.232
000001.SZ,20100329,23.56,14.5434,3.5743,4.8407,7316401.9433,6889213.2036
000001.SZ,20100326,22.81,14.0805,3.4605,4.6866,7083494.4111,6669904.6339
000001.SZ,20100325,22.3,13.7656,3.3831,4.5818,6925117.2893,6520774.8065
000001.SZ,20100324,22.8,14.0743,3.459,4.6845,7080388.9774,6666980.5196
000001.SZ,20100323,22.83,14.0928,3.4635,4.6907,7089705.2786,6675752.8624
000001.SZ,20100322,23.15,14.2903,3.5121,4.7564,7189079.159,6769324.5188
000001.SZ,20100319,23.04,14.2224,3.4954,4.7338,7154919.3876,6737159.262
000001.SZ,20100318,23.05,14.2286,3.4969,4.7359,7158024.8214,6740083.3762
000001.SZ,20100317,23.19,14.315,3.5181,4.7646,7201500.8941,6781020.9759
000001.SZ,20100316,22.55,13.92,3.421,4.6332,7002753.1333,6593877.6631
000001.SZ,20100315,22.39,13.8212,3.3968,4.6003,6953066.1931,6547091.8349
000001.SZ,20100312,22.92,14.1484,3.4772,4.7092,7117654.1825,6702069.8908
000001.SZ,20100311,23.66,119.6586,3.8492,5.0626,7347456.2809,6918454.3463
000001.SZ,20100310,23.4,118.3437,3.8069,5.007,7266715.0031,6842427.3754
000001.SZ,20100309,23.82,120.4678,3.8752,5.0969,7397143.2211,6965240.1745
000001.SZ,20100308,23.85,120.6195,3.8801,5.1033,7406459.5224,6974012.5173
000001.SZ,20100305,23.27,117.6862,3.7857,4.9792,7226344.3642,6804413.89
000001.SZ,20100304,23.1,116.8264,3.7581,4.9428,7173551.9902,6754703.9475
000001.SZ,20100303,23.3,117.8379,3.7906,4.9856,7235660.6655,6813186.2328
000001.SZ,20100302,23.11,116.877,3.7597,4.9449,7176657.424,6757628.0618
000001.SZ,20100226,22.45,113.5391,3.6523,4.8037,6971698.7957,6564636.5204
