ts_code,trade_date,close,pe,pb,ps,total_mv,circ_mv
600036.SH,20150422,18.41,8.3042,1.4768,2.7993,46429735.7514,37977886.6938
600036.SH,20150421,18.17,8.196,1.4575,2.7628,45824459.457,37482792.0275
600036.SH,20150420,17.81,8.0336,1.4286,2.7081,44916545.0154,36740150.028
600036.SH,20150417,18.32,8.2636,1.4695,2.7856,46202757.141,37792226.1939
600036.SH,20150416,18.81,8.4847,1.5088,2.8601,47438529.5755,38803044.4709
600036.SH,20150415,17.87,8.0606,1.4334,2.7172,45067864.089,36863923.6946
600036.SH,20150414,17.48,7.8847,1.4022,2.6579,44084290.1105,36059394.8619
600036.SH,20150413,17.23,7.772,1.3821,2.6199,43453793.9705,35543671.2512
600036.SH,20150402,15.66,7.0638,1.2562,2.3811,39494278.2112,32304926.9758
600036.SH,20150401,15.73,7.0954,1.2618,2.3918,39670817.1304,32449329.5868
600036.SH,20150331,15.57,7.0232,1.2489,2.3675,39267299.6008,32119266.476
600036.SH,20150330,15.74,7.0999,1.2626,2.3933,39696036.976,32469958.5312
600036.SH,20150327,15.26,6.8833,1.2241,2.3203,38485484.3871,31479769.1987
600036.SH,20150326,15.22,6.8653,1.2209,2.3142,38384605.0047,31397253.4209
600036.SH,20150325,15.16,6.8382,1.2161,2.3051,38233285.9311,31273479.7544
600036.SH,20150324,15.56,7.0187,1.2481,2.3659,39242079.7552,32098637.5315
600036.SH,20150323,15.79,7.1224,1.2666,2.4009,39822136.204,32573103.2534
600036.SH,20150320,15.69,7.0773,1.2586,2.3857,39569937.748,32366813.8091
600036.SH,20150319,15.68,7.0728,1.2578,2.3842,39544717.9024,32346184.8647
600036.SH,20150318,15.74,7.6718,1.26,2.9936,39696036.976,32469958.5312
600036.SH,20150317,15.41,7.5109,1.2335,2.9308,38863782.0711,31789203.3651
600036.SH,20150316,15.36,7.4866,1.2295,2.9213,38737682.8431,31686058.6429
600036.SH,20150313,15.1,7.3598,1.2087,2.8719,38081966.8575,31149706.0878
600036.SH,20150312,15.13,7.3745,1.2111,2.8776,38157626.3943,31211592.9211
600036.SH,20150311,14.45,7.043,1.1567,2.7482,36442676.8934,29808824.6999
600036.SH,20150310,14.29,6.965,1.1439,2.7178,36039159.3638,29478761.589
600036.SH,20150309,14.68,7.1551,1.1751,2.792,37022733.3423,30283290.4218
600036.SH,20150306,14.05,6.8481,1.1247,2.6722,35433883.0694,28983666.9227
600036.SH,20150305,13.91,6.7798,1.1135,2.6455,35080805.231,28694861.7007
600036.SH,20150304,14.21,6.926,1.1375,2.7026,35837400.599,29313730.0336
600036.SH,20150303,14.17,6.9065,1.1343,2.695,35736521.2166,29231214.2559
600036.SH,20150302,14.57,7.1015,1.1663,2.7711,36745315.0407,30056372.0331
600036.SH,20150227,14.7,7.1649,1.1767,2.7958,37073173.0335,30324548.3106
600036.SH,20150226,14.67,7.1502,1.1743,2.7901,36997513.4967,30262661.4773
600036.SH,20150225,14.3,6.9699,1.1447,2.7197,36064379.2094,29499390.5335
600036.SH,20150217,14.52,7.0771,1.1623,2.7615,36619215.8127,29953227.3109
600036.SH,20150216,14.46,7.0479,1.1575,2.7501,36467896.739,29829453.6443
600036.SH,20150213,14.63,7.1307,1.2221,2.7825,36896634.1143,30180145.6996
600036.SH,20150212,14.57,7.1015,1.2171,2.7711,36745315.0407,30056372.0331
600036.SH,20150211,14.64,7.1356,1.2229,2.7844,36921853.9599,30200774.6441
600036.SH,20150210,14.66,7.1454,1.2246,2.7882,36972293.6511,30242032.5329
600036.SH,20150209,14.41,7.0235,1.2037,2.7406,36341797.511,29726308.9222
600036.SH,20150206,14.25,6.9455,1.1903,2.7102,35938279.9814,29396245.8113
600036.SH,20150205,14.32,6.9797,1.1962,2.7235,36114818.9006,29540648.4223
600036.SH,20150204,14.3,6.9699,1.1945,2.7197,36064379.2094,29499390.5335
600036.SH,20150203,14.57,7.1015,1.2171,2.7711,36745315.0407,30056372.0331
600036.SH,20150202,14.09,6.8675,1.177,2.6798,35534762.4518,29066182.7005
600036.SH,20150130,14.34,6.9894,1.1979,2.7273,36165258.5918,29581906.3112
600036.SH,20150129,14.37,7.004,1.2004,2.733,36240918.1286,29643793.1445
600036.SH,20150128,14.53,7.082,1.2137,2.7634,36644435.6583,29973856.2553
600036.SH,20150127,14.71,7.1697,1.2288,2.7977,37098392.8791,30345177.2551
600036.SH,20150126,15.03,7.3257,1.2555,2.8585,37905427.9383,31005303.4768
600036.SH,20150123,15.17,7.3939,1.2672,2.8852,38258505.7767,31294108.6988
600036.SH,20150122,15.13,7.3745,1.2639,2.8776,38157626.3943,31211592.9211
600036.SH,20150121,15.3,7.4573,1.2781,2.9099,38586363.7695,31562284.9764
600036.SH,20150120,14.64,7.1356,1.2229,2.7844,36921853.9599,30200774.6441
600036.SH,20150119,14.63,7.1307,1.2221,2.7825,36896634.1143,30180145.6996
600036.SH,20150116,16.24,7.9155,1.3566,3.0887,40957029.256,33501405.7527
600036.SH,20150115,16.18,7.8862,1.3516,3.0773,40805710.1824,33377632.0861
600036.SH,20150114,15.71,7.6571,1.3123,2.9879,39620377.4392,32408071.698
600036.SH,20150113,15.43,7.5207,1.2889,2.9346,38914221.7623,31830461.2539
600036.SH,20150112,15.6,7.6035,1.3031,2.967,39342959.1376,32181153.3092
600036.SH,20150109,15.71,7.6571,1.3123,2.9879,39620377.4392,32408071.698
600036.SH,20150108,15.57,7.5889,1.3006,2.9612,39267299.6008,32119266.476
600036.SH,20150107,16.16,7.8765,1.3499,3.0735,40755270.4912,33336374.1973
600036.SH,20150106,16.42,8.0032,1.3716,3.1229,41410986.4768,33872726.7524
600036.SH,20150105,16.68,8.1299,1.3933,3.1724,42066702.4625,34409079.3076
600036.SH,20141231,16.59,8.0861,1.3858,3.1552,41839723.8521,34223418.8077
600036.SH,20141230,15.68,7.6425,1.3098,2.9822,39544717.9024,32346184.8647
600036.SH,20141229,15.29,7.4524,1.2772,2.908,38561143.9239,31541656.0319
600036.SH,20141226,15.34,7.4768,1.2814,2.9175,38687243.1519,31644800.7541
600036.SH,20141225,14.76,7.1941,1.2329,2.8072,37224492.1071,30448321.9772
600036.SH,20141224,14.3,6.9699,1.1945,2.7197,36064379.2094,29499390.5335
600036.SH,20141223,15.03,7.3257,1.2555,2.8585,37905427.9383,31005303.4768
600036.SH,20141222,15.37,7.4914,1.2839,2.9232,38762902.6887,31706687.5874
600036.SH,20141219,14.92,7.2721,1.2463,2.8376,37628009.6367,30778385.0881
600036.SH,20141218,14.73,7.1795,1.2304,2.8015,37148832.5703,30386435.1439
600036.SH,20141217,15.1,7.3598,1.2613,2.8719,38081966.8575,31149706.0878
600036.SH,20141216,14.2,6.9212,1.1862,2.7007,35812180.7534,29293101.0892
600036.SH,20141215,13.62,6.6385,1.1377,2.5904,34349429.7086,28096622.3123
600036.SH,20141212,13.91,6.7798,1.1619,2.6455,35080805.231,28694861.7007
600036.SH,20141211,14.24,6.9407,1.1895,2.7083,35913060.1358,29375616.8669
600036.SH,20141210,14.12,6.8822,1.1795,2.6855,35610421.9886,29128069.5337
600036.SH,20141209,13.04,6.3558,1.0893,2.4801,32886678.6637,26900143.5354
600036.SH,20141208,13.96,6.8042,1.1661,2.655,35206904.459,28798006.4229
600036.SH,20141205,13.95,6.7993,1.1653,2.6531,35181684.6134,28777377.4785
600036.SH,20141204,13.64,6.6482,1.1394,2.5942,34399869.3998,28137880.2012
600036.SH,20141203,12.65,6.1657,1.0567,2.4059,31903104.6853,26095614.7027
600036.SH,20141202,12.7,6.1901,1.0609,2.4154,32029203.9133,26198759.4248
600036.SH,20141201,12.11,5.9025,1.0116,2.3032,30541233.0228,24981651.7035
600036.SH,20141128,12.15,5.922,1.0149,2.3108,30642112.4052,25064167.4812
600036.SH,20141127,11.4,5.5564,0.9523,2.1682,28750623.9851,23516996.6491
600036.SH,20141126,11.33,5.5223,0.9464,2.1548,28574085.0659,23372594.0381
600036.SH,20141125,11.11,5.4151,0.9281,2.113,28019248.4627,22918757.2606
600036.SH,20141124,10.86,5.2932,0.9072,2.0655,27388752.3227,22403033.6499
600036.SH,20141121,10.8,5.264,0.9022,2.054,27237433.2491,22279259.9833
600036.SH,20141120,10.59,5.1616,0.8846,2.0141,26707816.4915,21846052.1503
600036.SH,20141119,10.64,5.186,0.8888,2.0236,26833915.7195,21949196.8725
600036.SH,20141118,10.63,5.1811,0.888,2.0217,26808695.8739,21928567.928
600036.SH,20141117,10.8,5.264,0.9022,2.054,27237433.2491,22279259.9833
600036.SH,20141114,10.92,5.3225,0.9122,2.0769,27540071.3963,22526807.3165
600036.SH,20141113,10.97,5.3468,0.9164,2.0864,27666170.6243,22629952.0386
600036.SH,20141112,10.99,5.3566,0.918,2.0902,27716610.3155,22671209.9275
600036.SH,20141111,11.02,5.3712,0.9205,2.0959,27792269.8523,22733096.7608
600036.SH,20141110,10.76,5.2445,0.8988,2.0464,27136553.8667,22196744.2056
600036.SH,20141107,10.57,5.1519,0.8829,2.0103,26657376.8003,21804794.2615
600036.SH,20141106,10.55,5.1421,0.8813,2.0065,26606937.1091,21763536.3726
600036.SH,20141105,10.51,5.1226,0.8779,1.9989,26506057.7267,21681020.5949
600036.SH,20141104,10.6,5.1665,0.8854,2.016,26733036.3371,21866681.0947
600036.SH,20141103,10.69,5.2104,0.893,2.0331,26960014.9475,22052341.5946
600036.SH,20141031,10.8,5.264,0.9022,2.054,27237433.2491,22279259.9833
600036.SH,20141030,10.47,5.1031,0.8746,1.9913,26405178.3442,21598504.8172
600036.SH,20141029,10.38,5.0593,0.9155,1.9742,26178199.7338,21412844.3173
600036.SH,20141028,10.28,5.0105,0.9067,1.9551,25926001.2778,21206554.873
600036.SH,20141027,10.16,4.952,0.8961,1.9323,25623363.1306,20959007.5399
600036.SH,20141024,10.36,5.0495,0.9138,1.9704,26127760.0426,21371586.4284
600036.SH,20141023,10.39,5.0641,0.9164,1.9761,26203419.5794,21433473.2617
600036.SH,20141022,10.36,5.0495,0.9138,1.9704,26127760.0426,21371586.4284
600036.SH,20141021,10.37,5.0544,0.9146,1.9723,26152979.8882,21392215.3729
600036.SH,20141020,10.39,5.0641,0.9164,1.9761,26203419.5794,21433473.2617
600036.SH,20141017,10.37,5.0544,0.9146,1.9723,26152979.8882,21392215.3729
600036.SH,20141016,10.39,5.0641,0.9164,1.9761,26203419.5794,21433473.2617
600036.SH,20141015,10.42,5.0788,0.9191,1.9818,26279079.1162,21495360.095
600036.SH,20141014,10.36,5.0495,0.9138,1.9704,26127760.0426,21371586.4284
600036.SH,20141013,10.42,5.0788,0.9191,1.9818,26279079.1162,21495360.095
600036.SH,20141010,10.47,5.1031,0.9235,1.9913,26405178.3442,21598504.8172
600036.SH,20141009,10.45,5.0934,0.9217,1.9875,26354738.653,21557246.9283
600036.SH,20141008,10.45,5.0934,0.9217,1.9875,26354738.653,21557246.9283
600036.SH,20140930,10.39,5.0641,0.9164,1.9761,26203419.5794,21433473.2617
600036.SH,20140929,10.4,5.069,0.9173,1.978,26228639.425,21454102.2062
600036.SH,20140926,10.45,5.0934,0.9217,1.9875,26354738.653,21557246.9283
600036.SH,20140925,10.5,5.1178,0.9261,1.997,26480837.8811,21660391.6505
600036.SH,20140924,10.57,5.1519,0.9323,2.0103,26657376.8003,21804794.2615
600036.SH,20140923,10.39,5.0641,0.9164,1.9761,26203419.5794,21433473.2617
600036.SH,20140922,10.36,5.0495,0.9138,1.9704,26127760.0426,21371586.4284
600036.SH,20140919,10.62,5.1763,0.9367,2.0198,26783476.0283,21907938.9836
600036.SH,20140918,10.57,5.1519,0.9323,2.0103,26657376.8003,21804794.2615
600036.SH,20140917,10.58,5.1568,0.9332,2.0122,26682596.6459,21825423.2059
600036.SH,20140916,10.58,5.1568,0.9332,2.0122,26682596.6459,21825423.2059
600036.SH,20140915,10.62,5.1763,0.9367,2.0198,26783476.0283,21907938.9836
600036.SH,20140912,10.69,5.2104,0.9429,2.0331,26960014.9475,22052341.5946
600036.SH,20140911,10.63,5.1811,0.9376,2.0217,26808695.8739,21928567.928
600036.SH,20140910,10.71,5.2201,0.9446,2.0369,27010454.6387,22093599.4835
600036.SH,20140909,10.8,5.264,0.9526,2.054,27237433.2491,22279259.9833
600036.SH,20140905,10.93,5.3273,0.964,2.0788,27565291.2419,22547436.2609
600036.SH,20140904,10.83,5.2786,0.9552,2.0597,27313092.7859,22341146.8166
600036.SH,20140903,10.78,5.2542,0.9508,2.0502,27186993.5579,22238002.0945
600036.SH,20140902,10.69,5.2104,0.9429,2.0331,26960014.9475,22052341.5946
600036.SH,20140901,10.54,5.1373,0.9296,2.0046,26581717.2635,21742907.4282
600036.SH,20140829,10.56,5.147,0.9949,2.0084,26632156.9547,21784165.317
600036.SH,20140828,10.47,5.1031,0.9864,1.9913,26405178.3442,21598504.8172
600036.SH,20140827,10.57,5.1519,0.9958,2.0103,26657376.8003,21804794.2615
600036.SH,20140826,10.6,5.1665,0.9986,2.016,26733036.3371,21866681.0947
600036.SH,20140825,10.58,5.1568,0.9967,2.0122,26682596.6459,21825423.2059
600036.SH,20140822,10.71,5.2201,1.009,2.0369,27010454.6387,22093599.4835
600036.SH,20140821,10.6,5.1665,0.9986,2.016,26733036.3371,21866681.0947
600036.SH,20140820,10.72,5.225,1.0099,2.0388,27035674.4843,22114228.4279
600036.SH,20140819,10.78,5.2542,1.0156,2.0502,27186993.5579,22238002.0945
600036.SH,20140818,10.8,5.264,1.0175,2.054,27237433.2491,22279259.9833
600036.SH,20140815,10.79,5.2591,1.0165,2.0521,27212213.4035,22258631.0389
600036.SH,20140814,10.74,5.2347,1.0118,2.0426,27086114.1755,22155486.3167
600036.SH,20140813,10.83,5.2786,1.0203,2.0597,27313092.7859,22341146.8166
600036.SH,20140812,10.91,5.3176,1.0278,2.075,27514851.5507,22506178.372
600036.SH,20140811,11.08,5.4005,1.0438,2.1073,27943588.9259,22856870.4273
600036.SH,20140808,10.83,5.2786,1.0203,2.0597,27313092.7859,22341146.8166
600036.SH,20140807,10.74,5.2347,1.0118,2.0426,27086114.1755,22155486.3167
600036.SH,20140806,10.98,5.3517,1.0344,2.0883,27691390.4699,22650580.983
600036.SH,20140805,11.18,5.4492,1.0533,2.1263,28195787.3819,23063159.8716
600036.SH,20140804,11.25,5.4833,1.0599,2.1396,28372326.3011,23207562.4826
600036.SH,20140801,11.02,5.3712,1.0382,2.0959,27792269.8523,22733096.7608
600036.SH,20140731,11.07,5.3956,1.0429,2.1054,27918369.0803,22836241.4829
600036.SH,20140730,10.99,5.3566,1.0354,2.0902,27716610.3155,22671209.9275
600036.SH,20140729,11.03,5.3761,1.0391,2.0978,27817489.6979,22753725.7052
600036.SH,20140728,10.97,5.3468,1.0335,2.0864,27666170.6243,22629952.0386
600036.SH,20140725,10.49,5.1129,0.9883,1.9951,26455618.0354,21639762.706
600036.SH,20140724,10.34,5.0398,0.9741,1.9666,26077320.3514,21330328.5396
600036.SH,20140723,10.07,4.9082,0.9487,1.9152,25396384.5202,20773347.04
600036.SH,20140722,9.98,4.8643,0.9402,1.8981,25169405.9098,20587686.5401
600036.SH,20140721,9.81,4.7815,0.9242,1.8658,24740668.5346,20236994.4848
600036.SH,20140718,9.79,4.7717,0.9223,1.862,24690228.8434,20195736.596
600036.SH,20140717,9.74,4.7473,0.9176,1.8524,24564129.6154,20092591.8738
600036.SH,20140716,9.79,4.7717,0.9223,1.862,24690228.8434,20195736.596
600036.SH,20140715,9.78,4.7668,0.9214,1.8601,24665008.9978,20175107.6516
600036.SH,20140714,9.75,4.7522,0.9185,1.8543,24589349.461,20113220.8183
600036.SH,20140711,9.69,4.723,0.9129,1.8429,24438030.3874,19989447.1517
600036.SH,20140710,10.26,5.0008,0.9132,1.9513,25875561.5866,21165296.9842
600036.SH,20140709,10.24,4.991,0.9115,1.9475,25825121.8954,21124039.0953
600036.SH,20140708,10.37,5.0544,0.923,1.9723,26152979.8882,21392215.3729
600036.SH,20140707,10.32,5.03,0.9186,1.9628,26026880.6602,21289070.6507
600036.SH,20140704,10.34,5.0398,0.9204,1.9666,26077320.3514,21330328.5396
600036.SH,20140703,10.34,5.0398,0.9204,1.9666,26077320.3514,21330328.5396
600036.SH,20140702,10.26,5.0008,0.9132,1.9513,25875561.5866,21165296.9842
600036.SH,20140701,10.23,4.9862,0.9106,1.9456,25799902.0498,21103410.1509
600036.SH,20140630,10.24,4.991,0.9115,1.9475,25825121.8954,21124039.0953
600036.SH,20140627,10.18,4.9618,0.9061,1.9361,25673802.8218,21000265.4287
600036.SH,20140626,10.24,4.991,0.9115,1.9475,25825121.8954,21124039.0953
600036.SH,20140625,10.14,4.9423,0.9026,1.9285,25572923.4394,20917749.651
600036.SH,20140624,10.18,4.9618,0.9061,1.9361,25673802.8218,21000265.4287
600036.SH,20140623,10.1,4.9228,0.899,1.9209,25472044.057,20835233.8733
600036.SH,20140620,10.21,4.9764,0.9088,1.9418,25749462.3586,21062152.262
600036.SH,20140619,10.19,4.9667,0.907,1.938,25699022.6674,21020894.3732
600036.SH,20140618,10.25,4.9959,0.9124,1.9494,25850341.741,21144668.0397
600036.SH,20140617,10.32,5.03,0.9186,1.9628,26026880.6602,21289070.6507
600036.SH,20140616,10.39,5.0641,0.9248,1.9761,26203419.5794,21433473.2617
600036.SH,20140613,10.22,4.9813,0.9097,1.9437,25774682.2042,21082781.2064
600036.SH,20140612,10.07,4.9082,0.8963,1.9152,25396384.5202,20773347.04
600036.SH,20140611,10.12,4.9325,0.9008,1.9247,25522483.7482,20876491.7621
600036.SH,20140610,10.15,4.9472,0.9035,1.9304,25598143.285,20938378.5954
600036.SH,20140609,10.0,4.8741,0.8901,1.9019,25219845.601,20628944.429
600036.SH,20140606,10.0,4.8741,0.8901,1.9019,25219845.601,20628944.429
600036.SH,20140605,10.16,4.952,0.9043,1.9323,25623363.1306,20959007.5399
600036.SH,20140604,10.1,4.9228,0.899,1.9209,25472044.057,20835233.8733
600036.SH,20140603,10.18,4.9618,0.9061,1.9361,25673802.8218,21000265.4287
600036.SH,20140530,10.15,4.9472,0.9035,1.9304,25598143.285,20938378.5954
600036.SH,20140529,10.15,4.9472,0.9035,1.9304,25598143.285,20938378.5954
600036.SH,20140528,10.2,4.9715,0.9079,1.9399,25724242.513,21041523.3176
600036.SH,20140527,10.11,4.9277,0.8999,1.9228,25497263.9026,20855862.8177
600036.SH,20140526,10.08,4.9131,0.8972,1.9171,25421604.3658,20793975.9844
600036.SH,20140523,10.07,4.9082,0.8963,1.9152,25396384.5202,20773347.04
600036.SH,20140522,9.96,4.8546,0.8865,1.8943,25118966.2186,20546428.6513
600036.SH,20140521,9.95,4.8497,0.8857,1.8924,25093746.373,20525799.7069
600036.SH,20140520,9.88,4.8156,0.8794,1.8791,24917207.4538,20381397.0959
600036.SH,20140519,9.86,4.8058,0.8776,1.8753,24866767.7626,20340139.207
600036.SH,20140516,10.03,4.8887,0.8928,1.9076,25295505.1378,20690831.2623
600036.SH,20140515,9.98,4.8643,0.8883,1.8981,25169405.9098,20587686.5401
600036.SH,20140514,9.99,4.8692,0.8892,1.9,25194625.7554,20608315.4846
600036.SH,20140513,9.99,4.8692,0.8892,1.9,25194625.7554,20608315.4846
600036.SH,20140512,10.03,4.8887,0.8928,1.9076,25295505.1378,20690831.2623
600036.SH,20140509,9.91,4.8302,0.8821,1.8848,24992866.9906,20443283.9291
600036.SH,20140508,9.89,4.8204,0.8803,1.881,24942427.2994,20402026.0403
600036.SH,20140507,9.86,4.8058,0.8776,1.8753,24866767.7626,20340139.207
600036.SH,20140506,9.87,4.8107,0.8785,1.8772,24891987.6082,20360768.1514
600036.SH,20140505,9.94,4.8448,0.8848,1.8905,25068526.5274,20505170.7624
600036.SH,20140430,10.03,4.8887,0.8928,1.9076,25295505.1378,20690831.2623
600036.SH,20140429,10.11,4.9277,0.8999,1.9228,25497263.9026,20855862.8177
600036.SH,20140428,10.06,4.9033,0.9557,1.9133,25371164.6746,20752718.0956
600036.SH,20140425,10.07,4.9082,0.9567,1.9152,25396384.5202,20773347.04
600036.SH,20140424,9.99,4.8692,0.9491,1.9,25194625.7554,20608315.4846
600036.SH,20140423,9.93,4.8399,0.9434,1.8886,25043306.6818,20484541.818
600036.SH,20140422,9.94,4.8448,0.9443,1.8905,25068526.5274,20505170.7624
600036.SH,20140421,9.84,4.7961,0.9348,1.8715,24816328.0714,20298881.3181
600036.SH,20140418,10.01,4.8789,0.951,1.9038,25245065.4466,20649573.3734
600036.SH,20140417,10.09,4.9179,0.9586,1.919,25446824.2114,20814604.9289
600036.SH,20140416,10.11,4.9277,0.9605,1.9228,25497263.9026,20855862.8177
600036.SH,20140415,10.06,4.9033,0.9557,1.9133,25371164.6746,20752718.0956
600036.SH,20140414,10.31,5.0252,0.9795,1.9609,26001660.8146,21268441.7063
600036.SH,20140411,10.39,5.0641,0.9871,1.9761,26203419.5794,21433473.2617
600036.SH,20140410,10.41,5.0739,0.989,1.9799,26253859.2706,21474731.1506
600036.SH,20140409,10.18,4.9618,0.9671,1.9361,25673802.8218,21000265.4287
600036.SH,20140408,10.24,4.991,0.9728,1.9475,25825121.8954,21124039.0953
600036.SH,20140404,9.95,4.8497,0.9453,1.8924,25093746.373,20525799.7069
600036.SH,20140403,9.88,4.8156,0.9386,1.8791,24917207.4538,20381397.0959
600036.SH,20140402,9.97,4.8594,0.9472,1.8962,25144186.0642,20567057.5957
600036.SH,20140401,9.88,4.8156,0.9386,1.8791,24917207.4538,20381397.0959
600036.SH,20140331,9.82,4.7863,0.9329,1.8677,24765888.3802,20257623.4293
600036.SH,20140328,9.86,5.4926,0.9353,2.1935,24866767.7626,20340139.207
600036.SH,20140327,9.79,5.4536,0.9287,2.1779,24690228.8434,20195736.596
600036.SH,20140326,9.8,5.4592,0.9296,2.1801,24715448.689,20216365.5404
600036.SH,20140325,9.79,5.4536,0.9287,2.1779,24690228.8434,20195736.596
600036.SH,20140324,9.84,5.4815,0.9334,2.189,24816328.0714,20298881.3181
600036.SH,20140321,9.84,5.4815,0.9334,2.189,24816328.0714,20298881.3181
600036.SH,20140320,9.46,5.2698,0.8973,2.1045,23857973.9385,19514981.4298
600036.SH,20140319,9.55,5.3199,0.9059,2.1245,24084952.549,19700641.9297
600036.SH,20140318,9.59,5.3422,0.9097,2.1334,24185831.9314,19783157.7074
600036.SH,20140317,9.59,5.3422,0.9097,2.1334,24185831.9314,19783157.7074
600036.SH,20140314,9.56,5.3255,0.9068,2.1267,24110172.3946,19721270.8741
600036.SH,20140313,9.67,5.3868,0.9173,2.1512,24387590.6962,19948189.2628
600036.SH,20140312,9.61,5.3534,0.9116,2.1379,24236271.6226,19824415.5963
600036.SH,20140311,9.49,5.2865,0.9002,2.1112,23933633.4753,19576868.2631
600036.SH,20140310,9.47,5.2754,0.8983,2.1067,23883193.7841,19535610.3743
600036.SH,20140307,9.68,5.3924,0.9182,2.1534,24412810.5418,19968818.2073
600036.SH,20140306,9.73,5.4202,0.923,2.1646,24538909.7698,20071962.9294
600036.SH,20140305,9.63,5.3645,0.9135,2.1423,24286711.3138,19865673.4851
600036.SH,20140304,9.75,5.4313,0.9249,2.169,24589349.461,20113220.8183
600036.SH,20140303,9.82,5.4703,0.9315,2.1846,24765888.3802,20257623.4293
600036.SH,20140228,9.93,5.5316,0.9419,2.209,25043306.6818,20484541.818
600036.SH,20140227,10.02,5.5818,0.9505,2.2291,25270285.2922,20670202.3179
600036.SH,20140226,10.02,5.5818,0.9505,2.2291,25270285.2922,20670202.3179
600036.SH,20140225,9.94,5.5372,0.9429,2.2113,25068526.5274,20505170.7624
600036.SH,20140224,10.08,5.6152,0.9562,2.2424,25421604.3658,20793975.9844
600036.SH,20140221,10.32,5.7489,0.9789,2.2958,26026880.6602,21289070.6507
600036.SH,20140220,10.35,5.7656,0.9818,2.3025,26102540.197,21350957.484
600036.SH,20140219,10.51,5.8547,0.9969,2.3381,26506057.7267,21681020.5949
600036.SH,20140218,10.32,5.7489,0.9789,2.2958,26026880.6602,21289070.6507
600036.SH,20140217,10.51,5.8547,0.9969,2.3381,26506057.7267,21681020.5949
600036.SH,20140214,10.52,5.8603,1.0318,2.3403,26531277.5723,21701649.5393
600036.SH,20140213,10.53,5.8659,1.0328,2.3425,26556497.4179,21722278.4837
600036.SH,20140212,10.51,5.8547,1.0309,2.3381,26506057.7267,21681020.5949
600036.SH,20140211,10.57,5.8881,1.0367,2.3514,26657376.8003,21804794.2615
600036.SH,20140210,10.43,5.8102,1.023,2.3203,26304298.9618,21515989.0394
600036.SH,20140207,10.33,5.7544,1.0132,2.298,26052100.5058,21309699.5952
600036.SH,20140130,10.36,5.7712,1.0161,2.3047,26127760.0426,21371586.4284
600036.SH,20140129,10.51,5.8547,1.0309,2.3381,26506057.7267,21681020.5949
600036.SH,20140128,10.44,5.8157,1.024,2.3225,26329518.8074,21536617.9839
600036.SH,20140127,10.33,5.7544,1.0132,2.298,26052100.5058,21309699.5952
600036.SH,20140124,10.43,5.8102,1.023,2.3203,26304298.9618,21515989.0394
600036.SH,20140123,10.52,5.8603,1.0318,2.3403,26531277.5723,21701649.5393
600036.SH,20140122,10.7,5.9606,1.0495,2.3803,26985234.7931,22072970.539
600036.SH,20140121,10.53,5.8659,1.0328,2.3425,26556497.4179,21722278.4837
600036.SH,20140120,10.47,5.8324,1.0269,2.3292,26405178.3442,21598504.8172
600036.SH,20140117,10.57,5.8881,1.0367,2.3514,26657376.8003,21804794.2615
600036.SH,20140116,10.55,5.877,1.0348,2.347,26606937.1091,21763536.3726
600036.SH,20140115,10.59,5.8993,1.0387,2.3559,26707816.4915,21846052.1503
600036.SH,20140114,10.75,5.9884,1.0544,2.3915,27111334.0211,22176115.2612
600036.SH,20140113,10.88,6.0608,1.0671,2.4204,27439192.0139,22444291.5388
600036.SH,20140110,10.8,6.0163,1.0593,2.4026,27237433.2491,22279259.9833
600036.SH,20140109,10.7,5.9606,1.0495,2.3803,26985234.7931,22072970.539
600036.SH,20140108,10.63,5.9216,1.0426,2.3648,26808695.8739,21928567.928
600036.SH,20140107,10.52,5.8603,1.0318,2.3403,26531277.5723,21701649.5393
600036.SH,20140106,10.46,5.8269,1.026,2.327,26379958.4986,21577875.8727
600036.SH,20140103,10.51,5.8547,1.0309,2.3381,26506057.7267,21681020.5949
600036.SH,20140102,10.73,5.9773,1.0524,2.387,27060894.3299,22134857.3723
600036.SH,20131231,10.89,6.0664,1.0681,2.4226,27464411.8595,22464920.4832
600036.SH,20131230,10.6,5.9049,1.0397,2.3581,26733036.3371,21866681.0947
600036.SH,20131227,10.31,5.7433,1.0112,2.2936,26001660.8146,21268441.7063
600036.SH,20131226,10.15,5.6542,0.9955,2.258,25598143.285,20938378.5954
600036.SH,20131225,10.31,5.7433,1.0112,2.2936,26001660.8146,21268441.7063
600036.SH,20131224,10.17,5.6653,0.9975,2.2624,25648582.9762,20979636.4843
600036.SH,20131223,10.27,5.721,1.0073,2.2847,25900781.4322,21185925.9286
600036.SH,20131220,10.33,5.7544,1.0132,2.298,26052100.5058,21309699.5952
600036.SH,20131219,10.7,5.9606,1.0495,2.3803,26985234.7931,22072970.539
600036.SH,20131218,10.79,6.0107,1.0583,2.4004,27212213.4035,22258631.0389
600036.SH,20131217,10.63,5.9216,1.0426,2.3648,26808695.8739,21928567.928
600036.SH,20131216,10.62,5.916,1.0416,2.3625,26783476.0283,21907938.9836
600036.SH,20131213,10.7,5.9606,1.0495,2.3803,26985234.7931,22072970.539
600036.SH,20131212,10.92,6.0831,1.0711,2.4293,27540071.3963,22526807.3165
600036.SH,20131211,11.02,6.1388,1.0809,2.4515,27792269.8523,22733096.7608
600036.SH,20131210,11.09,6.1778,1.0877,2.4671,27968808.7715,22877499.3718
