ts_code,trade_date,close,pe,pb,ps,total_mv,circ_mv
688003.SH,20241113,55.98,50.3164,6.0322,6.5695,1082669.994,1082669.994
688003.SH,20241112,46.65,41.9303,5.0362,5.4746,902224.995,901310.655
688003.SH,20241111,46.02,41.3641,4.9682,5.4007,890040.606,889138.614
688003.SH,20241108,38.9,34.929,4.1953,4.5605,751575.23,751575.23
688003.SH,20241107,38.51,34.5788,4.1532,4.5147,744040.157,744040.157
688003.SH,20241106,37.89,34.0221,4.0864,4.4421,732061.323,732061.323
688003.SH,20241105,38.07,34.1837,4.1058,4.4632,735539.049,735539.049
688003.SH,20241104,36.97,33.196,3.9871,4.3342,714286.279,714286.279
688003.SH,20241101,35.85,32.1903,3.8664,4.2029,692647.095,692647.095
688003.SH,20241031,36.75,32.9985,3.9634,4.3084,710035.725,710035.725
688003.SH,20241030,36.98,33.205,4.0358,4.3354,714479.486,714479.486
688003.SH,20241029,37.36,33.5462,4.0773,4.3799,721821.352,721821.352
688003.SH,20241028,37.93,34.058,4.1395,4.4467,732834.151,732834.151
688003.SH,20241025,38.61,34.6686,4.2137,4.5265,745972.227,745972.227
688003.SH,20241024,39.36,35.342,4.2956,4.6144,760462.752,760462.752
688003.SH,20241023,41.0,36.8146,4.4745,4.8067,792148.7,792148.7
688003.SH,20241022,39.69,35.6383,4.3316,4.6531,766838.583,766838.583
688003.SH,20241021,40.6,36.4554,4.4309,4.7598,784420.42,784420.42
688003.SH,20241018,40.1,36.0065,4.3763,4.7011,774760.07,774760.07
688003.SH,20241017,37.51,33.6809,4.0937,4.3975,724719.457,724719.457
688003.SH,20241016,34.25,30.7537,3.7379,4.0153,661733.975,661733.975
688003.SH,20241015,35.13,31.5438,3.8339,4.1185,678736.191,678736.191
688003.SH,20241014,35.68,32.0377,3.8939,4.183,689362.576,689362.576
688003.SH,20241011,34.33,30.8255,3.7466,4.0247,663279.631,663279.631
688003.SH,20241010,36.67,32.9266,4.002,4.299,708490.069,708490.069
688003.SH,20241009,36.83,33.0703,4.0195,4.3178,711581.381,711581.381
688003.SH,20241008,40.89,36.7158,4.4625,4.7938,790023.423,790023.423
688003.SH,20240930,36.98,33.205,4.0358,4.3354,714479.486,714479.486
688003.SH,20240927,33.03,29.6582,3.6047,3.8723,638162.721,638162.721
688003.SH,20240926,31.25,28.0599,3.4105,3.6636,603771.875,603771.875
688003.SH,20240925,30.07,27.0004,3.2817,3.5253,580973.449,580973.449
688003.SH,20240924,30.39,27.2877,3.3166,3.5628,587156.073,587156.073
688003.SH,20240923,29.5,26.4886,3.2195,3.4585,569960.65,569960.65
688003.SH,20240920,29.08,26.1114,3.1737,3.4092,561845.956,561845.956
688003.SH,20240919,29.16,26.1833,3.1824,3.4186,563391.612,563391.612
688003.SH,20240918,29.12,26.1473,3.178,3.4139,562618.784,562618.784
688003.SH,20240913,29.1,26.1294,3.1758,3.4116,562232.37,562232.37
688003.SH,20240912,29.74,26.7041,3.2457,3.4866,574597.618,574597.618
688003.SH,20240911,30.25,27.162,3.3013,3.5464,584451.175,584451.175
688003.SH,20240910,30.2,27.1171,3.2959,3.5405,583485.14,583485.14
688003.SH,20240909,30.03,26.9644,3.2773,3.5206,580200.621,580200.621
688003.SH,20240906,31.17,27.9881,3.4017,3.6542,602226.219,602226.219
688003.SH,20240905,31.48,28.2664,3.4356,3.6906,608215.636,608215.636
688003.SH,20240904,31.45,28.2395,3.4323,3.6871,607636.015,607636.015
688003.SH,20240903,31.51,28.2934,3.4389,3.6941,608795.257,608795.257
688003.SH,20240902,30.23,27.144,3.2992,3.544,584064.761,584064.761
688003.SH,20240830,30.22,27.1351,3.2981,3.5429,583871.554,583871.554
688003.SH,20240829,29.35,26.3539,3.2031,3.4409,567062.545,567062.545
688003.SH,20240828,30.63,27.5032,3.3703,3.5909,591793.041,591793.041
688003.SH,20240827,30.52,27.4044,3.3582,3.578,589667.764,589667.764
688003.SH,20240826,31.18,27.9971,3.4308,3.6554,602419.426,602419.426
688003.SH,20240823,30.54,27.4224,3.3604,3.5804,590054.178,590054.178
688003.SH,20240822,31.14,27.9611,3.4264,3.6507,601646.598,601646.598
688003.SH,20240821,31.1,27.9252,3.422,3.646,600873.77,600873.77
688003.SH,20240820,30.81,27.6648,3.3901,3.612,595270.767,595270.767
688003.SH,20240819,31.51,28.2934,3.4671,3.6941,608795.257,608795.257
688003.SH,20240816,31.36,28.1587,3.4506,3.6765,605897.152,605897.152
688003.SH,20240815,31.45,28.2395,3.4605,3.6871,607636.015,607636.015
688003.SH,20240814,31.36,28.1587,3.4506,3.6765,605897.152,605897.152
688003.SH,20240813,31.72,28.4819,3.4902,3.7187,612852.604,612852.604
688003.SH,20240812,31.46,28.2485,3.4616,3.6882,607829.222,607829.222
688003.SH,20240809,31.53,28.3113,3.4693,3.6964,609181.671,609181.671
688003.SH,20240808,31.5,28.2844,3.466,3.6929,608602.05,608602.05
688003.SH,20240807,31.4,28.1946,3.455,3.6812,606669.98,606669.98
688003.SH,20240806,31.82,28.5717,3.5012,3.7304,614784.674,614784.674
688003.SH,20240805,31.1,27.9252,3.422,3.646,600873.77,600873.77
688003.SH,20240802,32.77,29.4247,3.6058,3.8418,633139.339,633139.339
688003.SH,20240801,33.68,30.2418,3.7059,3.9485,650721.176,650721.176
688003.SH,20240731,33.01,29.6402,3.6322,3.8699,637776.307,637776.307
688003.SH,20240730,31.95,28.6884,3.5155,3.7457,617296.365,617296.365
688003.SH,20240729,32.61,29.2811,3.5882,3.8231,630048.027,630048.027
688003.SH,20240726,31.94,28.6795,3.5144,3.7445,617103.158,617103.158
688003.SH,20240725,31.79,28.5448,3.4979,3.7269,614205.053,614205.053
688003.SH,20240724,31.96,28.6974,3.5166,3.7469,617489.572,617489.572
688003.SH,20240723,32.43,29.1194,3.5684,3.802,626570.301,626570.301
688003.SH,20240722,33.69,30.2508,3.707,3.9497,650914.383,650914.383
688003.SH,20240719,33.03,29.6582,3.6344,3.8723,638162.721,638162.721
688003.SH,20240718,31.84,28.5897,3.5034,3.7328,615171.088,615171.088
688003.SH,20240717,31.45,28.2395,3.4605,3.6871,607636.015,607636.015
688003.SH,20240716,33.32,29.9186,3.6663,3.9063,643765.724,643765.724
688003.SH,20240715,32.91,29.5504,3.6212,3.8582,635844.237,635844.237
688003.SH,20240712,36.38,32.6662,4.003,4.265,702887.066,702887.066
688003.SH,20240711,34.54,31.0141,3.8005,4.0493,667336.978,667336.978
688003.SH,20240710,32.65,29.317,3.5926,3.8277,630820.855,630820.855
688003.SH,20240709,31.51,28.2934,3.4671,3.6941,608795.257,608795.257
688003.SH,20240708,30.4,27.2967,3.345,3.564,587349.28,587349.28
688003.SH,20240705,31.35,28.1497,3.4495,3.6753,605703.945,605703.945
688003.SH,20240704,31.14,27.9611,3.4264,3.6507,601646.598,601646.598
688003.SH,20240703,31.11,27.9342,3.4231,3.6472,601066.977,601066.977
688003.SH,20240702,30.83,27.6828,3.3923,3.6144,595657.181,595657.181
688003.SH,20240701,32.39,29.0835,3.564,3.7973,625797.473,625797.473
688003.SH,20240628,32.76,29.4158,3.6047,3.8406,632946.132,632946.132
688003.SH,20240627,32.84,29.4876,3.6135,3.85,634491.788,634491.788
688003.SH,20240626,33.5,30.0802,3.6861,3.9274,647243.45,647243.45
688003.SH,20240625,32.86,29.5056,3.6388,3.8524,634878.202,632374.27
688003.SH,20240624,34.35,30.8434,3.8038,4.027,663666.045,661048.575
688003.SH,20240621,35.45,31.7056,3.9101,4.1396,682217.525,682217.525
688003.SH,20240620,35.4,31.6609,3.9046,4.1338,681255.3,681255.3
688003.SH,20240619,35.1,31.3926,3.8715,4.0987,675481.95,675481.95
688003.SH,20240618,35.22,31.4999,3.8847,4.1128,677791.29,677791.29
688003.SH,20240617,34.54,30.8917,3.8097,4.0333,664705.03,664705.03
688003.SH,20240614,34.14,30.534,3.7656,3.9866,657007.23,657007.23
688003.SH,20240613,34.39,30.7576,3.7932,4.0158,661818.355,661818.355
688003.SH,20240612,34.1,30.4982,3.7612,3.982,656237.45,656237.45
688003.SH,20240611,33.94,30.3551,3.7436,3.9633,653158.33,653158.33
688003.SH,20240607,33.08,29.5859,3.6487,3.8629,636608.06,636608.06
688003.SH,20240606,33.43,29.899,3.6873,3.9037,643343.635,643343.635
688003.SH,20240605,33.68,30.1226,3.7149,3.9329,648154.76,648154.76
688003.SH,20240604,34.17,30.5608,3.7689,3.9901,657584.565,657584.565
688003.SH,20240603,33.93,30.3462,3.7425,3.9621,652965.885,652965.885
688003.SH,20240531,33.91,30.3283,3.7402,3.9598,652580.995,652580.995
688003.SH,20240530,33.95,30.3641,3.7447,3.9645,653350.775,653350.775
688003.SH,20240529,34.2,30.5876,3.5395,3.9936,658161.9,658161.9
688003.SH,20240528,34.55,30.9007,3.5757,4.0345,664897.475,664897.475
688003.SH,20240527,33.88,30.3014,3.5063,3.9563,652003.66,652003.66
688003.SH,20240524,32.92,29.4428,3.407,3.8442,633528.94,633528.94
688003.SH,20240523,33.08,29.5859,3.4236,3.8629,636608.06,636608.06
688003.SH,20240522,33.58,30.0331,3.4753,3.9212,646230.31,646230.31
688003.SH,20240521,33.65,30.0957,3.4825,3.9294,647577.425,647577.425
688003.SH,20240520,34.25,30.6324,3.5446,3.9995,659124.125,659124.125
688003.SH,20240517,34.0,30.4088,3.5188,3.9703,654313.0,654313.0
688003.SH,20240516,33.94,30.3551,3.5126,3.9633,653158.33,653158.33
688003.SH,20240515,34.46,30.8202,3.5664,4.024,663165.47,663165.47
688003.SH,20240514,34.58,30.9275,3.5788,4.038,665474.81,665474.81
688003.SH,20240513,34.69,31.0259,3.5902,4.0509,667591.705,667591.705
688003.SH,20240510,35.91,32.117,3.7164,4.1933,691069.995,691069.995
688003.SH,20240509,36.59,32.7252,3.7868,4.2727,704156.255,704156.255
688003.SH,20240508,36.36,32.5195,3.763,4.2459,699730.02,699730.02
688003.SH,20240507,36.86,32.9667,3.8148,4.3043,709352.27,709352.27
688003.SH,20240506,36.5,32.6447,3.7775,4.2622,702424.25,702424.25
688003.SH,20240430,35.81,32.0276,3.7061,4.1817,689145.545,689145.545
688003.SH,20240429,36.67,32.7968,3.7951,4.2821,705695.815,705695.815
688003.SH,20240426,37.82,33.8253,3.7905,4.4164,727826.99,727826.99
688003.SH,20240425,36.69,32.8146,3.6773,4.2844,706080.705,706080.705
688003.SH,20240424,36.64,32.7699,3.6723,4.2786,705118.48,705118.48
688003.SH,20240423,35.6,31.8398,3.568,4.1571,685104.2,685104.2
688003.SH,20240422,35.98,32.1796,3.6061,4.2015,692417.11,692417.11
688003.SH,20240419,35.31,44.675,3.5354,4.276,679523.295,679523.295
688003.SH,20240418,35.6,45.042,3.5644,4.3111,685104.2,685104.2
688003.SH,20240417,35.75,45.2317,3.5794,4.3293,687990.875,687990.875
688003.SH,20240416,34.25,43.3339,3.4292,4.1476,659124.125,659124.125
688003.SH,20240415,35.8,45.295,3.5844,4.3353,688953.1,688953.1
688003.SH,20240412,36.01,45.5607,3.6055,4.3607,692994.445,692994.445
688003.SH,20240411,36.0,45.548,3.6045,4.3595,692802.0,692802.0
688003.SH,20240410,35.79,45.2823,3.5834,4.3341,688760.655,688760.655
688003.SH,20240409,36.49,46.168,3.6535,4.4189,702231.805,702231.805
688003.SH,20240408,36.89,46.6741,3.6936,4.4673,709929.605,709929.605
688003.SH,20240403,36.46,46.13,3.6505,4.4152,701654.47,701654.47
688003.SH,20240402,36.65,46.3704,3.6695,4.4382,705310.925,705310.925
688003.SH,20240401,37.47,47.4079,3.7516,4.5375,721091.415,721091.415
688003.SH,20240329,37.19,47.0537,3.7236,4.5036,715702.955,715702.955
688003.SH,20240328,36.4,46.0541,3.6445,4.408,700499.8,700499.8
688003.SH,20240327,35.81,45.3077,3.5854,4.3365,689145.545,689145.545
688003.SH,20240326,37.34,47.2434,3.7386,4.5218,718589.63,718589.63
688003.SH,20240325,37.35,47.2561,3.7396,4.523,718782.075,718782.075
688003.SH,20240322,38.3,48.4581,3.8347,4.6381,737064.35,737064.35
688003.SH,20240321,38.46,48.6605,3.8508,4.6574,740143.47,740143.47
688003.SH,20240320,39.17,49.5588,3.9219,4.7434,753807.065,753807.065
688003.SH,20240319,39.46,49.9257,3.9509,4.7785,759387.97,759387.97
688003.SH,20240318,39.4,49.8498,3.9449,4.7713,758233.3,758233.3
688003.SH,20240315,38.95,49.2805,3.8998,4.7168,749573.275,749573.275
688003.SH,20240314,37.92,47.9773,3.7967,4.592,729751.44,729751.44
688003.SH,20240313,37.93,47.9899,3.7977,4.5932,729943.885,729943.885
688003.SH,20240312,38.3,48.4581,3.8347,4.6381,737064.35,737064.35
688003.SH,20240311,38.07,48.1671,3.8117,4.6102,732638.115,732638.115
688003.SH,20240308,38.12,48.2303,3.8167,4.6163,733600.34,733600.34
688003.SH,20240307,34.71,43.9159,3.4753,4.2033,667976.595,667976.595
688003.SH,20240306,35.45,44.8522,3.5494,4.2929,682217.525,682217.525
688003.SH,20240305,35.18,44.5106,3.5224,4.2602,677021.51,677021.51
688003.SH,20240304,36.17,45.7631,3.6215,4.3801,696073.565,696073.565
688003.SH,20240301,35.2,44.5359,3.5244,4.2626,677406.4,677406.4
688003.SH,20240229,34.97,44.2449,3.5013,4.2348,672980.165,672980.165
688003.SH,20240228,32.68,41.3475,3.2721,3.9575,628910.26,628910.26
688003.SH,20240227,35.5,44.9154,3.5544,4.299,683179.75,683179.75
688003.SH,20240226,35.68,45.1432,3.5724,4.3208,686643.76,686643.76
688003.SH,20240223,29.73,37.6151,3.2904,3.6002,572138.985,572138.985
688003.SH,20240222,28.98,36.6662,3.2074,3.5094,557705.61,557705.61
688003.SH,20240221,28.5,36.0589,3.1543,3.4513,548468.25,548468.25
688003.SH,20240220,28.12,35.5781,3.1122,3.4053,541155.34,541155.34
688003.SH,20240219,27.96,35.3756,3.0945,3.3859,538076.22,538076.22
688003.SH,20240208,26.98,34.1357,2.9861,3.2672,519216.61,519216.61
688003.SH,20240207,24.73,31.289,2.737,2.9948,475916.485,475916.485
688003.SH,20240206,23.66,29.9352,2.6186,2.8652,455324.87,455324.87
688003.SH,20240205,22.29,28.2018,2.467,2.6993,428959.905,428959.905
688003.SH,20240202,24.75,31.3143,2.7392,2.9972,476301.375,476301.375
688003.SH,20240201,25.99,32.8832,2.8765,3.1473,500164.555,500164.555
688003.SH,20240131,26.57,33.617,2.9407,3.2176,511326.365,511326.365
688003.SH,20240130,28.09,35.5401,3.1089,3.4016,540578.005,540578.005
688003.SH,20240129,29.13,36.856,3.224,3.5276,560592.285,560592.285
688003.SH,20240126,30.57,38.6779,3.3834,3.702,588304.365,588304.365
688003.SH,20240125,31.25,39.5382,3.4586,3.7843,601390.625,601390.625
688003.SH,20240124,30.0,37.9567,3.3203,3.6329,577335.0,577335.0
688003.SH,20240123,30.0,37.9567,3.3203,3.6329,577335.0,577335.0
688003.SH,20240122,29.7,37.5771,3.2871,3.5966,571561.65,571561.65
688003.SH,20240119,32.06,40.5631,3.5483,3.8824,616978.67,616978.67
688003.SH,20240118,32.1,40.6137,3.5527,3.8872,617748.45,617748.45
688003.SH,20240117,32.68,41.3475,3.6169,3.9575,628910.26,628910.26
688003.SH,20240116,33.93,42.929,3.7553,4.1089,652965.885,652965.885
688003.SH,20240115,33.93,42.929,3.7553,4.1089,652965.885,652965.885
688003.SH,20240112,33.75,42.7013,3.7353,4.0871,649501.875,649501.875
688003.SH,20240111,34.59,43.7641,3.8283,4.1888,665667.255,665667.255
688003.SH,20240110,33.39,42.2458,3.6955,4.0435,642573.855,642573.855
688003.SH,20240109,33.95,42.9543,3.7575,4.1113,653350.775,653350.775
688003.SH,20240108,33.77,42.7266,3.7375,4.0895,649886.765,649886.765
688003.SH,20240105,34.53,43.6882,3.8217,4.1815,664512.585,664512.585
688003.SH,20240104,34.96,44.2322,3.8693,4.2336,672787.72,672787.72
688003.SH,20240103,35.51,44.9281,3.9301,4.3002,683372.195,683372.195
688003.SH,20240102,36.02,45.5734,3.9866,4.362,693186.89,693186.89
688003.SH,20231229,37.52,47.4712,4.1526,4.5436,722053.64,722053.64
688003.SH,20231228,36.45,46.1174,4.0342,4.414,701462.025,701462.025
688003.SH,20231227,35.92,45.4468,3.9755,4.3498,691262.44,691262.44
688003.SH,20231226,35.92,45.4468,3.9755,4.3498,691262.44,691262.44
688003.SH,20231225,36.41,46.0668,4.0297,4.4092,700692.245,700692.245
688003.SH,20231222,36.3,45.9276,4.0176,4.3959,698575.35,698575.35
688003.SH,20231221,36.99,46.8006,4.0939,4.4794,711854.055,711854.055
688003.SH,20231220,36.76,46.5096,4.0685,4.4516,707427.82,707427.82
688003.SH,20231219,37.19,47.0537,4.1161,4.5036,715702.955,715702.955
688003.SH,20231218,36.82,46.5855,4.0751,4.4588,708582.49,708582.49
688003.SH,20231215,37.31,47.2055,4.1293,4.5182,718012.295,718012.295
688003.SH,20231214,37.62,47.5977,4.1637,4.5557,723978.09,723978.09
688003.SH,20231213,37.79,47.8128,4.1825,4.5763,727249.655,727249.655
688003.SH,20231212,37.74,47.7495,4.1769,4.5702,726287.43,726287.43
688003.SH,20231211,39.22,49.6221,4.3407,4.7495,754769.29,754769.29
688003.SH,20231208,38.45,48.6478,4.2555,4.6562,739951.025,739951.025
688003.SH,20231207,37.93,47.9899,4.198,4.5932,729943.885,729943.885
688003.SH,20231206,37.62,47.5977,4.1637,4.5557,723978.09,723978.09
688003.SH,20231205,37.61,47.5851,4.1625,4.5545,723785.645,723785.645
688003.SH,20231204,38.58,48.8123,4.2699,4.672,742452.81,742452.81
688003.SH,20231201,38.72,48.9895,4.2854,4.6889,745147.04,745147.04
688003.SH,20231130,39.08,49.4449,4.3252,4.7325,752075.06,752075.06
688003.SH,20231129,39.78,50.3306,4.4027,4.8173,765546.21,765546.21
688003.SH,20231128,39.31,49.7359,4.3507,4.7604,756501.295,756501.295
688003.SH,20231127,39.6,50.1029,4.3828,4.7955,762082.2,762082.2
688003.SH,20231124,39.21,49.6094,4.3396,4.7483,754576.845,754576.845
688003.SH,20231123,40.18,50.8367,4.447,4.8657,773244.01,773244.01
688003.SH,20231122,39.69,50.2167,4.3928,4.8064,763814.205,763814.205
688003.SH,20231121,40.45,51.1783,4.4769,4.8984,778440.025,778440.025
688003.SH,20231120,40.72,51.5199,4.5067,4.9311,783636.04,783636.04
688003.SH,20231117,39.7,50.2294,4.3939,4.8076,764006.65,764006.65
688003.SH,20231116,39.11,49.4829,4.3286,4.7361,752652.395,752652.395
688003.SH,20231115,39.82,50.3812,4.4071,4.8221,766315.99,766315.99
688003.SH,20231114,40.2,50.862,4.4492,4.8681,773628.9,773628.9
688003.SH,20231113,38.62,48.8629,4.2743,4.6768,743222.59,743222.59
688003.SH,20231110,38.57,48.7997,4.2688,4.6707,742260.365,742260.365
688003.SH,20231109,38.4,48.5846,4.25,4.6502,738988.8,738988.8
688003.SH,20231108,38.61,48.8503,4.2732,4.6756,743030.145,743030.145
688003.SH,20231107,37.35,47.2561,4.1338,4.523,718782.075,718782.075
688003.SH,20231106,37.41,47.332,4.1529,4.5303,719936.745,718836.891
688003.SH,20231103,36.36,46.0035,4.0363,4.4031,699730.02,698661.036
688003.SH,20231102,34.43,43.4951,3.8162,4.163,661575.893,661575.893
688003.SH,20231101,35.66,45.0489,3.9525,4.3118,685210.466,685210.466
688003.SH,20231031,34.89,44.0762,3.8672,4.2187,670414.839,670414.839
688003.SH,20231030,34.46,43.533,3.915,4.1667,662152.346,662152.346
688003.SH,20231027,33.04,41.7391,3.7537,3.995,634866.904,634866.904
688003.SH,20231026,32.54,41.1075,3.6969,3.9345,625259.354,625259.354
688003.SH,20231025,32.35,40.8675,3.6753,3.9115,621608.485,621608.485
688003.SH,20231024,32.25,40.7411,3.6639,3.8994,619686.975,619686.975
688003.SH,20231023,31.95,40.3621,3.6298,3.8632,613922.445,613922.445
688003.SH,20231020,32.16,40.6274,3.6537,3.8886,617957.616,617957.616
688003.SH,20231019,32.93,41.6002,3.7412,3.9817,632753.243,632753.243
688003.SH,20231018,32.99,41.676,3.748,3.9889,633906.149,633906.149
688003.SH,20231017,33.51,42.3329,3.8071,4.0518,643898.001,643898.001
688003.SH,20231016,34.23,43.2424,3.8889,4.1389,657732.873,657732.873
688003.SH,20231013,36.1,45.6048,4.1013,4.365,693665.11,693665.11
688003.SH,20231012,36.4,45.9838,4.1354,4.4012,699429.64,699429.64
688003.SH,20231011,38.8,49.0157,4.4081,4.6914,745545.88,745545.88
688003.SH,20231010,37.99,47.9924,4.316,4.5935,729981.649,729981.649
688003.SH,20231009,39.41,49.7863,4.4774,4.7652,757267.091,757267.091
688003.SH,20230928,38.85,49.0788,4.4137,4.6975,746506.635,746506.635
688003.SH,20230927,38.3,48.384,4.3512,4.631,735938.33,735938.33
688003.SH,20230926,38.47,48.5988,4.3706,4.6515,739204.897,739204.897
688003.SH,20230925,38.91,49.1546,4.4206,4.7047,747659.541,747659.541
688003.SH,20230922,38.01,48.0177,4.3183,4.5959,730365.951,730365.951
688003.SH,20230921,36.76,46.4386,4.1763,4.4448,706347.076,706347.076
688003.SH,20230920,37.15,46.9312,4.2206,4.4919,713840.965,713840.965
688003.SH,20230919,38.1,48.1314,4.3285,4.6068,732095.31,732095.31
688003.SH,20230918,38.31,48.3967,4.3524,4.6322,736130.481,736130.481
688003.SH,20230915,37.93,47.9166,4.3092,4.5862,728828.743,728828.743
688003.SH,20230914,37.68,47.6008,4.2808,4.556,724024.968,724024.968
688003.SH,20230913,38.58,48.7378,4.3831,4.6648,741318.558,741318.558
688003.SH,20230912,40.96,51.7444,4.6535,4.9526,787050.496,787050.496
688003.SH,20230911,40.27,50.8727,4.5751,4.8692,773792.077,773792.077
688003.SH,20230908,40.05,50.5948,4.5501,4.8426,769564.755,769564.755
688003.SH,20230907,39.57,49.9884,4.4955,4.7845,760341.507,760341.507
688003.SH,20230906,40.58,51.2643,4.6103,4.9066,779748.758,779748.758
688003.SH,20230905,40.25,50.8474,4.5728,4.8667,773407.775,773407.775
688003.SH,20230904,40.15,50.7211,4.5614,4.8547,771486.265,771486.265
688003.SH,20230901,40.27,51.7411,4.6532,4.9523,787000.637,787000.637
688003.SH,20230831,40.59,52.1523,4.6901,4.9916,793254.429,793254.429
688003.SH,20230830,40.62,52.1908,4.6936,4.9953,793840.722,793840.722
688003.SH,20230829,39.35,50.559,4.5469,4.8391,769020.985,769020.985
688003.SH,20230828,36.7,47.1542,4.2406,4.5133,717231.77,717231.77
688003.SH,20230825,36.38,46.743,4.4017,4.4739,710977.978,710977.978
688003.SH,20230824,37.88,48.6703,4.5832,4.6584,740292.628,740292.628
688003.SH,20230823,37.23,47.8351,4.5045,4.5784,727589.613,727589.613
688003.SH,20230822,38.6,49.5954,4.6703,4.7469,754363.66,754363.66
688003.SH,20230821,38.59,49.5825,4.6691,4.7457,754168.229,754168.229
688003.SH,20230818,38.69,49.711,4.6812,4.758,756122.539,756122.539
688003.SH,20230817,39.02,50.135,4.7211,4.7986,762571.762,762571.762
688003.SH,20230816,37.93,48.7345,4.5892,4.6645,741269.783,741269.783
688003.SH,20230815,38.6,49.5954,4.6703,4.7469,754363.66,754363.66
688003.SH,20230814,38.79,49.8395,4.6933,4.7703,758076.849,758076.849
688003.SH,20230811,39.86,51.2143,4.8227,4.9019,778987.966,778987.966
688003.SH,20230810,41.86,53.784,5.0647,5.1478,818074.166,818074.166
688003.SH,20230809,41.18,52.9103,4.9824,5.0642,804784.858,804784.858
688003.SH,20230808,43.39,55.7499,5.2498,5.336,847975.109,847975.109
688003.SH,20230807,41.81,53.7198,5.0587,5.1417,817097.011,817097.011
688003.SH,20230804,42.19,54.208,5.1046,5.1884,824523.389,824523.389
688003.SH,20230803,40.95,52.6148,4.9546,5.0359,800289.945,800289.945
688003.SH,20230802,41.59,53.4371,5.032,5.1146,812797.529,812797.529
688003.SH,20230801,41.82,53.7326,5.0599,5.1429,817292.442,817292.442
688003.SH,20230731,41.17,52.8975,4.9812,5.063,804589.427,804589.427
688003.SH,20230728,41.64,53.5014,5.0381,5.1208,813774.684,813774.684
688003.SH,20230727,41.93,53.874,5.0732,5.1564,819442.183,819442.183
688003.SH,20230726,39.91,51.2786,4.8288,4.908,779965.121,779965.121
688003.SH,20230725,40.85,52.4863,4.9425,5.0236,798335.635,798335.635
688003.SH,20230724,40.17,51.6126,4.8602,4.94,785046.327,785046.327
688003.SH,20230721,40.15,51.5869,4.8578,4.9375,784655.465,784655.465
688003.SH,20230720,40.97,52.6405,4.957,5.0384,800680.807,800680.807
688003.SH,20230719,42.54,54.6577,5.147,5.2314,831363.474,831363.474
688003.SH,20230718,43.4,55.7627,5.251,5.3372,848170.54,848170.54
688003.SH,20230717,45.09,57.9341,5.4555,5.545,881198.379,881198.379
688003.SH,20230714,44.0,56.5336,5.3236,5.411,859896.4,859896.4
688003.SH,20230713,45.4,58.3324,5.493,5.5832,887256.74,887256.74
688003.SH,20230712,44.69,57.4202,5.4071,5.4958,873381.139,873381.139
688003.SH,20230711,43.58,55.994,5.2728,5.3593,851688.298,851688.298
688003.SH,20230710,42.1,54.0924,5.0938,5.1773,822764.51,822764.51
688003.SH,20230707,42.06,54.041,5.0889,5.1724,821982.786,821982.786
688003.SH,20230706,43.08,55.3515,5.2123,5.2978,841916.748,841916.748
688003.SH,20230705,43.71,56.161,5.2885,5.3753,854228.901,854228.901
688003.SH,20230704,45.95,59.0391,5.5596,5.6508,898005.445,898005.445
688003.SH,20230703,43.4,55.7627,5.251,5.3372,848170.54,848170.54
688003.SH,20230630,44.63,57.3431,5.3999,5.4885,872208.553,872208.553
688003.SH,20230629,44.52,57.2017,5.3866,5.4749,870058.812,870058.812
688003.SH,20230628,42.66,54.8119,5.1615,5.2462,833708.646,833708.646
688003.SH,20230627,43.13,55.4158,5.2545,5.304,842893.903,839745.413
688003.SH,20230626,43.2,55.5057,5.2631,5.3126,844261.92,841108.32
688003.SH,20230621,45.85,58.6905,5.565,5.6174,892704.085,892704.085
688003.SH,20230620,47.56,60.8794,5.7726,5.8269,925997.956,925997.956
688003.SH,20230619,47.0,60.1626,5.7046,5.7583,915094.7,915094.7
688003.SH,20230616,46.08,58.985,5.593,5.6456,897182.208,897182.208
688003.SH,20230615,46.06,58.9594,5.5905,5.6432,896792.806,896792.806
688003.SH,20230614,41.63,53.2887,5.0528,5.1004,810540.263,810540.263
688003.SH,20230613,41.26,52.8151,5.0079,5.0551,803336.326,803336.326
688003.SH,20230612,41.19,52.7255,4.9994,5.0465,801973.419,801973.419
688003.SH,20230609,41.3,52.8663,5.0128,5.06,804115.13,804115.13
688003.SH,20230608,39.75,50.8822,4.6579,4.8701,773936.475,773936.475
688003.SH,20230607,38.63,49.4485,4.5267,4.7329,752129.963,752129.963
688003.SH,20230606,37.78,48.3605,4.4271,4.6287,735580.378,735580.378
688003.SH,20230605,40.67,52.0599,4.7657,4.9828,791848.967,791848.967
688003.SH,20230602,41.1,52.6103,4.8161,5.0355,800221.11,800221.11
688003.SH,20230601,39.2,50.1782,4.5935,4.8027,763227.92,763227.92
688003.SH,20230531,39.85,51.0102,4.6696,4.8823,775883.485,775883.485
688003.SH,20230530,37.64,48.1813,4.4107,4.6116,732854.564,732854.564
688003.SH,20230529,38.45,49.2181,4.5056,4.7108,748625.345,748625.345
688003.SH,20230526,37.36,47.8229,4.3778,4.5773,727402.936,727402.936
688003.SH,20230525,37.33,47.7845,4.3743,4.5736,726818.833,726818.833
688003.SH,20230524,37.48,47.9765,4.3919,4.592,729739.348,729739.348
688003.SH,20230523,37.31,47.7589,4.372,4.5711,726429.431,726429.431
688003.SH,20230522,38.04,48.6933,4.4575,4.6606,740642.604,740642.604
